Set parameter TimeLimit to value 7200
Setting GBD: A two-stage implementation of the stage-of-the-art generalized Benders decomposition (GBD) approach proposed by Lin & Tian (2021).

----------------- start of the first stage -----------------

Iter     Best Incumbent      BestBound     Gap      Time  #VioCuts
3127        1517714.513    1892117.677    19.8    4015.9         1
3128        1517714.513    1892117.677    19.8    4017.0         1
3129        1517714.513    1892117.677    19.8    4018.2         1
3130        1517714.513    1892117.677    19.8    4019.3         1
3131        1517714.513    1892117.677    19.8    4020.4         1
3132        1517714.513    1892117.677    19.8    4021.6         1
3133        1517714.513    1892117.677    19.8    4022.9         1
3134        1517714.513    1892117.677    19.8    4024.0         1
3135        1517714.513    1892117.677    19.8    4025.1         1
3136        1517714.513    1892117.677    19.8    4026.3         1
3137        1517714.513    1892117.677    19.8    4027.4         1
3138        1517714.513    1892117.677    19.8    4028.5         1
3139        1517714.513    1892117.677    19.8    4029.7         1
3140        1517714.513    1892117.677    19.8    4030.8         1
3141        1517714.513    1892117.677    19.8    4031.9         1
3142        1517714.513    1892117.677    19.8    4033.1         1
3143        1517714.513    1892117.677    19.8    4034.2         1
3144        1517714.513    1892117.677    19.8    4035.3         1
3145        1517714.513    1892117.677    19.8    4036.4         1
3146        1517714.513    1892117.677    19.8    4037.8         1
3147        1517714.513    1892117.677    19.8    4038.9         1
3148        1517714.513    1892117.677    19.8    4040.1         1
3149        1517714.513    1892117.677    19.8    4041.2         1
3150        1517714.513    1892117.677    19.8    4042.3         1
3151        1517714.513    1892117.677    19.8    4043.5         1
3152        1517714.513    1892117.677    19.8    4044.6         1
3153        1517714.513    1892117.677    19.8    4045.8         1
3154        1517714.513    1892117.677    19.8    4046.9         1
3155        1517714.513    1892117.677    19.8    4048.1         1
3156        1517714.513    1892117.677    19.8    4049.2         1
3157        1517714.513    1892117.677    19.8    4050.4         1
3158        1517714.513    1892117.677    19.8    4051.5         1
3159        1517714.513    1892117.677    19.8    4052.8         1
3160        1517714.513    1892117.677    19.8    4053.9         1
3161        1517714.513    1892117.677    19.8    4055.0         1
3162        1517714.513    1892117.677    19.8    4056.1         1
3163        1517714.513    1892117.677    19.8    4057.2         1
3164        1517714.513    1892117.677    19.8    4058.4         1
3165        1517714.513    1892117.677    19.8    4059.5         1
3166        1517714.513    1892117.677    19.8    4060.6         1
3167        1517714.513    1892117.677    19.8    4061.8         1
3168        1517714.513    1892117.677    19.8    4062.9         1
3169        1517714.513    1892117.677    19.8    4064.1         1
3170        1517714.513    1892117.677    19.8    4065.2         1
3171        1517714.513    1892117.677    19.8    4066.3         1
3172        1517714.513    1892117.677    19.8    4067.6         1
3173        1517714.513    1892117.677    19.8    4068.8         1
3174        1517714.513    1892117.677    19.8    4069.9         1
3175        1517714.513    1892117.677    19.8    4071.0         1
3176        1517714.513    1892117.677    19.8    4072.1         1
3177        1517714.513    1892117.677    19.8    4073.3         1
3178        1517714.513    1892117.677    19.8    4074.4         1
3179        1517714.513    1892117.677    19.8    4075.6         1
3180        1517714.513    1892117.677    19.8    4076.7         1
3181        1517714.513    1892117.677    19.8    4077.9         1
3182        1517714.513    1892117.677    19.8    4078.9         1
3183        1517714.513    1892117.677    19.8    4080.1         1
3184        1517714.513    1892117.677    19.8    4081.2         1
3185        1517714.513    1892117.677    19.8    4082.3         1
3186        1517714.513    1892117.677    19.8    4083.6         1
3187        1517714.513    1892117.677    19.8    4084.7         1
3188        1517714.513    1892117.677    19.8    4085.9         1
3189        1517714.513    1892117.677    19.8    4087.0         1
3190        1517714.513    1892117.677    19.8    4088.1         1
3191        1517714.513    1892117.677    19.8    4089.3         1
3192        1517714.513    1892117.677    19.8    4090.4         1
3193        1517714.513    1892117.677    19.8    4091.6         1
3194        1517714.513    1892117.677    19.8    4092.7         1
3195        1517714.513    1892117.677    19.8    4093.8         1
3196        1517714.513    1892117.677    19.8    4095.0         1
3197        1517714.513    1892117.677    19.8    4096.1         1
3198        1517714.513    1892117.677    19.8    4097.2         1
3199        1517714.513    1892117.677    19.8    4098.5         1
3200        1517714.513    1892117.677    19.8    4099.6         1
3201        1517714.513    1892117.677    19.8    4100.8         1
3202        1517714.513    1892117.677    19.8    4102.0         1
3203        1517714.513    1892117.677    19.8    4103.1         1
3204        1517714.513    1892117.677    19.8    4104.2         1
3205        1517714.513    1892117.677    19.8    4105.4         1
3206        1517714.513    1892117.677    19.8    4106.5         1
3207        1517714.513    1892117.677    19.8    4107.6         1
3208        1517714.513    1892117.677    19.8    4108.8         1
3209        1517714.513    1892117.677    19.8    4109.9         1
3210        1517714.513    1892117.677    19.8    4111.0         1
3211        1517714.513    1892117.677    19.8    4112.2         1
3212        1517714.513    1892117.677    19.8    4113.5         1
3213        1517714.513    1892117.677    19.8    4114.7         1
3214        1517714.513    1892117.677    19.8    4115.8         1
3215        1517714.513    1892117.677    19.8    4117.0         1
3216        1517714.513    1892117.677    19.8    4118.1         1
3217        1517714.513    1892117.677    19.8    4119.3         1
3218        1517714.513    1892117.677    19.8    4120.4         1
3219        1517714.513    1892117.677    19.8    4121.6         1
3220        1517714.513    1892117.677    19.8    4122.7         1
3221        1517714.513    1892117.677    19.8    4123.9         1
3222        1517714.513    1892117.677    19.8    4125.0         1
3223        1517714.513    1892117.677    19.8    4126.2         1
3224        1517714.513    1892117.677    19.8    4127.3         1
3225        1517714.513    1892117.677    19.8    4128.6         1
3226        1517714.513    1892117.677    19.8    4129.8         1
3227        1517714.513    1892117.677    19.8    4130.9         1
3228        1517714.513    1892117.677    19.8    4132.0         1
3229        1517714.513    1892117.677    19.8    4133.2         1
3230        1517714.513    1892117.677    19.8    4134.3         1
3231        1517714.513    1892117.677    19.8    4135.4         1
3232        1517714.513    1892117.677    19.8    4136.6         1
3233        1517714.513    1892117.677    19.8    4137.7         1
3234        1517714.513    1892117.677    19.8    4138.8         1
3235        1517714.513    1892117.677    19.8    4140.0         1
3236        1517714.513    1892117.677    19.8    4141.1         1
3237        1517714.513    1892117.677    19.8    4142.3         1
3238        1517714.513    1892117.677    19.8    4143.5         1
3239        1517714.513    1892117.677    19.8    4144.7         1
3240        1517714.513    1892117.677    19.8    4145.9         1
3241        1517714.513    1892117.677    19.8    4147.0         1
3242        1517714.513    1892117.677    19.8    4148.2         1
3243        1517714.513    1892117.677    19.8    4149.3         1
3244        1517714.513    1892117.677    19.8    4150.5         1
3245        1517714.513    1892117.677    19.8    4151.6         1
3246        1517714.513    1892117.677    19.8    4152.8         1
3247        1517714.513    1892117.677    19.8    4153.9         1
3248        1517714.513    1892117.677    19.8    4155.1         1
3249        1517714.513    1892117.677    19.8    4156.2         1
3250        1517714.513    1892117.677    19.8    4157.4         1
3251        1517714.513    1892117.677    19.8    4158.7         1
3252        1517714.513    1892117.677    19.8    4159.8         1
3253        1517714.513    1892117.677    19.8    4160.9         1
3254        1517714.513    1892117.677    19.8    4162.1         1
3255        1517714.513    1892117.677    19.8    4163.2         1
3256        1517714.513    1892117.677    19.8    4164.4         1
3257        1517714.513    1892117.677    19.8    4165.5         1
3258        1517714.513    1892117.677    19.8    4166.7         1
3259        1517714.513    1892117.677    19.8    4167.8         1
3260        1517714.513    1892117.677    19.8    4169.0         1
3261        1517714.513    1892117.677    19.8    4170.1         1
3262        1517714.513    1892117.677    19.8    4171.3         1
3263        1517714.513    1892117.677    19.8    4172.5         1
3264        1517714.513    1892117.677    19.8    4173.7         1
3265        1517714.513    1892117.677    19.8    4174.8         1
3266        1517714.513    1892117.677    19.8    4176.0         1
3267        1517714.513    1892117.677    19.8    4177.1         1
3268        1517714.513    1892117.677    19.8    4178.3         1
3269        1517714.513    1892117.677    19.8    4179.4         1
3270        1517714.513    1892117.677    19.8    4180.6         1
3271        1517714.513    1892117.677    19.8    4181.7         1
3272        1517714.513    1892117.677    19.8    4182.8         1
3273        1517714.513    1892117.677    19.8    4184.0         1
3274        1517714.513    1892117.677    19.8    4185.1         1
3275        1517714.513    1892117.677    19.8    4186.3         1
3276        1517714.513    1892117.677    19.8    4187.5         1
3277        1517714.513    1892117.677    19.8    4188.7         1
3278        1517714.513    1892117.677    19.8    4189.8         1
3279        1517714.513    1892117.677    19.8    4191.0         1
3280        1517714.513    1892117.677    19.8    4192.1         1
3281        1517714.513    1892117.677    19.8    4193.2         1
3282        1517714.513    1892117.677    19.8    4194.4         1
3283        1517714.513    1892117.677    19.8    4195.5         1
3284        1517714.513    1892117.677    19.8    4196.6         1
3285        1517714.513    1892117.677    19.8    4197.7         1
3286        1517714.513    1892117.677    19.8    4198.9         1
3287        1517714.513    1892117.677    19.8    4200.0         1
3288        1517714.513    1892117.677    19.8    4201.1         1
3289        1517714.513    1892117.677    19.8    4202.3         1
3290        1517714.513    1892117.677    19.8    4203.6         1
3291        1517714.513    1892117.677    19.8    4204.7         1
3292        1517714.513    1892117.677    19.8    4205.8         1
3293        1517714.513    1892117.677    19.8    4206.9         1
3294        1517714.513    1892117.677    19.8    4208.0         1
3295        1517714.513    1892117.677    19.8    4209.2         1
3296        1517714.513    1892117.677    19.8    4210.3         1
3297        1517714.513    1892117.677    19.8    4211.4         1
3298        1517714.513    1892117.677    19.8    4212.6         1
3299        1517714.513    1892117.677    19.8    4213.7         1
3300        1517714.513    1892117.677    19.8    4214.9         1
3301        1517714.513    1892117.677    19.8    4216.0         1
3302        1517714.513    1892117.677    19.8    4217.1         1
3303        1517714.513    1892117.677    19.8    4218.4         1
3304        1517714.513    1892117.677    19.8    4219.6         1
3305        1517714.513    1892117.677    19.8    4220.7         1
3306        1517714.513    1892117.677    19.8    4221.9         1
3307        1517714.513    1892117.677    19.8    4223.0         1
3308        1517714.513    1892117.677    19.8    4224.2         1
3309        1517714.513    1892117.677    19.8    4225.4         1
3310        1517714.513    1892117.677    19.8    4226.6         1
3311        1517714.513    1892117.677    19.8    4227.7         1
3312        1517714.513    1892117.677    19.8    4228.8         1
3313        1517714.513    1892117.677    19.8    4230.1         1
3314        1517714.513    1892117.677    19.8    4231.2         1
3315        1517714.513    1892117.677    19.8    4232.4         1
3316        1517714.513    1892117.677    19.8    4233.7         1
3317        1517714.513    1892117.677    19.8    4234.8         1
3318        1517714.513    1892117.677    19.8    4236.0         1
3319        1517714.513    1892117.677    19.8    4237.2         1
3320        1517714.513    1892117.677    19.8    4238.3         1
3321        1517714.513    1892117.677    19.8    4239.5         1
3322        1517714.513    1892117.677    19.8    4240.7         1
3323        1517714.513    1892117.677    19.8    4241.8         1
3324        1517714.513    1892117.677    19.8    4243.0         1
3325        1517714.513    1892117.677    19.8    4244.1         1
3326        1517714.513    1892117.677    19.8    4245.3         1
3327        1517714.513    1892117.677    19.8    4246.5         1
3328        1517714.513    1892117.677    19.8    4247.8         1
3329        1517714.513    1892117.677    19.8    4249.0         1
3330        1517714.513    1892117.677    19.8    4250.1         1
3331        1517714.513    1892117.677    19.8    4251.3         1
3332        1517714.513    1892117.677    19.8    4252.4         1
3333        1517714.513    1892117.677    19.8    4253.6         1
3334        1517714.513    1892117.677    19.8    4254.7         1
3335        1517714.513    1892117.677    19.8    4255.9         1
3336        1517714.513    1892117.677    19.8    4257.0         1
3337        1517714.513    1892117.677    19.8    4258.2         1
3338        1517714.513    1892117.677    19.8    4259.3         1
3339        1517714.513    1892117.677    19.8    4260.5         1
3340        1517714.513    1892117.677    19.8    4261.6         1
3341        1517714.513    1892117.677    19.8    4262.9         1
3342        1517714.513    1892117.677    19.8    4264.1         1
3343        1517714.513    1892117.677    19.8    4265.2         1
3344        1517714.513    1892117.677    19.8    4266.4         1
3345        1517714.513    1892117.677    19.8    4267.5         1
3346        1517714.513    1892117.677    19.8    4268.6         1
3347        1517714.513    1892117.677    19.8    4269.7         1
3348        1517714.513    1892117.677    19.8    4270.9         1
3349        1517714.513    1892117.677    19.8    4272.0         1
3350        1517714.513    1892117.677    19.8    4273.1         1
3351        1517714.513    1892117.677    19.8    4274.3         1
3352        1517714.513    1892117.677    19.8    4275.4         1
3353        1517714.513    1892117.677    19.8    4276.5         1
3354        1517714.513    1892117.677    19.8    4277.8         1
3355        1517714.513    1892117.677    19.8    4278.9         1
3356        1517714.513    1892117.677    19.8    4280.1         1
3357        1517714.513    1892117.677    19.8    4281.2         1
3358        1517714.513    1892117.677    19.8    4282.4         1
3359        1517714.513    1892117.677    19.8    4283.7         1
3360        1517714.513    1892117.677    19.8    4284.8         1
3361        1517714.513    1892117.677    19.8    4286.0         1
3362        1517714.513    1892117.677    19.8    4287.1         1
3363        1517714.513    1892117.677    19.8    4288.3         1
3364        1517714.513    1892117.677    19.8    4289.5         1
3365        1517714.513    1892117.677    19.8    4290.6         1
3366        1517714.513    1892117.677    19.8    4291.8         1
3367        1517714.513    1892117.677    19.8    4293.1         1
3368        1517714.513    1892117.677    19.8    4294.3         1
3369        1517714.513    1892117.677    19.8    4295.4         1
3370        1517714.513    1892117.677    19.8    4296.6         1
3371        1517714.513    1892117.677    19.8    4297.7         1
3372        1517714.513    1892117.677    19.8    4298.9         1
3373        1517714.513    1892117.677    19.8    4300.0         1
3374        1517714.513    1892117.677    19.8    4301.1         1
3375        1517714.513    1892117.677    19.8    4302.3         1
3376        1517714.513    1892117.677    19.8    4303.5         1
3377        1517714.513    1892117.677    19.8    4304.6         1
3378        1517714.513    1892117.677    19.8    4305.8         1
3379        1517714.513    1892117.677    19.8    4306.9         1
3380        1517714.513    1892117.677    19.8    4308.2         1
3381        1517714.513    1892117.677    19.8    4309.4         1
3382        1517714.513    1892117.677    19.8    4310.5         1
3383        1517714.513    1892117.677    19.8    4311.7         1
3384        1517714.513    1892117.677    19.8    4312.8         1
3385        1517714.513    1892117.677    19.8    4314.0         1
3386        1517714.513    1892117.677    19.8    4315.2         1
3387        1517714.513    1892117.677    19.8    4316.3         1
3388        1517714.513    1892117.677    19.8    4317.4         1
3389        1517714.513    1892117.677    19.8    4318.6         1
3390        1517714.513    1892117.677    19.8    4319.7         1
3391        1517714.513    1892117.677    19.8    4320.9         1
3392        1517714.513    1892117.677    19.8    4322.0         1
3393        1517714.513    1892117.677    19.8    4323.3         1
3394        1517714.513    1892117.677    19.8    4324.5         1
3395        1517714.513    1892117.677    19.8    4325.6         1
3396        1517714.513    1892117.677    19.8    4326.8         1
3397        1517714.513    1892117.677    19.8    4327.9         1
3398        1517714.513    1892117.677    19.8    4329.1         1
3399        1517714.513    1892117.677    19.8    4330.2         1
3400        1517714.513    1892117.677    19.8    4331.4         1
3401        1517714.513    1892117.677    19.8    4332.5         1
3402        1517714.513    1892117.677    19.8    4333.7         1
3403        1517714.513    1892117.677    19.8    4334.8         1
3404        1517714.513    1892117.677    19.8    4336.0         1
3405        1517714.513    1892117.677    19.8    4337.2         1
3406        1517714.513    1892117.677    19.8    4338.4         1
3407        1517714.513    1892117.677    19.8    4339.6         1
3408        1517714.513    1892117.677    19.8    4340.7         1
3409        1517714.513    1892117.677    19.8    4341.9         1
3410        1517714.513    1892117.677    19.8    4343.0         1
3411        1517714.513    1892117.677    19.8    4344.2         1
3412        1517714.513    1892117.677    19.8    4345.3         1
3413        1517714.513    1892117.677    19.8    4346.5         1
3414        1517714.513    1892117.677    19.8    4347.6         1
3415        1517714.513    1892117.677    19.8    4348.8         1
3416        1517714.513    1892117.677    19.8    4349.9         1
3417        1517714.513    1892117.677    19.8    4351.1         1
3418        1517714.513    1892117.677    19.8    4352.4         1
3419        1517714.513    1892117.677    19.8    4353.5         1
3420        1517714.513    1892117.677    19.8    4354.7         1
3421        1517714.513    1892117.677    19.8    4355.8         1
3422        1517714.513    1892117.677    19.8    4357.0         1
3423        1517714.513    1892117.677    19.8    4358.2         1
3424        1517714.513    1892117.677    19.8    4359.3         1
3425        1517714.513    1892117.677    19.8    4360.5         1
3426        1517714.513    1892117.677    19.8    4361.6         1
3427        1517714.513    1892117.677    19.8    4362.8         1
3428        1517714.513    1892117.677    19.8    4363.9         1
3429        1517714.513    1892117.677    19.8    4365.1         1
3430        1517714.513    1892117.677    19.8    4366.2         1
3431        1517714.513    1892117.677    19.8    4367.4         1
3432        1517714.513    1892117.677    19.8    4368.7         1
3433        1517714.513    1892117.677    19.8    4369.9         1
3434        1517714.513    1892117.677    19.8    4371.0         1
3435        1517714.513    1892117.677    19.8    4372.2         1
3436        1517714.513    1892117.677    19.8    4373.3         1
3437        1517714.513    1892117.677    19.8    4374.5         1
3438        1517714.513    1892117.677    19.8    4375.6         1
3439        1517714.513    1892117.677    19.8    4376.8         1
3440        1517714.513    1892117.677    19.8    4378.0         1
3441        1517714.513    1892117.677    19.8    4379.2         1
3442        1517714.513    1892117.677    19.8    4380.3         1
3443        1517714.513    1892117.677    19.8    4381.5         1
3444        1517714.513    1892117.677    19.8    4382.6         1
3445        1517714.513    1892117.677    19.8    4384.0         1
3446        1517714.513    1892117.677    19.8    4385.1         1
3447        1517714.513    1892117.677    19.8    4386.3         1
3448        1517714.513    1892117.677    19.8    4387.4         1
3449        1517714.513    1892117.677    19.8    4388.6         1
3450        1517714.513    1892117.677    19.8    4389.8         1
3451        1517714.513    1892117.677    19.8    4390.9         1
3452        1517714.513    1892117.677    19.8    4392.1         1
3453        1517714.513    1892117.677    19.8    4393.3         1
3454        1517714.513    1892117.677    19.8    4394.4         1
3455        1517714.513    1892117.677    19.8    4395.6         1
3456        1517714.513    1892117.677    19.8    4396.7         1
3457        1517714.513    1892117.677    19.8    4398.1         1
3458        1517714.513    1892117.677    19.8    4399.2         1
3459        1517714.513    1892117.677    19.8    4400.4         1
3460        1517714.513    1892117.677    19.8    4401.6         1
3461        1517714.513    1892117.677    19.8    4402.7         1
3462        1517714.513    1892117.677    19.8    4403.9         1
3463        1517714.513    1892117.677    19.8    4405.1         1
3464        1517714.513    1892117.677    19.8    4406.2         1
3465        1517714.513    1892117.677    19.8    4407.4         1
3466        1517714.513    1892117.677    19.8    4408.5         1
3467        1517714.513    1892117.677    19.8    4409.7         1
3468        1517714.513    1892117.677    19.8    4410.8         1
3469        1517714.513    1892117.677    19.8    4412.0         1
3470        1517714.513    1892117.677    19.8    4413.3         1
3471        1517714.513    1892117.677    19.8    4414.4         1
3472        1517714.513    1892117.677    19.8    4415.7         1
3473        1517714.513    1892117.677    19.8    4416.8         1
3474        1517714.513    1892117.677    19.8    4417.9         1
3475        1517714.513    1892117.677    19.8    4419.1         1
3476        1517714.513    1892117.677    19.8    4420.3         1
3477        1517714.513    1892117.677    19.8    4421.4         1
3478        1517714.513    1892117.677    19.8    4422.6         1
3479        1517714.513    1892117.677    19.8    4423.7         1
3480        1517714.513    1892117.677    19.8    4424.9         1
3481        1517714.513    1892117.677    19.8    4426.1         1
3482        1517714.513    1892117.677    19.8    4427.3         1
3483        1517714.513    1892117.677    19.8    4428.6         1
3484        1517714.513    1892117.677    19.8    4429.8         1
3485        1517714.513    1892117.677    19.8    4431.0         1
3486        1517714.513    1892117.677    19.8    4432.1         1
3487        1517714.513    1892117.677    19.8    4433.3         1
3488        1517714.513    1892117.677    19.8    4434.4         1
3489        1517714.513    1892117.677    19.8    4435.6         1
3490        1517714.513    1892117.677    19.8    4436.7         1
3491        1517714.513    1892117.677    19.8    4437.9         1
3492        1517714.513    1892117.677    19.8    4439.1         1
3493        1517714.513    1892117.677    19.8    4440.3         1
3494        1517714.513    1892117.677    19.8    4441.4         1
3495        1517714.513    1892117.677    19.8    4442.8         1
3496        1517714.513    1892117.677    19.8    4444.0         1
3497        1517714.513    1892117.677    19.8    4445.3         1
3498        1517714.513    1892117.677    19.8    4446.5         1
3499        1517714.513    1892117.677    19.8    4447.7         1
3500        1517714.513    1892117.677    19.8    4448.8         1
3501        1517714.513    1892117.677    19.8    4450.0         1
3502        1517714.513    1892117.677    19.8    4451.2         1
3503        1517714.513    1892117.677    19.8    4452.4         1
3504        1517714.513    1892117.677    19.8    4453.6         1
3505        1517714.513    1892117.677    19.8    4454.8         1
3506        1517714.513    1892117.677    19.8    4456.0         1
3507        1517714.513    1892117.677    19.8    4457.2         1
3508        1517714.513    1892117.677    19.8    4458.5         1
3509        1517714.513    1892117.677    19.8    4459.7         1
3510        1517714.513    1892117.677    19.8    4460.9         1
3511        1517714.513    1892117.677    19.8    4462.1         1
3512        1517714.513    1892117.677    19.8    4463.3         1
3513        1517714.513    1892117.677    19.8    4464.5         1
3514        1517714.513    1892117.677    19.8    4465.6         1
3515        1517714.513    1892117.677    19.8    4466.8         1
3516        1517714.513    1892117.677    19.8    4468.0         1
3517        1517714.513    1892117.677    19.8    4469.1         1
3518        1517714.513    1892117.677    19.8    4470.4         1
3519        1517714.513    1892117.677    19.8    4471.5         1
3520        1517714.513    1892117.677    19.8    4472.9         1
3521        1517714.513    1892117.677    19.8    4474.0         1
3522        1517714.513    1892117.677    19.8    4475.2         1
3523        1517714.513    1892117.677    19.8    4476.4         1
3524        1517714.513    1892117.677    19.8    4477.6         1
3525        1517714.513    1892117.677    19.8    4478.7         1
3526        1517714.513    1892117.677    19.8    4480.0         1
3527        1517714.513    1892117.677    19.8    4481.1         1
3528        1517714.513    1892117.677    19.8    4482.3         1
3529        1517714.513    1892117.677    19.8    4483.5         1
3530        1517714.513    1892117.677    19.8    4484.6         1
3531        1517714.513    1892117.677    19.8    4485.8         1
3532        1517714.513    1892117.677    19.8    4487.0         1
3533        1517714.513    1892117.677    19.8    4488.3         1
3534        1517714.513    1892117.677    19.8    4489.5         1
3535        1517714.513    1892117.677    19.8    4490.7         1
3536        1517714.513    1892117.677    19.8    4491.9         1
3537        1517714.513    1892117.677    19.8    4493.1         1
3538        1517714.513    1892117.677    19.8    4494.2         1
3539        1517714.513    1892117.677    19.8    4495.4         1
3540        1517714.513    1892117.677    19.8    4496.6         1
3541        1517714.513    1892117.677    19.8    4497.8         1
3542        1517714.513    1892117.677    19.8    4499.0         1
3543        1517714.513    1892117.677    19.8    4500.1         1
3544        1517714.513    1892117.677    19.8    4501.3         1
3545        1517714.513    1892117.677    19.8    4502.6         1
3546        1517714.513    1892117.677    19.8    4503.8         1
3547        1517714.513    1892117.677    19.8    4505.1         1
3548        1517714.513    1892117.677    19.8    4506.2         1
3549        1517714.513    1892117.677    19.8    4507.5         1
3550        1517714.513    1892117.677    19.8    4508.7         1
3551        1517714.513    1892117.677    19.8    4509.9         1
3552        1517714.513    1892117.677    19.8    4511.1         1
3553        1517714.513    1892117.677    19.8    4512.3         1
3554        1517714.513    1892117.677    19.8    4513.5         1
3555        1517714.513    1892117.677    19.8    4514.7         1
3556        1517714.513    1892117.677    19.8    4515.9         1
3557        1517714.513    1892117.677    19.8    4517.1         1
3558        1517714.513    1892117.677    19.8    4518.4         1
3559        1517714.513    1892117.677    19.8    4519.6         1
3560        1517714.513    1892117.677    19.8    4520.8         1
3561        1517714.513    1892117.677    19.8    4522.0         1
3562        1517714.513    1892117.677    19.8    4523.2         1
3563        1517714.513    1892117.677    19.8    4524.3         1
3564        1517714.513    1892117.677    19.8    4525.5         1
3565        1517714.513    1892117.677    19.8    4526.7         1
3566        1517714.513    1892117.677    19.8    4528.0         1
3567        1517714.513    1892117.677    19.8    4529.2         1
3568        1517714.513    1892117.677    19.8    4530.4         1
3569        1517714.513    1892117.677    19.8    4531.6         1
3570        1517714.513    1892117.677    19.8    4533.0         1
3571        1517714.513    1892117.677    19.8    4534.2         1
3572        1517714.513    1892117.677    19.8    4535.4         1
3573        1517714.513    1892117.677    19.8    4536.6         1
3574        1517714.513    1892117.677    19.8    4537.8         1
3575        1517714.513    1892117.677    19.8    4539.0         1
3576        1517714.513    1892117.677    19.8    4540.1         1
3577        1517714.513    1892117.677    19.8    4541.3         1
3578        1517714.513    1892117.677    19.8    4542.5         1
3579        1517714.513    1892117.677    19.8    4543.6         1
3580        1517714.513    1892117.677    19.8    4544.9         1
3581        1517714.513    1892117.677    19.8    4546.0         1
3582        1517714.513    1892117.677    19.8    4547.2         1
3583        1517714.513    1892117.677    19.8    4548.6         1
3584        1517714.513    1892117.677    19.8    4549.7         1
3585        1517714.513    1892117.677    19.8    4550.9         1
3586        1517714.513    1892117.677    19.8    4552.1         1
3587        1517714.513    1892117.677    19.8    4553.2         1
3588        1517714.513    1892117.677    19.8    4554.4         1
3589        1517714.513    1892117.677    19.8    4555.6         1
3590        1517714.513    1892117.677    19.8    4556.8         1
3591        1517714.513    1892117.677    19.8    4558.0         1
3592        1517714.513    1892117.677    19.8    4559.1         1
3593        1517714.513    1892117.677    19.8    4560.3         1
3594        1517714.513    1892117.677    19.8    4561.5         1
3595        1517714.513    1892117.677    19.8    4562.8         1
3596        1517714.513    1892117.677    19.8    4564.0         1
3597        1517714.513    1892117.677    19.8    4565.2         1
3598        1517714.513    1892117.677    19.8    4566.3         1
3599        1517714.513    1892117.677    19.8    4567.5         1
3600        1517714.513    1892117.677    19.8    4568.6         1
3601        1517714.513    1892117.677    19.8    4569.8         1
3602        1517714.513    1892117.677    19.8    4571.0         1
3603        1517714.513    1892117.677    19.8    4572.1         1
3604        1517714.513    1892117.677    19.8    4573.3         1
3605        1517714.513    1892117.677    19.8    4574.5         1
3606        1517714.513    1892117.677    19.8    4575.6         1
3607        1517714.513    1892117.677    19.8    4576.8         1
3608        1517714.513    1892117.677    19.8    4578.1         1
3609        1517714.513    1892117.677    19.8    4579.3         1
3610        1517714.513    1892117.677    19.8    4580.4         1
3611        1517714.513    1892117.677    19.8    4581.6         1
3612        1517714.513    1892117.677    19.8    4582.8         1
3613        1517714.513    1892117.677    19.8    4584.0         1
3614        1517714.513    1892117.677    19.8    4585.2         1
3615        1517714.513    1892117.677    19.8    4586.3         1
3616        1517714.513    1892117.677    19.8    4587.5         1
3617        1517714.513    1892117.677    19.8    4588.7         1
3618        1517714.513    1892117.677    19.8    4589.9         1
3619        1517714.513    1892117.677    19.8    4591.0         1
3620        1517714.513    1892117.677    19.8    4592.4         1
3621        1517714.513    1892117.677    19.8    4593.6         1
3622        1517714.513    1892117.677    19.8    4594.7         1
3623        1517714.513    1892117.677    19.8    4595.9         1
3624        1517714.513    1892117.677    19.8    4597.0         1
3625        1517714.513    1892117.677    19.8    4598.2         1
3626        1517714.513    1892117.677    19.8    4599.4         1
3627        1517714.513    1892117.677    19.8    4600.6         1
3628        1517714.513    1892117.677    19.8    4601.7         1
3629        1517714.513    1892117.677    19.8    4602.9         1
3630        1517714.513    1892117.677    19.8    4604.1         1
3631        1517714.513    1892117.677    19.8    4605.2         1
3632        1517714.513    1892117.677    19.8    4606.4         1
3633        1517714.513    1892117.677    19.8    4607.5         1
3634        1517714.513    1892117.677    19.8    4608.8         1
3635        1517714.513    1892117.677    19.8    4610.0         1
3636        1517714.513    1892117.677    19.8    4611.2         1
3637        1517714.513    1892117.677    19.8    4612.3         1
3638        1517714.513    1892117.677    19.8    4613.4         1
3639        1517714.513    1892117.677    19.8    4614.6         1
3640        1517714.513    1892117.677    19.8    4615.8         1
3641        1517714.513    1892117.677    19.8    4616.9         1
3642        1517714.513    1892117.677    19.8    4618.1         1
3643        1517714.513    1892117.677    19.8    4619.2         1
3644        1517714.513    1892117.677    19.8    4620.4         1
3645        1517714.513    1892117.677    19.8    4621.5         1
3646        1517714.513    1892117.677    19.8    4622.7         1
3647        1517714.513    1892117.677    19.8    4624.0         1
3648        1517714.513    1892117.677    19.8    4625.2         1
3649        1517714.513    1892117.677    19.8    4626.3         1
3650        1517714.513    1892117.677    19.8    4627.5         1
3651        1517714.513    1892117.677    19.8    4628.6         1
3652        1517714.513    1892117.677    19.8    4629.8         1
3653        1517714.513    1892117.677    19.8    4630.9         1
3654        1517714.513    1892117.677    19.8    4632.1         1
3655        1517714.513    1892117.677    19.8    4633.3         1
3656        1517714.513    1892117.677    19.8    4634.4         1
3657        1517714.513    1892117.677    19.8    4635.5         1
3658        1517714.513    1892117.677    19.8    4636.7         1
3659        1517714.513    1892117.677    19.8    4637.9         1
