    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 26462 19058 246424.060   48  118 245606.547 247527.568  0.78%   140 3525s
 26507 19093 246016.074   42  105 245606.547 247525.696  0.78%   140 3530s
 26565 19133 246871.101   30  129 245606.547 247525.537  0.78%   140 3535s
 26604 19164 246838.895   28  125 245606.547 247524.624  0.78%   140 3540s
 26645 19195 246784.042   32  128 245606.547 247523.713  0.78%   140 3545s
 26680 19222 247107.427   33  134 245606.547 247522.520  0.78%   140 3550s
 26732 19274 245839.595   63   86 245606.547 247522.520  0.78%   140 3555s
 26795 19320 247196.077   22  136 245606.547 247522.431  0.78%   140 3560s
 26831 19346 246590.687   35  119 245606.547 247522.371  0.78%   140 3565s
 26887 19388 246627.174   41  118 245606.547 247521.884  0.78%   140 3570s
 26915 19408 247376.526   20  154 245606.547 247521.822  0.78%   140 3575s
 26945 19438 246042.019   50  118 245606.547 247521.822  0.78%   140 3580s
 26992 19469     cutoff   62      245606.547 247521.736  0.78%   140 3585s
 27018 19491 246104.974   43  126 245606.547 247521.682  0.78%   140 3590s
 27070 19517 247214.714   21  151 245606.547 247521.401  0.78%   140 3596s
 27095 19542 246207.586   46  119 245606.547 247521.401  0.78%   140 3600s
 27136 19565 246193.999   42  118 245606.547 247521.365  0.78%   140 3605s
 27174 19589 246718.989   33  133 245606.547 247520.984  0.78%   140 3610s
 27239 19642 247150.222   22  138 245606.547 247520.764  0.78%   140 3615s
 27283 19668 247165.386   23  134 245606.547 247519.919  0.78%   140 3620s
 27326 19702 247102.725   27  147 245606.547 247518.588  0.78%   140 3625s
 27363 19727 246807.184   38  119 245606.547 247517.994  0.78%   140 3630s
 27405 19761 246139.103   35  120 245606.547 247517.361  0.78%   140 3635s
 27453 19790 246819.934   35  131 245606.547 247516.655  0.78%   140 3640s
 27494 19821 246789.855   31  114 245606.547 247516.328  0.78%   140 3645s
 27531 19846 246819.884   31  130 245606.547 247516.254  0.78%   140 3650s
 27589 19874 247117.288   19  140 245606.547 247516.177  0.78%   140 3655s
 27616 19894 246612.994   32  129 245606.547 247514.903  0.78%   140 3660s
 27650 19918 247101.943   25  147 245606.547 247514.626  0.78%   140 3665s
 27691 19959 245915.081   51  102 245606.547 247514.626  0.78%   140 3670s
 27739 19999 245860.709   48  106 245606.547 247514.514  0.78%   140 3675s
 27768 20020 245642.461   43  102 245606.547 247514.336  0.78%   140 3680s
 27805 20049 245830.679   54  101 245606.547 247514.299  0.78%   140 3685s
 27839 20073 245831.609   38  125 245606.547 247513.840  0.78%   140 3690s
 27879 20099 245696.040   50  116 245606.547 247513.701  0.78%   140 3695s
 27913 20123 245650.354   49  124 245606.547 247513.519  0.78%   140 3700s
 27940 20144 245828.644   52   99 245606.547 247513.174  0.78%   140 3705s
 27989 20171     cutoff   53      245606.547 247512.736  0.78%   140 3710s
 28034 20204 245661.785   56  115 245606.547 247512.626  0.78%   140 3715s
 28056 20220 246467.643   37  136 245606.547 247512.524  0.78%   140 3721s
 28088 20236 246862.443   33  123 245606.547 247512.282  0.78%   140 3726s
 28146 20281 246918.193   31  126 245606.547 247511.782  0.78%   140 3730s
 28189 20324 245990.928   53   92 245606.547 247511.782  0.78%   140 3735s
 28227 20347 246419.015   39  127 245606.547 247511.761  0.78%   140 3740s
 28263 20373 245960.169   40  109 245606.547 247511.155  0.78%   140 3745s
 28299 20401 245750.413   46  120 245606.547 247510.242  0.78%   140 3750s
 28318 20412 245732.167   41  117 245606.547 247509.933  0.77%   140 3755s
 28361 20439     cutoff   54      245606.547 247509.913  0.77%   140 3760s
 28396 20461 247199.076   26  137 245606.547 247508.674  0.77%   140 3765s
 28441 20496 246989.877   28  135 245606.547 247508.613  0.77%   140 3770s
 28492 20534 245627.893   40  115 245606.547 247508.613  0.77%   140 3775s
 28557 20565 247346.778   22  152 245606.547 247508.054  0.77%   140 3782s
 28575 20583 246662.667   36  123 245606.547 247508.054  0.77%   140 3785s
 28631 20628 247236.586   25  147 245606.547 247507.107  0.77%   140 3790s
 28667 20656 246812.729   28  133 245606.547 247506.687  0.77%   140 3795s
 28699 20680 246828.485   29  135 245606.547 247506.451  0.77%   140 3800s
 28732 20705 246869.003   24  141 245606.547 247506.297  0.77%   140 3805s
 28771 20732 246572.624   35  114 245606.547 247505.932  0.77%   140 3810s
 28817 20770 245973.129   38  114 245606.547 247505.885  0.77%   140 3815s
 28866 20793 246864.153   34  119 245606.547 247504.474  0.77%   140 3820s
 28904 20823 246468.636   34  126 245606.547 247504.158  0.77%   140 3825s
 28945 20864 245911.305   55   96 245606.547 247504.158  0.77%   140 3830s
 28985 20893 246426.637   34  136 245606.547 247503.922  0.77%   140 3835s
 29023 20923 246707.934   35  124 245606.547 247503.257  0.77%   140 3840s
 29082 20972 247153.003   25  142 245606.547 247502.965  0.77%   140 3845s
 29123 20999 246848.275   28  136 245606.547 247502.212  0.77%   140 3850s
 29159 21027 246321.056   34  129 245606.547 247501.980  0.77%   140 3855s
 29201 21061 245658.710   49  117 245606.547 247501.453  0.77%   140 3860s
 29239 21067 247010.061   26  133 245606.547 247501.209  0.77%   140 3865s
 29274 21095 246275.408   44  103 245606.547 247500.979  0.77%   140 3870s
 29315 21122 246281.478   41  121 245606.547 247500.309  0.77%   140 3875s
 29349 21149 245618.565   44  121 245606.547 247499.648  0.77%   140 3880s
 29377 21157 247039.347   30  131 245606.547 247499.159  0.77%   140 3885s
 29436 21189 247124.894   18  151 245606.547 247498.654  0.77%   140 3890s
 29475 21228 246002.234   40  115 245606.547 247498.654  0.77%   140 3895s
 29518 21257 245958.820   40  132 245606.547 247498.653  0.77%   140 3900s
 29549 21281 246467.748   39  120 245606.547 247498.110  0.77%   140 3905s
 29588 21294 246713.529   31  132 245606.547 247497.870  0.77%   140 3910s
 29620 21318 246984.342   29  135 245606.547 247497.737  0.77%   140 3915s
 29655 21345 246659.218   27  127 245606.547 247497.634  0.77%   140 3920s
 29702 21382 246633.010   28  120 245606.547 247497.491  0.77%   140 3925s
 29748 21428 245894.369   51   97 245606.547 247497.491  0.77%   140 3930s
 29797 21456 246304.376   35  128 245606.547 247497.394  0.77%   140 3935s
 29836 21483 245961.175   41  113 245606.547 247496.705  0.77%   140 3940s
 29867 21507 246089.873   47  112 245606.547 247496.454  0.77%   140 3945s
 29894 21526 246104.063   39  114 245606.547 247495.922  0.77%   140 3950s
 29916 21536 246933.067   25  150 245606.547 247495.324  0.77%   140 3955s
 29944 21564 246115.736   38  121 245606.547 247495.324  0.77%   140 3960s
 29985 21593 246296.263   46  100 245606.547 247493.999  0.77%   140 3965s
 30037 21625 247357.841   23  150 245606.547 247493.710  0.77%   140 3970s
 30060 21648 246193.310   46  116 245606.547 247493.710  0.77%   140 3975s
 30090 21668 246551.195   26  126 245606.547 247493.684  0.77%   140 3980s
 30141 21693 246919.633   25  147 245606.547 247493.625  0.77%   141 3985s
 30172 21713 247242.380   20  156 245606.547 247493.525  0.77%   141 3990s
 30207 21741 247203.703   22  145 245606.547 247493.081  0.77%   141 3995s
 30241 21775 245745.740   56  109 245606.547 247493.081  0.77%   141 4000s
 30278 21794 247154.917   25  141 245606.547 247492.901  0.77%   141 4005s
 30307 21813 246801.750   29  122 245606.547 247492.899  0.77%   141 4010s
 30348 21844 246945.281   25  141 245606.547 247492.821  0.77%   141 4015s
 30377 21873 246559.121   30  135 245606.547 247492.821  0.77%   141 4020s
 30414 21910 246074.704   38  121 245606.547 247492.821  0.77%   141 4025s
 30459 21939 246555.568   29  131 245606.547 247492.818  0.77%   141 4030s
 30492 21965 246669.954   30  136 245606.547 247492.530  0.77%   141 4035s
 30524 21985 247107.254   25  144 245606.547 247492.474  0.77%   141 4040s
 30553 22014 246352.041   40  116 245606.547 247492.474  0.77%   141 4045s
 30609 22058 247371.755   23  157 245606.547 247491.954  0.77%   141 4051s
 30651 22086 246949.409   27  145 245606.547 247490.960  0.77%   141 4055s
 30686 22115 245618.049   57  105 245606.547 247490.960  0.77%   141 4063s
 30697 22122 246293.029   38  112 245606.547 247490.880  0.77%   141 4065s
 30747 22158 246298.196   29  140 245606.547 247490.550  0.77%   141 4070s
 30788 22177 247260.122   23  158 245606.547 247490.528  0.77%   141 4075s
 30825 22214 245645.382   60  107 245606.547 247490.528  0.77%   141 4080s
 30862 22231     cutoff   50      245606.547 247490.518  0.77%   141 4085s
 30903 22268 245985.128   49   98 245606.547 247490.497  0.77%   141 4090s
 30946 22299 246122.419   35  125 245606.547 247489.485  0.77%   141 4095s
 30976 22322 245843.536   44  115 245606.547 247489.147  0.77%   141 4100s
 31006 22336 247041.908   23  144 245606.547 247488.724  0.77%   141 4105s
 31044 22366 247306.655   21  154 245606.547 247488.702  0.77%   141 4110s
 31062 22384 246261.633   39  130 245606.547 247488.702  0.77%   141 4116s
 31086 22400 246876.338   30  136 245606.547 247487.926  0.77%   141 4120s
 31128 22434 246617.011   33  119 245606.547 247487.798  0.77%   141 4125s
 31186 22469 247333.008   20  148 245606.547 247487.092  0.77%   141 4130s
 31227 22498 247288.083   19  158 245606.547 247486.947  0.77%   141 4135s
 31256 22526 245635.024   48  124 245606.547 247486.947  0.77%   141 4140s
 31286 22550 246561.681   33  135 245606.547 247486.931  0.77%   141 4145s
 31336 22590 246897.450   29  136 245606.547 247486.893  0.77%   141 4150s
 31406 22616 245686.400   57   99 245606.547 247486.893  0.77%   141 4155s
 31433 22633 246188.265   44  121 245606.547 247486.271  0.77%   141 4160s
 31477 22669 245817.774   59  100 245606.547 247486.007  0.77%   141 4165s
 31517 22687 245656.147   40  112 245606.547 247485.788  0.77%   141 4170s
 31536 22700 246572.567   35  138 245606.547 247485.686  0.77%   141 4175s
 31576 22727 246662.938   31  125 245606.547 247485.540  0.77%   141 4180s
 31615 22758 246847.821   36  129 245606.547 247484.758  0.76%   141 4185s
 31660 22795 246390.427   40  122 245606.547 247483.706  0.76%   141 4190s
 31701 22828 245903.722   51  105 245606.547 247483.317  0.76%   141 4195s
 31738 22841 246825.710   28  131 245606.547 247482.661  0.76%   141 4200s
 31796 22890 246584.401   31  119 245606.547 247482.250  0.76%   141 4205s
 31838 22922 246314.967   42  111 245606.547 247482.250  0.76%   141 4210s
 31888 22961 246206.608   45  112 245606.547 247481.509  0.76%   141 4215s
 31932 22991 246066.892   33  139 245606.547 247481.058  0.76%   141 4220s
 31975 23026 246060.991   52  104 245606.547 247480.925  0.76%   141 4225s
 32032 23059 247292.078   21  147 245606.547 247480.278  0.76%   141 4230s
 32064 23083 247119.410   30  144 245606.547 247480.191  0.76%   141 4239s
 32066 23085 246988.465   31  142 245606.547 247480.191  0.76%   141 4240s
 32105 23124 246108.946   50  111 245606.547 247480.191  0.76%   141 4245s
 32178 23179 246395.742   32  128 245606.547 247479.667  0.76%   141 4250s
 32220 23211 246427.821   46  117 245606.547 247479.483  0.76%   141 4255s
 32270 23252 246495.069   42  116 245606.547 247479.435  0.76%   141 4260s
 32334 23306 246567.371   26  146 245606.547 247478.946  0.76%   141 4265s
 32372 23334     cutoff   38      245606.547 247478.946  0.76%   141 4270s
 32434 23372 246898.353   35  119 245606.547 247477.066  0.76%   141 4275s
 32482 23412 246622.809   37  122 245606.547 247476.877  0.76%   141 4280s
 32499 23429 245782.431   54   98 245606.547 247476.877  0.76%   141 4288s
 32514 23436 246486.624   26  133 245606.547 247476.459  0.76%   141 4290s
 32560 23466 245710.430   48  104 245606.547 247476.373  0.76%   141 4295s
 32599 23495 245748.424   52  102 245606.547 247476.275  0.76%   141 4300s
 32639 23519 247182.840   23  140 245606.547 247475.591  0.76%   141 4305s
 32680 23550 246818.137   31  142 245606.547 247475.546  0.76%   141 4310s
 32720 23574 246579.894   37  111 245606.547 247475.131  0.76%   141 4316s
 32770 23616 247210.319   23  154 245606.547 247474.986  0.76%   141 4320s
 32807 23639 246969.322   31  130 245606.547 247473.764  0.76%   141 4325s
 32847 23670 246737.485   29  130 245606.547 247472.534  0.76%   141 4330s
 32882 23695 246658.981   33  125 245606.547 247472.350  0.76%   141 4335s
 32925 23728 246466.364   32  130 245606.547 247472.168  0.76%   141 4340s
 32977 23772 246056.931   59   98 245606.547 247472.116  0.76%   141 4345s
 33016 23803 245630.598   52  102 245606.547 247471.889  0.76%   141 4350s
 33065 23838 245635.387   57  100 245606.547 247471.759  0.76%   141 4355s
 33106 23863 246955.288   28  142 245606.547 247471.677  0.76%   141 4360s
 33148 23893 247023.784   30  138 245606.547 247471.644  0.76%   141 4365s
 33210 23947 247144.006   25  132 245606.547 247471.343  0.76%   141 4370s
 33252 23979 246745.603   30  140 245606.547 247471.316  0.76%   141 4375s
 33286 24003 246742.174   27  138 245606.547 247471.243  0.76%   141 4380s
 33338 24030 247095.074   31  133 245606.547 247471.205  0.76%   141 4385s
 33380 24065 246769.920   22  138 245606.547 247470.686  0.76%   141 4390s
 33421 24097 245629.914   39  119 245606.547 247470.686  0.76%   141 4395s
 33456 24122 245696.857   52   96 245606.547 247469.809  0.76%   141 4400s
 33504 24155 245994.035   52  114 245606.547 247469.745  0.76%   141 4405s
 33548 24183 247157.791   24  152 245606.547 247468.376  0.76%   141 4410s
 33584 24211 246694.158   37  107 245606.547 247468.072  0.76%   141 4415s
 33626 24240 246489.816   37  114 245606.547 247467.839  0.76%   141 4420s
 33684 24290 246361.404   38  133 245606.547 247467.804  0.76%   141 4425s
 33714 24312 247288.394   21  154 245606.547 247467.764  0.76%   141 4430s
 33735 24333 246756.265   32  134 245606.547 247467.764  0.76%   141 4435s
 33766 24364 245951.507   47  114 245606.547 247467.764  0.76%   141 4440s
 33807 24389 247291.711   21  152 245606.547 247467.734  0.76%   141 4445s
 33835 24417 245780.371   49  110 245606.547 247467.734  0.76%   141 4450s
 33873 24447 245647.706   53   93 245606.547 247467.599  0.76%   141 4455s
 33909 24469 245635.970   48  111 245606.547 247466.758  0.76%   141 4460s
 33945 24495 245755.378   52  119 245606.547 247466.338  0.76%   141 4465s
 33975 24513 245877.099   29  130 245606.547 247465.991  0.76%   141 4470s
 34013 24539 246427.105   41  118 245606.547 247465.989  0.76%   141 4475s
 34052 24568 246098.715   44  115 245606.547 247465.969  0.76%   141 4480s
 34068 24576 246880.168   25  149 245606.547 247465.763  0.76%   141 4486s
 34095 24597 245667.998   47  120 245606.547 247465.763  0.76%   141 4490s
 34148 24628 246955.020   29  145 245606.547 247465.304  0.76%   141 4496s
 34183 24655 247050.367   25  142 245606.547 247465.277  0.76%   141 4500s
 34223 24686 247226.259   25  140 245606.547 247465.187  0.76%   141 4505s
 34250 24713 245885.330   52  106 245606.547 247465.187  0.76%   141 4510s
 34301 24726 245659.185   39  107 245606.547 247464.970  0.76%   141 4515s
 34335 24744 246739.690   29  134 245606.547 247464.527  0.76%   141 4521s
 34363 24762 246733.808   31  127 245606.547 247464.356  0.76%   141 4525s
 34412 24801 245901.981   49  104 245606.547 247464.290  0.76%   141 4530s
 34450 24827 246352.339   32  118 245606.547 247464.161  0.76%   141 4535s
 34495 24858 246897.379   32  135 245606.547 247463.734  0.76%   141 4540s
 34542 24905 245907.813   55   90 245606.547 247463.734  0.76%   141 4545s
 34603 24944 246136.694   40  116 245606.547 247463.049  0.76%   141 4550s
 34660 24985     cutoff   52      245606.547 247463.032  0.76%   141 4555s
 34694 25005 247155.542   29  144 245606.547 247461.628  0.76%   141 4560s
 34725 25028 246938.973   26  145 245606.547 247460.896  0.76%   141 4565s
 34764 25060 247091.950   27  148 245606.547 247460.439  0.75%   141 4570s
 34801 25089 246912.285   20  159 245606.547 247460.431  0.75%   141 4575s
 34833 25112 247161.341   25  151 245606.547 247460.274  0.75%   141 4580s
 34870 25136 247006.223   27  147 245606.547 247460.197  0.75%   141 4585s
 34909 25163 246857.829   27  145 245606.547 247459.485  0.75%   141 4590s
 34942 25186 246879.339   30  121 245606.547 247458.932  0.75%   141 4595s
 34992 25226 246433.589   33  131 245606.547 247458.187  0.75%   141 4600s
 35042 25268 246410.176   41  112 245606.547 247458.106  0.75%   141 4605s
 35077 25295 245871.345   42  116 245606.547 247458.058  0.75%   141 4610s
 35099 25309 246897.846   33  127 245606.547 247457.549  0.75%   141 4615s
 35148 25346 246473.199   36  127 245606.547 247457.221  0.75%   141 4620s
 35183 25371 245939.206   43  114 245606.547 247457.217  0.75%   141 4625s
 35232 25400     cutoff   50      245606.547 247456.858  0.75%   141 4630s
 35266 25426 245775.118   43  117 245606.547 247456.852  0.75%   141 4635s
 35307 25449 245911.301   41  128 245606.547 247456.525  0.75%   141 4640s
 35339 25473 246164.640   50  110 245606.547 247456.431  0.75%   141 4645s
 35376 25498 245993.879   43  119 245606.547 247456.380  0.75%   141 4650s
 35420 25532 246166.519   40  118 245606.547 247456.356  0.75%   141 4655s
 35467 25568 246728.370   34  127 245606.547 247455.817  0.75%   141 4660s
 35502 25595 246025.023   39  103 245606.547 247455.367  0.75%   141 4665s
 35540 25619 245625.262   48  100 245606.547 247455.111  0.75%   141 4670s
 35575 25646 245616.779   58  107 245606.547 247455.053  0.75%   141 4675s
 35611 25670 245681.609   46  118 245606.547 247454.958  0.75%   141 4680s
 35659 25700 245821.501   56  106 245606.547 247454.879  0.75%   141 4685s
 35699 25723 247119.998   25  147 245606.547 247453.700  0.75%   141 4690s
 35735 25755     cutoff   60      245606.547 247453.700  0.75%   141 4695s
 35762 25774 245965.611   40  125 245606.547 247453.237  0.75%   141 4700s
 35793 25789 246578.903   30  129 245606.547 247453.120  0.75%   141 4705s
 35840 25826 246616.771   43  104 245606.547 247453.050  0.75%   141 4710s
 35908 25884 246397.015   37  125 245606.547 247452.688  0.75%   141 4715s
 35944 25912 246592.563   35  129 245606.547 247452.642  0.75%   141 4720s
 35979 25939 246557.293   28  134 245606.547 247452.574  0.75%   141 4725s
 36015 25957 246460.981   30  133 245606.547 247452.500  0.75%   141 4730s
 36043 25963 247289.131   24  146 245606.547 247451.850  0.75%   141 4736s
 36082 25996 245641.835   58   96 245606.547 247451.850  0.75%   141 4740s
 36098 26004 246271.694   33  128 245606.547 247451.665  0.75%   141 4745s
 36140 26025 246359.062   42  110 245606.547 247451.487  0.75%   141 4750s
 36185 26052 246151.464   34  131 245606.547 247450.827  0.75%   141 4755s
 36222 26081 245704.517   50  104 245606.547 247450.797  0.75%   141 4760s
 36255 26106 245738.282   53  103 245606.547 247450.783  0.75%   141 4765s
 36312 26143 247041.755   24  144 245606.547 247450.204  0.75%   141 4770s
 36345 26168 246763.887   28  124 245606.547 247450.071  0.75%   141 4775s
 36388 26199 246462.232   32  119 245606.547 247449.939  0.75%   141 4780s
 36436 26233 246164.340   39  123 245606.547 247449.909  0.75%   141 4785s
 36467 26256 246005.313   44  117 245606.547 247449.858  0.75%   141 4790s
 36509 26286 246082.803   32  116 245606.547 247449.730  0.75%   141 4795s
 36550 26303 246279.548   37  114 245606.547 247449.053  0.75%   141 4800s
 36582 26327 245788.745   41  122 245606.547 247448.811  0.75%   141 4805s
 36623 26350     cutoff   50      245606.547 247448.695  0.75%   141 4810s
 36665 26384 246833.065   34  118 245606.547 247448.429  0.75%   141 4815s
 36717 26428 246991.955   24  144 245606.547 247448.089  0.75%   141 4820s
 36742 26453 245709.199   36  122 245606.547 247448.089  0.75%   141 4825s
 36787 26488 246992.209   26  136 245606.547 247448.010  0.75%   141 4830s
 36829 26512 246505.043   33  122 245606.547 247446.891  0.75%   141 4835s
 36860 26535 246560.971   31  129 245606.547 247446.840  0.75%   141 4840s
 36895 26562 246984.978   26  151 245606.547 247446.689  0.75%   141 4845s
 36923 26590 245617.745   54  125 245606.547 247446.689  0.75%   141 4850s
 36957 26606 246402.202   34  130 245606.547 247445.670  0.75%   141 4855s
 37005 26618 246861.996   24  143 245606.547 247445.514  0.75%   141 4860s
 37047 26644 246667.360   25  147 245606.547 247445.514  0.75%   141 4866s
 37078 26661 247000.197   25  147 245606.547 247445.512  0.75%   141 4871s
 37101 26676 246919.332   22  151 245606.547 247445.408  0.75%   141 4875s
 37137 26712 245886.077   46  112 245606.547 247445.408  0.75%   141 4880s
 37172 26739 246335.267   35  140 245606.547 247445.366  0.75%   141 4885s
 37210 26767 246119.447   40  125 245606.547 247444.655  0.75%   141 4890s
 37252 26785 247179.883   27  133 245606.547 247444.322  0.75%   141 4895s
 37296 26821 247045.023   25  142 245606.547 247444.318  0.75%   141 4900s
 37343 26858 246591.315   30  131 245606.547 247444.244  0.75%   141 4905s
 37370 26877 246737.405   33  119 245606.547 247444.099  0.75%   141 4910s
 37415 26912 246660.748   28  137 245606.547 247444.074  0.75%   141 4915s
 37446 26935 246867.444   31  133 245606.547 247443.803  0.75%   141 4920s
 37476 26965 246352.572   46  113 245606.547 247443.803  0.75%   141 4925s
 37550 27022 246983.779   26  138 245606.547 247443.616  0.75%   141 4930s
 37570 27042 246390.428   33  126 245606.547 247443.616  0.75%   141 4940s
 37608 27070 245647.301   49  100 245606.547 247443.616  0.75%   141 4945s
 37645 27089 246480.272   34  124 245606.547 247443.446  0.75%   141 4950s
 37706 27138 245926.900   54   83 245606.547 247443.201  0.75%   141 4955s
 37747 27152 247037.475   25  142 245606.547 247442.465  0.75%   141 4960s
 37792 27189 247030.511   31  128 245606.547 247442.411  0.75%   141 4965s
 37829 27218 246431.706   31  131 245606.547 247442.208  0.75%   141 4970s
 37872 27253 245739.751   50   92 245606.547 247441.789  0.75%   141 4975s
 37896 27265 246512.326   38  114 245606.547 247441.660  0.75%   141 4980s
 37932 27293 246489.588   34  131 245606.547 247441.571  0.75%   141 4985s
 37988 27313 246877.423   33  143 245606.547 247440.455  0.75%   141 4990s
 38020 27333 247048.893   23  147 245606.547 247439.728  0.75%   141 4995s
 38054 27359 246748.578   25  148 245606.547 247439.669  0.75%   141 5000s
 38076 27381 246219.247   37  130 245606.547 247439.669  0.75%   141 5005s
 38116 27411 246075.065   39  102 245606.547 247439.362  0.75%   141 5010s
 38165 27438 246352.459   47  106 245606.547 247438.672  0.75%   141 5015s
 38196 27461 246354.281   31  138 245606.547 247438.486  0.75%   141 5020s
 38227 27478 246911.865   29  139 245606.547 247438.193  0.75%   141 5025s
 38265 27508 247099.897   25  148 245606.547 247437.897  0.75%   141 5031s
 38295 27538 245753.947   55  111 245606.547 247437.897  0.75%   141 5035s
 38330 27557 247259.572   24  145 245606.547 247437.408  0.75%   141 5041s
 38355 27575 245777.211   43  122 245606.547 247437.408  0.75%   141 5045s
 38366 27578 247215.000   22  148 245606.547 247437.394  0.75%   141 5050s
 38409 27617     cutoff   64      245606.547 247437.394  0.75%   141 5055s
 38439 27637 246037.121   41  121 245606.547 247437.340  0.75%   141 5060s
 38466 27654 246507.096   32  130 245606.547 247436.798  0.75%   141 5065s
 38509 27683 246707.652   30  135 245606.547 247436.285  0.74%   141 5070s
 38565 27731 245974.546   47   96 245606.547 247436.268  0.74%   141 5075s
 38644 27790 247052.760   26  136 245606.547 247436.039  0.74%   141 5080s
 38686 27832 246032.584   41  113 245606.547 247436.039  0.74%   141 5085s
 38740 27863 246167.586   43  114 245606.547 247435.722  0.74%   141 5090s
 38793 27898 246047.122   40   99 245606.547 247434.761  0.74%   141 5095s
 38831 27924 246070.640   45  121 245606.547 247434.474  0.74%   141 5100s
 38872 27945 246018.295   41  127 245606.547 247434.332  0.74%   141 5105s
 38917 27961 247134.188   23  138 245606.547 247433.923  0.74%   141 5110s
 38945 27979 246691.472   29  131 245606.547 247433.718  0.74%   141 5115s
 38996 28020 247043.671   26  134 245606.547 247433.710  0.74%   141 5120s
 39035 28045 246898.112   31  135 245606.547 247433.567  0.74%   141 5125s
 39069 28067 246870.383   25  145 245606.547 247433.480  0.74%   141 5130s
 39078 28076 246650.246   30  137 245606.547 247433.480  0.74%   141 5135s
 39114 28112 245853.993   48  121 245606.547 247433.480  0.74%   141 5140s
 39161 28147 245685.810   62   91 245606.547 247433.352  0.74%   141 5145s
 39208 28181 245786.105   60   91 245606.547 247433.071  0.74%   141 5150s
 39255 28215 245701.772   61   91 245606.547 247432.842  0.74%   141 5155s
 39303 28240 246775.620   31  125 245606.547 247432.301  0.74%   141 5160s
 39351 28278 246111.199   46  110 245606.547 247432.263  0.74%   141 5165s
 39392 28305 246577.006   40  113 245606.547 247432.207  0.74%   141 5170s
 39436 28341 246503.850   36  125 245606.547 247431.904  0.74%   141 5175s
 39489 28384 246056.572   34  118 245606.547 247431.853  0.74%   141 5180s
 39518 28398 246365.387   40  130 245606.547 247431.685  0.74%   141 5185s
 39561 28431 245826.727   51   97 245606.547 247431.665  0.74%   141 5190s
 39599 28445 246588.172   32  137 245606.547 247431.411  0.74%   141 5195s
 39636 28474 245990.399   40  130 245606.547 247431.275  0.74%   141 5200s
 39665 28489 246511.177   38  127 245606.547 247430.985  0.74%   141 5205s
 39708 28524 246046.895   50  106 245606.547 247430.725  0.74%   141 5210s
 39749 28545 246863.469   33  140 245606.547 247430.442  0.74%   141 5215s
 39786 28566 245664.769   55  101 245606.547 247430.442  0.74%   141 5220s
 39824 28567 247128.540   26  140 245606.547 247430.373  0.74%   141 5225s
 39872 28615 245887.405   56   91 245606.547 247430.373  0.74%   141 5230s
 39915 28648 246197.529   44  124 245606.547 247429.754  0.74%   141 5235s
 39944 28669 246622.363   35  130 245606.547 247429.542  0.74%   141 5240s
 39985 28702 246495.956   38  128 245606.547 247429.534  0.74%   141 5245s
 40027 28728 246144.354   34  114 245606.547 247429.338  0.74%   141 5250s
 40071 28748 247003.477   23  152 245606.547 247429.140  0.74%   141 5255s
 40108 28775 247121.816   26  145 245606.547 247428.896  0.74%   141 5260s
 40144 28801 245686.995   55   83 245606.547 247428.809  0.74%   141 5265s
 40187 28822 247065.718   25  135 245606.547 247428.174  0.74%   141 5270s
 40230 28857 246640.554   33  116 245606.547 247427.897  0.74%   141 5275s
 40292 28911 246568.142   29  135 245606.547 247427.888  0.74%   141 5280s
 40325 28936 246747.112   34  121 245606.547 247427.660  0.74%   141 5285s
 40370 28969 245831.826   51  102 245606.547 247427.499  0.74%   141 5290s
 40402 28993 245895.681   46  112 245606.547 247427.071  0.74%   141 5295s
 40444 29013 246402.308   39  126 245606.547 247426.874  0.74%   141 5300s
 40483 29044 246041.470   39  123 245606.547 247426.787  0.74%   141 5305s
 40514 29068 246011.812   36  126 245606.547 247426.581  0.74%   141 5310s
 40553 29097 246687.214   36  128 245606.547 247426.190  0.74%   141 5315s
 40624 29154 246983.234   24  148 245606.547 247425.916  0.74%   141 5320s
 40647 29177 245886.484   47  115 245606.547 247425.916  0.74%   141 5325s
 40681 29201 245672.212   43  104 245606.547 247425.720  0.74%   141 5330s
 40740 29252 246046.919   45   97 245606.547 247425.369  0.74%   141 5335s
 40790 29284 245729.630   37  119 245606.547 247425.276  0.74%   141 5340s
 40844 29310 246749.914   29  141 245606.547 247424.957  0.74%   141 5345s
 40869 29327 246504.161   35  137 245606.547 247424.460  0.74%   141 5350s
 40900 29349 246711.753   31  129 245606.547 247424.016  0.74%   141 5355s
 40938 29377 246300.840   45  126 245606.547 247423.884  0.74%   141 5360s
 40966 29395 246612.519   31  125 245606.547 247423.830  0.74%   141 5365s
 41004 29424 246677.755   32  136 245606.547 247423.618  0.74%   141 5370s
 41035 29449 245639.265   58   99 245606.547 247423.618  0.74%   141 5375s
 41077 29477 246694.280   31  129 245606.547 247423.375  0.74%   141 5381s
 41090 29490 245816.032   44  103 245606.547 247423.375  0.74%   141 5385s
 41151 29542 245791.971   53   85 245606.547 247423.137  0.74%   141 5390s
 41202 29583 245671.408   60   96 245606.547 247423.029  0.74%   141 5395s
 41235 29608 245983.458   35  122 245606.547 247422.857  0.74%   141 5400s
 41262 29619 246942.903   35  125 245606.547 247422.731  0.74%   141 5405s
