Set parameter TimeLimit to value 7200
Setting sB&C+LSI: The proposed B&C algorithm based on formulation (40) (equipped with the lifted submodular inequalities), with only the second stage implemented
Gurobi Optimizer version 11.0.1 build v11.0.1rc0 (linux64 - "CentOS Linux 7 (Core)")

CPU model: Intel(R) Xeon(R) Gold 6230R CPU @ 2.10GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 52 physical cores, 52 logical processors, using up to 1 threads

Optimize a model with 800 rows, 1200 columns and 800 nonzeros
Model fingerprint: 0xabfd814d
Variable types: 800 continuous, 400 integer (400 binary)
Coefficient statistics:
  Matrix range     [1e+00, 1e+00]
  Objective range  [1e+01, 2e+03]
  Bounds range     [0e+00, 0e+00]
  RHS range        [4e-04, 1e+00]
Found heuristic solution: objective -7.96256e+14
Presolve removed 800 rows and 0 columns
Presolve time: 0.00s
Presolved: 0 rows, 1200 columns, 0 nonzeros
Variable types: 800 continuous, 400 integer (400 binary)
Found heuristic solution: objective -7.96256e+14

Root relaxation: objective 3.324425e+05, 0 iterations, 0.00 seconds (0.00 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 38121 14121 159247.799   25   95 158857.296 159318.205  0.29%   103 3580s
 38206 14156 158861.326   23  126 158857.296 159318.000  0.29%   103 3585s
 38259 14169 158999.888   29   90 158857.296 159317.509  0.29%   103 3590s
 38336 14192     cutoff   27      158857.296 159317.395  0.29%   103 3595s
 38401 14210 159122.518   19  121 158857.296 159317.049  0.29%   103 3600s
 38493 14236 159188.321   25  125 158857.296 159316.913  0.29%   103 3605s
 38551 14256 159186.085   23  134 158857.296 159316.753  0.29%   103 3610s
 38604 14273 158927.616   24  125 158857.296 159316.292  0.29%   103 3615s
 38658 14287 159094.531   24  111 158857.296 159315.840  0.29%   103 3620s
 38731 14312 159070.336   24  113 158857.296 159315.704  0.29%   103 3625s
 38804 14345 158869.753   38   91 158857.296 159315.411  0.29%   103 3630s
 38869 14348 158861.474   30  113 158857.296 159315.234  0.29%   103 3635s
 38937 14376 159080.540   24   98 158857.296 159314.916  0.29%   103 3640s
 39018 14410 159012.445   23  123 158857.296 159314.785  0.29%   103 3645s
 39077 14416 159016.005   23  107 158857.296 159314.226  0.29%   103 3650s
 39130 14435 158980.702   28  100 158857.296 159314.010  0.29%   103 3655s
 39198 14443 159270.868   33   98 158857.296 159313.513  0.29%   103 3660s
 39277 14481 159052.836   22  133 158857.296 159313.279  0.29%   103 3665s
 39354 14508 159006.465   41   80 158857.296 159312.980  0.29%   103 3670s
 39435 14528 159081.174   30   97 158857.296 159312.785  0.29%   103 3675s
 39501 14542 158993.836   22  119 158857.296 159312.498  0.29%   103 3680s
 39561 14566 158963.834   24  122 158857.296 159312.177  0.29%   103 3685s
 39653 14585 159151.632   23  123 158857.296 159311.897  0.29%   103 3690s
 39708 14598     cutoff   29      158857.296 159311.610  0.29%   103 3695s
 39774 14616 159015.947   30  101 158857.296 159311.434  0.29%   103 3700s
 39843 14638 159102.609   31   90 158857.296 159311.297  0.29%   103 3705s
 39910 14646     cutoff   23      158857.296 159310.952  0.29%   103 3710s
 39993 14672     cutoff   35      158857.296 159310.558  0.29%   102 3715s
 40060 14693 159064.403   24  107 158857.296 159310.361  0.29%   102 3720s
 40132 14721 159174.240   21  130 158857.296 159309.988  0.28%   102 3725s
 40196 14726 159108.432   24  118 158857.296 159309.890  0.28%   102 3730s
 40253 14743 159125.850   29   98 158857.296 159309.554  0.28%   102 3735s
 40319 14761 159114.750   28  102 158857.296 159309.278  0.28%   102 3740s
 40396 14786 159180.041   22  132 158857.296 159308.837  0.28%   102 3745s
 40463 14800 158865.845   35   89 158857.296 159308.659  0.28%   102 3750s
 40533 14807 159187.589   23  142 158857.296 159308.182  0.28%   102 3755s
 40607 14837 158906.694   29   94 158857.296 159307.878  0.28%   102 3760s
 40663 14841 159023.667   30  104 158857.296 159307.793  0.28%   102 3765s
 40740 14864 159071.735   24  117 158857.296 159307.166  0.28%   102 3770s
 40820 14886 158930.091   28  100 158857.296 159306.918  0.28%   102 3775s
 40897 14919     cutoff   35      158857.296 159306.807  0.28%   102 3780s
 40959 14941 158952.195   24  121 158857.296 159306.544  0.28%   102 3785s
 41023 14943     cutoff   26      158857.296 159306.396  0.28%   102 3790s
 41082 14959 158977.848   35   72 158857.296 159306.070  0.28%   102 3795s
 41161 14985 158859.405   35   82 158857.296 159305.847  0.28%   102 3800s
 41235 14993 159172.448   22  126 158857.296 159305.524  0.28%   102 3805s
 41289 15001 158904.452   25  102 158857.296 159305.413  0.28%   102 3810s
 41361 15020 159062.376   19  120 158857.296 159305.229  0.28%   102 3815s
 41426 15041 159024.609   23  112 158857.296 159305.047  0.28%   102 3820s
 41496 15050 159041.177   23  116 158857.296 159304.718  0.28%   102 3825s
 41553 15063 159082.673   25  106 158857.296 159304.459  0.28%   102 3830s
 41622 15074 159144.692   25  108 158857.296 159304.243  0.28%   102 3835s
 41688 15090 159164.500   25  115 158857.296 159303.842  0.28%   102 3840s
 41760 15116 159146.060   22  129 158857.296 159303.731  0.28%   102 3845s
 41819 15126 158928.132   31  110 158857.296 159303.435  0.28%   102 3850s
 41892 15159 158935.239   29  107 158857.296 159303.178  0.28%   102 3855s
 41959 15174     cutoff   21      158857.296 159303.079  0.28%   102 3860s
 42003 15182 159030.560   29  107 158857.296 159302.718  0.28%   102 3865s
 42090 15215 158977.010   24  118 158857.296 159302.096  0.28%   102 3870s
 42169 15235 158905.862   30   96 158857.296 159301.731  0.28%   102 3875s
 42227 15254 158897.295   29  105 158857.296 159301.253  0.28%   102 3880s
 42301 15268     cutoff   26      158857.296 159301.110  0.28%   102 3885s
 42367 15277 159091.795   27   93 158857.296 159300.957  0.28%   102 3890s
 42431 15312 159054.194   29  109 158857.296 159300.751  0.28%   102 3896s
 42491 15335 159109.629   23  113 158857.296 159300.522  0.28%   102 3900s
 42557 15347 158881.371   26  114 158857.296 159300.276  0.28%   102 3905s
 42640 15371 159149.097   17  138 158857.296 159300.025  0.28%   102 3910s
 42709 15384 158913.923   29  105 158857.296 159299.968  0.28%   102 3915s
 42774 15396 159026.092   23  120 158857.296 159299.504  0.28%   102 3920s
 42836 15414 158976.428   27  117 158857.296 159299.427  0.28%   102 3925s
 42896 15433 159157.298   27   96 158857.296 159299.123  0.28%   102 3930s
 42963 15454 159084.006   20  129 158857.296 159298.849  0.28%   102 3935s
 43028 15463 159134.306   23  112 158857.296 159298.653  0.28%   102 3940s
 43086 15475 159161.332   28  103 158857.296 159298.351  0.28%   102 3945s
 43161 15501 158877.052   26  108 158857.296 159298.134  0.28%   102 3950s
 43218 15509 158982.277   37   74 158857.296 159297.491  0.28%   102 3955s
 43302 15531 159021.396   21  120 158857.296 159297.338  0.28%   102 3960s
 43379 15538 159260.602   21  127 158857.296 159297.230  0.28%   102 3965s
 43438 15553 159062.116   21  129 158857.296 159297.167  0.28%   102 3970s
 43499 15566     cutoff   32      158857.296 159296.909  0.28%   102 3975s
 43569 15592 158912.097   31  103 158857.296 159296.447  0.28%   102 3980s
 43650 15613 158872.705   36   68 158857.296 159296.311  0.28%   102 3985s
 43715 15619     cutoff   25      158857.296 159295.826  0.28%   102 3990s
 43781 15636     cutoff   28      158857.296 159295.579  0.28%   102 3995s
 43852 15669 159171.157   24  123 158857.296 159295.282  0.28%   102 4000s
 43924 15692 159257.606   24  119 158857.296 159294.829  0.28%   102 4005s
 43991 15717     cutoff   32      158857.296 159294.370  0.28%   102 4010s
 44068 15738 159011.792   25  105 158857.296 159294.115  0.27%   102 4015s
 44150 15774 159171.020   24  102 158857.296 159293.904  0.27%   102 4020s
 44211 15792 158868.981   26  102 158857.296 159293.629  0.27%   102 4025s
 44295 15816     cutoff   29      158857.296 159293.569  0.27%   102 4030s
 44363 15835     cutoff   26      158857.296 159293.354  0.27%   102 4035s
 44444 15843     cutoff   27      158857.296 159293.237  0.27%   102 4040s
 44509 15856 159124.781   30  100 158857.296 159292.788  0.27%   102 4045s
 44594 15897 159123.257   27   98 158857.296 159292.747  0.27%   102 4050s
 44674 15929 158870.140   31  103 158857.296 159292.688  0.27%   102 4055s
 44744 15950 159051.507   26  117 158857.296 159292.402  0.27%   102 4060s
 44816 15964 159068.012   20  121 158857.296 159292.272  0.27%   102 4065s
 44873 15979 159050.071   25  104 158857.296 159292.024  0.27%   102 4070s
 44938 15992 159149.821   23  133 158857.296 159291.767  0.27%   102 4075s
 44989 16006 158873.250   29  117 158857.296 159291.581  0.27%   102 4080s
 45082 16037 158919.559   26  107 158857.296 159291.195  0.27%   102 4085s
 45149 16042 158870.879   26  114 158857.296 159290.763  0.27%   102 4090s
 45204 16055 159091.636   31   96 158857.296 159290.682  0.27%   102 4095s
 45284 16080 159132.305   26  127 158857.296 159290.306  0.27%   102 4100s
 45352 16098 159198.745   27  108 158857.296 159289.952  0.27%   102 4105s
 45433 16136 159042.875   25  105 158857.296 159289.786  0.27%   102 4110s
 45505 16154 159074.433   29   99 158857.296 159289.325  0.27%   102 4115s
 45570 16174 158999.322   25  121 158857.296 159289.072  0.27%   102 4120s
 45637 16197 158880.244   40   75 158857.296 159288.938  0.27%   102 4125s
 45702 16218 159113.847   27  102 158857.296 159288.366  0.27%   102 4130s
 45767 16229 159178.821   22  104 158857.296 159287.990  0.27%   102 4135s
 45840 16249 158942.725   23  115 158857.296 159287.841  0.27%   102 4140s
 45895 16261 158931.384   31   89 158857.296 159287.760  0.27%   102 4145s
 45965 16276     cutoff   30      158857.296 159287.456  0.27%   102 4150s
 46015 16282 159164.742   21  118 158857.296 159287.334  0.27%   102 4155s
 46080 16315 159127.236   20  111 158857.296 159286.927  0.27%   102 4160s
 46134 16337 158929.219   28  103 158857.296 159286.744  0.27%   102 4165s
 46219 16356 158867.850   26  120 158857.296 159286.489  0.27%   102 4170s
 46281 16377 158900.241   26  105 158857.296 159286.441  0.27%   102 4175s
 46352 16388 159129.085   30  104 158857.296 159286.096  0.27%   102 4180s
 46432 16421 159158.277   22  124 158857.296 159285.910  0.27%   102 4185s
 46496 16435     cutoff   26      158857.296 159285.661  0.27%   102 4190s
 46539 16441 158890.596   27  106 158857.296 159285.562  0.27%   102 4227s
 46560 16442 159010.337   30   97 158857.296 159285.390  0.27%   102 4230s
 46630 16460 159153.934   22  118 158857.296 159285.238  0.27%   102 4235s
 46686 16473 159120.123   20  135 158857.296 159284.967  0.27%   102 4240s
 46750 16493 158910.839   26  118 158857.296 159284.854  0.27%   102 4245s
 46831 16506 159020.518   29  107 158857.296 159284.553  0.27%   102 4250s
 46901 16523 159217.937   25  108 158857.296 159284.410  0.27%   102 4255s
 46963 16539 158924.358   29  106 158857.296 159284.239  0.27%   102 4260s
 47043 16566 158961.728   33   67 158857.296 159284.118  0.27%   102 4265s
 47124 16593 159055.248   29  103 158857.296 159283.935  0.27%   102 4270s
 47218 16629 158910.766   30  101 158857.296 159283.807  0.27%   102 4275s
 47282 16630 159090.036   23  113 158857.296 159283.677  0.27%   102 4280s
 47355 16643 159099.254   24  125 158857.296 159283.360  0.27%   102 4285s
 47423 16669     cutoff   23      158857.296 159283.064  0.27%   102 4290s
 47493 16692 158934.730   26   99 158857.296 159282.715  0.27%   102 4295s
 47548 16703 158890.839   32   93 158857.296 159282.550  0.27%   102 4300s
 47626 16709 159071.390   26  102 158857.296 159282.434  0.27%   102 4305s
 47692 16725 159113.571   26  110 158857.296 159281.975  0.27%   102 4310s
 47733 16732     cutoff   21      158857.296 159281.838  0.27%   102 4315s
 47816 16759 159015.629   27  118 158857.296 159281.592  0.27%   102 4320s
 47868 16777     cutoff   30      158857.296 159281.556  0.27%   102 4325s
 47951 16794 159027.921   29  113 158857.296 159281.367  0.27%   102 4330s
 48035 16830 159071.327   20  125 158857.296 159281.181  0.27%   102 4335s
 48065 16834 158956.778   27   98 158857.296 159281.077  0.27%   102 4340s
 48133 16843 158872.521   28   98 158857.296 159280.995  0.27%   102 4345s
 48193 16859 158983.966   35   91 158857.296 159280.828  0.27%   102 4350s
 48269 16873 159070.055   25  118 158857.296 159280.591  0.27%   102 4355s
 48337 16891 158912.837   29  105 158857.296 159280.484  0.27%   102 4360s
 48401 16908 158875.796   26  114 158857.296 159280.286  0.27%   102 4365s
 48452 16914 159111.219   24  106 158857.296 159280.142  0.27%   102 4370s
 48508 16932     cutoff   28      158857.296 159280.073  0.27%   102 4375s
 48591 16951     cutoff   33      158857.296 159279.792  0.27%   102 4380s
 48667 16970     cutoff   26      158857.296 159279.532  0.27%   102 4385s
 48740 17000 158929.302   26  102 158857.296 159279.424  0.27%   102 4390s
 48821 17020 159135.891   27  110 158857.296 159279.214  0.27%   102 4395s
 48896 17042 159085.884   24   99 158857.296 159278.995  0.27%   102 4400s
 48968 17056 158951.049   28  103 158857.296 159278.298  0.27%   102 4405s
 49033 17067 158882.442   31  101 158857.296 159278.091  0.26%   102 4410s
 49089 17077 159091.720   23  103 158857.296 159277.633  0.26%   102 4415s
 49172 17106 159058.381   26   97 158857.296 159277.457  0.26%   102 4420s
 49253 17126 159014.200   21  131 158857.296 159277.241  0.26%   102 4425s
 49269 17134 158900.268   38   90 158857.296 159277.236  0.26%   102 4431s
 49272 17133 158896.401   38   88 158857.296 159277.236  0.26%   102 4435s
 49317 17142 159005.850   27  112 158857.296 159277.078  0.26%   102 4440s
 49393 17168 158984.682   28   91 158857.296 159276.886  0.26%   102 4445s
 49462 17177 159046.095   33   86 158857.296 159276.399  0.26%   102 4450s
 49547 17202 159035.657   26  120 158857.296 159276.128  0.26%   102 4455s
 49617 17209 159145.917   23  121 158857.296 159276.097  0.26%   102 4460s
 49675 17234 158880.337   25  112 158857.296 159275.914  0.26%   102 4465s
 49755 17262 158902.975   27  108 158857.296 159275.759  0.26%   102 4470s
 49827 17282 158928.991   32   76 158857.296 159275.538  0.26%   102 4475s
 49888 17300 159123.655   21  119 158857.296 159275.390  0.26%   102 4480s
 49963 17310 159121.485   29   97 158857.296 159275.015  0.26%   102 4485s
 50050 17351 159007.830   29   94 158857.296 159274.766  0.26%   102 4490s
 50142 17390 159007.128   31   90 158857.296 159274.218  0.26%   102 4495s
 50210 17402 159178.987   23  127 158857.296 159273.911  0.26%   102 4500s
 50271 17428 158954.015   28  118 158857.296 159273.850  0.26%   102 4505s
 50340 17436 159210.820   27  106 158857.296 159273.686  0.26%   102 4510s
 50412 17464 158859.533   29  100 158857.296 159273.420  0.26%   102 4515s
 50474 17476 159198.752   26  103 158857.296 159273.229  0.26%   102 4520s
 50548 17516 158872.249   35   89 158857.296 159272.956  0.26%   102 4525s
 50623 17515 159195.449   20  134 158857.296 159272.725  0.26%   102 4530s
 50693 17543 159081.537   19  128 158857.296 159272.666  0.26%   102 4535s
 50764 17560 158872.878   28  110 158857.296 159272.479  0.26%   102 4540s
 50871 17587 158996.560   18  121 158857.296 159272.308  0.26%   102 4545s
 50931 17601 158908.095   28  113 158857.296 159271.964  0.26%   102 4550s
 51000 17618 159171.092   24  127 158857.296 159271.751  0.26%   102 4555s
 51066 17642 158980.466   25  106 158857.296 159271.373  0.26%   102 4560s
 51132 17660 158905.858   27  114 158857.296 159271.154  0.26%   102 4565s
 51197 17680 158891.120   26  109 158857.296 159270.841  0.26%   102 4570s
 51257 17701 159024.980   24  102 158857.296 159270.451  0.26%   102 4575s
 51326 17718 158888.888   23  105 158857.296 159270.230  0.26%   102 4580s
 51391 17735 158885.081   28   82 158857.296 159269.963  0.26%   102 4585s
 51467 17742 159188.007   23  131 158857.296 159269.732  0.26%   102 4590s
 51529 17756 159061.725   26  117 158857.296 159269.449  0.26%   102 4595s
 51602 17782     cutoff   35      158857.296 159269.301  0.26%   102 4600s
 51667 17793     cutoff   27      158857.296 159269.119  0.26%   102 4605s
 51734 17802 159130.864   21  122 158857.296 159268.824  0.26%   102 4610s
 51798 17805 159007.031   26  113 158857.296 159268.594  0.26%   102 4615s
 51867 17816 158866.033   27  113 158857.296 159268.457  0.26%   102 4620s
 51938 17826 159066.590   25  123 158857.296 159268.329  0.26%   102 4625s
 52006 17848 159007.679   32   91 158857.296 159268.017  0.26%   101 4630s
 52092 17882     cutoff   32      158857.296 159267.704  0.26%   101 4635s
 52162 17896 158883.933   31   93 158857.296 159267.565  0.26%   101 4640s
 52228 17908 158983.080   24  105 158857.296 159267.363  0.26%   101 4645s
 52282 17919 158961.297   32   97 158857.296 159267.234  0.26%   101 4650s
 52383 17926 159077.370   20  117 158857.296 159267.113  0.26%   101 4655s
 52438 17945 158871.183   29   99 158857.296 159266.866  0.26%   101 4660s
 52511 17959 158892.657   31   93 158857.296 159266.632  0.26%   101 4665s
 52587 17974 158965.921   32  102 158857.296 159266.369  0.26%   101 4670s
 52671 17990 159165.049   30  105 158857.296 159266.112  0.26%   101 4675s
 52731 18003 158940.281   29   99 158857.296 159266.005  0.26%   101 4680s
 52804 18028 159212.688   24  120 158857.296 159265.747  0.26%   101 4685s
 52879 18045 158870.025   25  126 158857.296 159265.661  0.26%   101 4690s
 52958 18064     cutoff   29      158857.296 159265.527  0.26%   101 4695s
 53036 18104 158949.207   25  103 158857.296 159265.292  0.26%   101 4700s
 53117 18117 159001.204   25  111 158857.296 159265.142  0.26%   101 4705s
 53188 18146 159227.855   24  110 158857.296 159265.035  0.26%   101 4710s
 53249 18161 158879.179   27  102 158857.296 159264.781  0.26%   101 4715s
 53283 18171 159043.871   19  130 158857.296 159264.744  0.26%   101 4720s
 53361 18193 159145.209   19  127 158857.296 159264.458  0.26%   101 4725s
 53422 18208 158983.896   28  104 158857.296 159264.355  0.26%   101 4730s
 53488 18218     cutoff   27      158857.296 159264.072  0.26%   101 4735s
 53554 18238 159107.212   23  105 158857.296 159263.947  0.26%   101 4740s
 53648 18279 158912.777   28  103 158857.296 159263.783  0.26%   101 4745s
 53717 18285 159061.575   23  105 158857.296 159263.552  0.26%   101 4750s
 53807 18301 159047.081   29   98 158857.296 159263.358  0.26%   101 4755s
 53901 18334 159042.019   25  114 158857.296 159262.975  0.26%   101 4760s
 53968 18340 159046.611   30  110 158857.296 159262.750  0.26%   101 4765s
 54029 18352     cutoff   28      158857.296 159262.567  0.26%   101 4770s
 54116 18372 158937.842   29   89 158857.296 159262.311  0.25%   101 4775s
 54197 18411 158886.195   36   84 158857.296 159262.199  0.25%   101 4780s
 54265 18424 158974.275   34   88 158857.296 159261.901  0.25%   101 4785s
 54335 18447 158935.244   25  116 158857.296 159261.729  0.25%   101 4790s
 54414 18468 159052.365   25  105 158857.296 159261.507  0.25%   101 4795s
 54524 18511 158905.304   37   83 158857.296 159261.019  0.25%   101 4800s
 54605 18532 158861.766   29   92 158857.296 159260.730  0.25%   101 4805s
 54685 18552 158893.839   30   85 158857.296 159260.525  0.25%   101 4810s
 54756 18569 159036.217   25  110 158857.296 159260.193  0.25%   101 4815s
 54820 18583 158903.733   31   95 158857.296 159260.132  0.25%   101 4820s
 54893 18602 159091.649   25  123 158857.296 159259.946  0.25%   101 4825s
 54981 18631 159013.797   23  106 158857.296 159259.834  0.25%   101 4830s
 55052 18646 159021.823   25  103 158857.296 159259.622  0.25%   101 4835s
 55124 18675 158859.451   29   94 158857.296 159259.450  0.25%   101 4840s
 55205 18679 158886.151   31   81 158857.296 159259.068  0.25%   101 4845s
 55263 18691 159112.923   32   96 158857.296 159258.954  0.25%   101 4850s
 55329 18711 158973.167   26  117 158857.296 159258.803  0.25%   101 4855s
 55411 18736 158897.796   24  108 158857.296 159258.633  0.25%   101 4860s
 55474 18734 159099.497   22  116 158857.296 159258.549  0.25%   101 4865s
 55541 18753 159091.965   24  121 158857.296 159258.387  0.25%   101 4870s
 55613 18779 158905.382   37   82 158857.296 159258.276  0.25%   101 4875s
 55690 18797 159030.033   31   94 158857.296 159258.028  0.25%   101 4880s
 55770 18835 159122.485   20  126 158857.296 159257.894  0.25%   101 4885s
 55847 18837 159209.825   22  115 158857.296 159257.667  0.25%   101 4890s
 55913 18852 159145.579   23  114 158857.296 159257.481  0.25%   101 4895s
 55970 18874 158924.823   33  100 158857.296 159257.312  0.25%   101 4900s
 56058 18902 159144.327   22  128 158857.296 159257.237  0.25%   101 4905s
 56130 18923 158864.021   32   94 158857.296 159257.071  0.25%   101 4910s
 56210 18951 158976.942   30   83 158857.296 159256.723  0.25%   101 4915s
 56296 18966 158926.178   28   94 158857.296 159256.541  0.25%   101 4920s
 56360 18974 159071.482   23  105 158857.296 159256.423  0.25%   101 4925s
 56427 18993 159037.825   23  100 158857.296 159256.319  0.25%   101 4930s
 56498 19009     cutoff   30      158857.296 159256.137  0.25%   101 4935s
 56564 19017 159021.597   31   96 158857.296 159255.978  0.25%   101 4940s
 56645 19024 158890.117   32   94 158857.296 159255.740  0.25%   101 4945s
 56720 19048 158907.105   28  112 158857.296 159255.397  0.25%   101 4950s
 56801 19059 158867.253   26  108 158857.296 159255.117  0.25%   101 4955s
 56862 19072 159059.824   31   97 158857.296 159254.932  0.25%   101 4960s
 56921 19085 158955.918   29   90 158857.296 159254.677  0.25%   101 4965s
 57006 19117 159108.980   25  108 158857.296 159254.508  0.25%   101 4974s
 57016 19119 159116.810   24  102 158857.296 159254.498  0.25%   101 4975s
 57099 19129 159039.041   31  114 158857.296 159254.198  0.25%   101 4980s
 57150 19138 159080.575   36   88 158857.296 159254.069  0.25%   101 4985s
 57223 19159 159139.574   24  120 158857.296 159253.813  0.25%   101 4990s
 57289 19177 159145.394   20  135 158857.296 159253.669  0.25%   101 4995s
 57371 19199 159092.836   23  118 158857.296 159253.411  0.25%   101 5000s
 57439 19211 159125.067   24  124 158857.296 159253.316  0.25%   101 5005s
 57500 19224 158927.257   22  114 158857.296 159253.005  0.25%   101 5010s
 57569 19237 159057.320   25  121 158857.296 159252.589  0.25%   101 5015s
 57639 19252 159041.092   27  113 158857.296 159252.160  0.25%   101 5020s
 57724 19265 159042.270   23  131 158857.296 159252.046  0.25%   101 5025s
 57793 19281     cutoff   35      158857.296 159251.852  0.25%   101 5030s
 57875 19309 158967.228   37   85 158857.296 159251.643  0.25%   101 5035s
 57954 19326 159010.897   24  112 158857.296 159251.381  0.25%   101 5040s
 58026 19353 158883.463   42   78 158857.296 159251.191  0.25%   101 5045s
 58106 19368 158973.299   24  115 158857.296 159251.015  0.25%   101 5050s
 58184 19377 159191.001   27   99 158857.296 159250.463  0.25%   101 5055s
 58270 19407 158936.781   25  104 158857.296 159250.237  0.25%   101 5060s
 58352 19423 159134.612   27  114 158857.296 159250.135  0.25%   101 5065s
 58418 19443 158880.411   32  104 158857.296 159249.970  0.25%   101 5070s
 58499 19458 159055.907   34   93 158857.296 159249.656  0.25%   101 5075s
 58569 19473 159013.145   28  113 158857.296 159249.577  0.25%   101 5080s
 58644 19497 159010.696   27  115 158857.296 159249.431  0.25%   101 5085s
 58712 19510 159134.881   30  103 158857.296 159248.964  0.25%   101 5090s
 58786 19532 159051.456   26  104 158857.296 159248.613  0.25%   101 5095s
 58846 19557 158876.701   25  117 158857.296 159248.554  0.25%   101 5100s
 58916 19573 159179.764   31   94 158857.296 159248.296  0.25%   101 5105s
 58999 19592 159045.432   18  142 158857.296 159248.146  0.25%   101 5110s
 59080 19615 158923.212   29   97 158857.296 159247.991  0.25%   101 5115s
 59153 19630 159019.743   29  111 158857.296 159247.816  0.25%   101 5120s
 59208 19644 159020.053   35  102 158857.296 159247.702  0.25%   101 5125s
 59283 19655     cutoff   24      158857.296 159247.457  0.25%   101 5130s
 59353 19666 158998.084   26  120 158857.296 159247.178  0.25%   101 5135s
 59426 19686 159093.501   25  113 158857.296 159246.992  0.25%   101 5140s
 59483 19694 158893.027   24  112 158857.296 159246.853  0.25%   101 5145s
 59550 19705 158873.196   32   83 158857.296 159246.569  0.25%   101 5150s
 59634 19711 159091.943   22  123 158857.296 159246.341  0.24%   101 5155s
 59696 19721 159140.392   27  119 158857.296 159246.157  0.24%   101 5160s
 59771 19751 158874.377   45   55 158857.296 159246.029  0.24%   101 5165s
 59849 19764 158859.081   39   80 158857.296 159245.852  0.24%   101 5170s
 59940 19787     cutoff   27      158857.296 159245.652  0.24%   101 5175s
 60006 19792 158860.672   29   99 158857.296 159245.583  0.24%   101 5180s
 60079 19809 158998.167   28  115 158857.296 159245.349  0.24%   101 5185s
 60146 19827 159067.003   23  113 158857.296 159245.178  0.24%   101 5190s
 60220 19840 159015.936   25  132 158857.296 159244.985  0.24%   101 5195s
 60284 19846 158904.182   31  108 158857.296 159244.878  0.24%   101 5200s
 60371 19856 159122.868   25  101 158857.296 159244.703  0.24%   101 5205s
 60447 19876 158883.640   26  101 158857.296 159244.351  0.24%   101 5210s
 60515 19891 159112.121   29  104 158857.296 159244.162  0.24%   101 5215s
 60585 19899     cutoff   21      158857.296 159244.093  0.24%   101 5220s
 60664 19923 159045.038   25  102 158857.296 159243.906  0.24%   101 5225s
 60722 19936 159067.117   20  119 158857.296 159243.860  0.24%   101 5230s
 60796 19954 159100.413   23  104 158857.296 159243.711  0.24%   101 5235s
 60852 19975 159023.789   28  107 158857.296 159243.625  0.24%   101 5240s
 60935 19986 158892.877   27  104 158857.296 159243.546  0.24%   101 5245s
 61013 20009 159111.207   25  129 158857.296 159243.396  0.24%   101 5250s
 61082 20031 159062.325   27  117 158857.296 159243.286  0.24%   101 5255s
 61155 20046     cutoff   26      158857.296 159243.082  0.24%   101 5260s
 61229 20070 158916.587   28  114 158857.296 159242.942  0.24%   101 5265s
 61336 20085 159049.658   26  106 158857.296 159242.642  0.24%   101 5270s
 61384 20100 158977.245   21  128 158857.296 159242.556  0.24%   101 5275s
 61443 20114 158903.677   32  102 158857.296 159242.409  0.24%   101 5280s
 61507 20121 158989.616   36   87 158857.296 159242.147  0.24%   101 5285s
 61590 20134 159051.137   30   92 158857.296 159242.047  0.24%   101 5290s
 61669 20159 159098.095   25  127 158857.296 159241.815  0.24%   101 5295s
 61729 20174 158902.417   33   92 158857.296 159241.721  0.24%   101 5300s
 61813 20194 159163.484   28  111 158857.296 159241.559  0.24%   101 5305s
 61883 20209 158981.275   23  129 158857.296 159241.462  0.24%   101 5310s
 61947 20215 159001.949   23  102 158857.296 159241.358  0.24%   101 5315s
 62012 20225 158949.425   24  125 158857.296 159241.162  0.24%   101 5320s
 62019 20224 159094.242   28  113 158857.296 159241.158  0.24%   101 5325s
 62104 20246 159070.594   36   82 158857.296 159240.994  0.24%   101 5330s
 62174 20276 159131.657   28  125 158857.296 159240.968  0.24%   101 5335s
 62246 20297 158914.882   32  104 158857.296 159240.712  0.24%   101 5340s
 62310 20310 159105.114   27  105 158857.296 159240.561  0.24%   101 5345s
 62391 20337 159005.879   28  104 158857.296 159240.341  0.24%   101 5350s
 62462 20351     cutoff   32      158857.296 159240.241  0.24%   101 5355s
 62532 20365 158882.933   32   85 158857.296 159240.041  0.24%   101 5360s
 62606 20379 158900.318   35   89 158857.296 159239.814  0.24%   101 5365s
 62689 20405 158913.743   29  100 158857.296 159239.629  0.24%   101 5370s
 62748 20405 159065.082   25   94 158857.296 159239.456  0.24%   101 5375s
 62836 20427     cutoff   31      158857.296 159239.355  0.24%   101 5380s
 62898 20434     cutoff   32      158857.296 159239.038  0.24%   101 5385s
 62977 20451 159072.743   25  125 158857.296 159238.788  0.24%   101 5390s
 63055 20463 158882.192   25  124 158857.296 159238.447  0.24%   101 5395s
 63141 20480 158989.938   35   79 158857.296 159238.417  0.24%   101 5400s
 63226 20501 159080.466   25  104 158857.296 159238.153  0.24%   101 5405s
 63305 20518 158932.419   27  108 158857.296 159237.839  0.24%   101 5410s
 63383 20526 158982.801   28  101 158857.296 159237.550  0.24%   101 5415s
 63445 20543 158899.074   38   85 158857.296 159237.223  0.24%   101 5420s
