    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 60300 40828 224415.681   49  124 223582.213 225093.194  0.68%   105 3600s
 60400 40898 224102.724   43  140 223582.213 225092.806  0.68%   105 3605s
 60478 40946 224410.408   44  133 223582.213 225092.560  0.68%   105 3610s
 60566 41016 224130.650   49  127 223582.213 225092.478  0.68%   105 3615s
 60649 41067 224841.225   32  150 223582.213 225092.301  0.68%   105 3620s
 60727 41131 224143.100   58  101 223582.213 225092.065  0.68%   105 3625s
 60821 41195 223857.987   59  122 223582.213 225091.861  0.68%   105 3630s
 60929 41275 223778.883   62   94 223582.213 225091.350  0.67%   105 3635s
 61017 41332 224248.620   43  135 223582.213 225091.099  0.67%   105 3640s
 61118 41384 224264.349   39  154 223582.213 225090.082  0.67%   105 3645s
 61179 41426 224316.763   45  136 223582.213 225089.958  0.67%   105 3650s
 61214 41452 224164.317   49  132 223582.213 225089.952  0.67%   105 3688s
 61236 41464 224692.766   38  157 223582.213 225089.897  0.67%   105 3690s
 61334 41540 223869.547   54  112 223582.213 225089.423  0.67%   105 3695s
 61411 41593 224377.914   39  143 223582.213 225089.367  0.67%   105 3700s
 61486 41658 223648.616   60  129 223582.213 225089.355  0.67%   105 3705s
 61563 41708 224129.953   55  129 223582.213 225089.183  0.67%   105 3710s
 61657 41779 224567.613   43  136 223582.213 225089.035  0.67%   105 3715s
 61756 41852 224812.173   33  151 223582.213 225088.881  0.67%   105 3720s
 61831 41911 224226.597   41  133 223582.213 225088.365  0.67%   105 3725s
 61933 41961 224485.408   40  144 223582.213 225087.967  0.67%   105 3730s
 62021 42022 223761.886   57  120 223582.213 225087.850  0.67%   105 3735s
 62110 42080 224278.587   47  123 223582.213 225087.455  0.67%   105 3740s
 62186 42136 224835.926   43  148 223582.213 225087.320  0.67%   105 3745s
 62274 42203 223714.578   55  141 223582.213 225087.254  0.67%   105 3750s
 62356 42245 224468.834   36  135 223582.213 225087.101  0.67%   105 3755s
 62450 42295 225009.210   32  158 223582.213 225086.841  0.67%   105 3760s
 62534 42364 223591.087   67   83 223582.213 225086.823  0.67%   105 3765s
 62618 42417 224221.234   47  114 223582.213 225086.443  0.67%   105 3770s
 62727 42469 224327.701   46  136 223582.213 225086.008  0.67%   105 3775s
 62753 42487 224666.806   37  155 223582.213 225085.906  0.67%   105 3780s
 62821 42539 223625.958   47  113 223582.213 225085.865  0.67%   105 3785s
 62909 42595 224223.978   51  129 223582.213 225085.522  0.67%   105 3790s
 63004 42661 224782.431   33  154 223582.213 225085.254  0.67%   105 3795s
 63066 42703 224481.362   42  145 223582.213 225085.112  0.67%   105 3800s
 63126 42747 224502.880   49  137 223582.213 225084.751  0.67%   105 3805s
 63217 42804 224904.957   36  152 223582.213 225084.097  0.67%   105 3810s
 63319 42866 224606.746   36  151 223582.213 225083.919  0.67%   105 3815s
 63402 42922 224356.660   48  134 223582.213 225083.603  0.67%   105 3820s
 63498 42988 224878.736   34  149 223582.213 225083.044  0.67%   105 3825s
 63530 43010 223671.630   57  116 223582.213 225083.044  0.67%   105 3830s
 63628 43054 224128.945   44  122 223582.213 225082.935  0.67%   105 3835s
 63715 43118 224140.282   52  126 223582.213 225082.601  0.67%   105 3840s
 63798 43180 224067.463   50  132 223582.213 225082.234  0.67%   105 3845s
 63877 43231 224432.092   42  137 223582.213 225082.041  0.67%   105 3850s
 63957 43287 223700.860   47  105 223582.213 225081.727  0.67%   105 3855s
 64046 43350 223740.609   55  125 223582.213 225081.361  0.67%   105 3860s
 64122 43397 224417.162   40  124 223582.213 225081.276  0.67%   105 3865s
 64222 43470 224015.011   43  139 223582.213 225081.244  0.67%   105 3870s
 64302 43515 224670.981   36  155 223582.213 225080.624  0.67%   105 3875s
 64386 43565 224111.062   44  115 223582.213 225080.580  0.67%   105 3880s
 64474 43615 224657.481   40  140 223582.213 225080.072  0.67%   105 3885s
 64571 43692 223772.373   47  116 223582.213 225079.972  0.67%   105 3890s
 64647 43738 224505.474   39  134 223582.213 225079.744  0.67%   105 3895s
 64736 43796 223619.337   56  132 223582.213 225079.483  0.67%   105 3900s
 64797 43831 224656.674   36  152 223582.213 225079.051  0.67%   105 3905s
 64869 43887 224395.099   37  132 223582.213 225078.917  0.67%   105 3910s
 64971 43961 224772.117   35  146 223582.213 225078.453  0.67%   105 3915s
 65054 44018 224970.758   35  161 223582.213 225078.078  0.67%   105 3920s
 65127 44071 224496.835   42  141 223582.213 225077.652  0.67%   105 3925s
 65206 44098 224073.509   52  123 223582.213 225077.609  0.67%   105 3930s
 65321 44175 224861.635   32  139 223582.213 225076.788  0.67%   105 3935s
 65416 44248 223612.499   60   75 223582.213 225076.156  0.67%   105 3940s
 65503 44294 223656.480   45  111 223582.213 225075.704  0.67%   105 3945s
 65584 44354 224553.556   37  140 223582.213 225075.662  0.67%   105 3950s
 65674 44411 224034.316   46  114 223582.213 225075.279  0.67%   105 3955s
 65764 44475 224799.428   33  155 223582.213 225075.246  0.67%   105 3960s
 65838 44532 223693.295   58  106 223582.213 225075.158  0.67%   105 3965s
 65926 44586 224662.454   38  155 223582.213 225074.962  0.67%   105 3970s
 66004 44642     cutoff   57      223582.213 225074.855  0.67%   105 3975s
 66086 44686 224194.708   53  131 223582.213 225074.684  0.67%   106 3980s
 66165 44750 224194.092   46  117 223582.213 225074.537  0.67%   106 3985s
 66244 44799 224399.780   42  134 223582.213 225074.453  0.67%   106 3990s
 66328 44863 223937.264   45  122 223582.213 225074.429  0.67%   106 3995s
 66369 44892 223856.028   58  118 223582.213 225074.328  0.67%   106 4003s
 66388 44901 224239.606   52  136 223582.213 225074.079  0.67%   106 4005s
 66459 44937 224815.705   35  146 223582.213 225073.642  0.67%   106 4010s
 66542 45003 223612.816   65  100 223582.213 225073.445  0.67%   106 4015s
 66609 45042 223707.748   51  137 223582.213 225073.425  0.67%   106 4020s
 66685 45085 224861.606   35  154 223582.213 225073.221  0.67%   106 4025s
 66749 45129 224788.730   34  147 223582.213 225073.031  0.67%   106 4030s
 66823 45179 224276.608   51  142 223582.213 225072.856  0.67%   106 4035s
 66927 45228 224614.329   35  147 223582.213 225072.809  0.67%   106 4040s
 67009 45288 223826.194   61  123 223582.213 225072.752  0.67%   106 4045s
 67105 45344 224801.399   38  149 223582.213 225072.535  0.67%   106 4050s
 67200 45413 223684.157   57  121 223582.213 225072.303  0.67%   106 4055s
 67310 45473 224865.947   33  153 223582.213 225072.042  0.67%   106 4060s
 67383 45524 223961.036   50  124 223582.213 225071.800  0.67%   106 4065s
 67458 45565 224907.064   31  158 223582.213 225071.572  0.67%   106 4070s
 67534 45611 224893.255   35  148 223582.213 225071.375  0.67%   106 4075s
 67620 45673 224769.078   34  148 223582.213 225071.350  0.67%   106 4080s
 67704 45749 223738.378   58   99 223582.213 225071.210  0.67%   106 4085s
 67799 45810 223983.467   57  106 223582.213 225071.018  0.67%   106 4090s
 67888 45863 224883.584   32  152 223582.213 225070.565  0.67%   106 4095s
 67971 45926 224518.311   45  128 223582.213 225070.401  0.67%   106 4100s
 68060 45984 224664.697   44  134 223582.213 225070.263  0.67%   106 4105s
 68136 46040 224184.152   53  126 223582.213 225070.157  0.67%   106 4110s
 68214 46092 224153.047   46  138 223582.213 225069.964  0.67%   106 4115s
 68304 46137 224726.510   43  147 223582.213 225069.428  0.67%   106 4120s
 68390 46205 224106.603   42  140 223582.213 225069.334  0.67%   106 4125s
 68483 46274 224029.965   45  110 223582.213 225069.016  0.66%   106 4130s
 68585 46334     cutoff   58      223582.213 225068.723  0.66%   106 4135s
 68664 46382 223960.686   43  105 223582.213 225068.542  0.66%   106 4140s
 68748 46438 224018.044   56  118 223582.213 225068.418  0.66%   106 4145s
 68841 46495 224836.255   34  150 223582.213 225068.138  0.66%   106 4150s
 68936 46570 224665.456   35  156 223582.213 225067.933  0.66%   106 4155s
 69011 46621 224490.962   43  139 223582.213 225067.885  0.66%   106 4160s
 69091 46684 224858.400   33  160 223582.213 225067.859  0.66%   106 4165s
 69153 46727 224854.940   34  156 223582.213 225067.676  0.66%   106 4170s
 69224 46781 224051.238   46  109 223582.213 225067.624  0.66%   106 4175s
 69293 46830 224284.688   48  135 223582.213 225067.446  0.66%   106 4180s
 69380 46902 224358.224   41  131 223582.213 225067.222  0.66%   106 4185s
 69473 46949 224787.177   40  161 223582.213 225067.053  0.66%   106 4190s
 69565 47016 224895.222   33  154 223582.213 225066.826  0.66%   106 4195s
 69651 47079 223866.589   50  139 223582.213 225066.559  0.66%   106 4200s
 69708 47116 223968.037   55  122 223582.213 225066.250  0.66%   106 4206s
 69770 47151 224222.480   42  132 223582.213 225066.242  0.66%   106 4210s
 69860 47207 224879.880   33  152 223582.213 225065.861  0.66%   106 4215s
 69943 47268 224858.149   31  154 223582.213 225065.400  0.66%   106 4220s
 70030 47335 224216.940   50  135 223582.213 225065.071  0.66%   106 4225s
 70112 47389 223975.314   54  122 223582.213 225064.540  0.66%   106 4230s
 70185 47424 224733.363   36  161 223582.213 225064.462  0.66%   106 4235s
 70247 47470 224818.667   36  142 223582.213 225064.433  0.66%   106 4240s
 70318 47527 224320.422   47  139 223582.213 225064.370  0.66%   106 4245s
 70396 47578 224438.496   45  144 223582.213 225064.331  0.66%   106 4250s
 70474 47636 224093.937   46  140 223582.213 225064.289  0.66%   106 4255s
 70556 47682 224942.883   33  159 223582.213 225064.108  0.66%   106 4260s
 70626 47723 224452.281   44  135 223582.213 225064.048  0.66%   106 4265s
 70708 47790 223865.917   60  100 223582.213 225063.758  0.66%   106 4270s
 70787 47845 224290.608   41  140 223582.213 225063.479  0.66%   106 4275s
 70877 47913 224418.924   37  147 223582.213 225063.186  0.66%   106 4280s
 70929 47953     cutoff   54      223582.213 225063.143  0.66%   106 4285s
 71011 47990 224845.552   32  153 223582.213 225063.106  0.66%   106 4290s
 71085 48056 223893.274   50  126 223582.213 225063.098  0.66%   106 4295s
 71142 48091 223838.451   53  129 223582.213 225062.851  0.66%   106 4300s
 71193 48119 224389.081   40  155 223582.213 225062.606  0.66%   106 4305s
 71287 48187 224208.204   51  131 223582.213 225062.509  0.66%   106 4310s
 71365 48235 223656.909   55  118 223582.213 225062.396  0.66%   106 4315s
 71452 48294 224046.782   50   96 223582.213 225062.135  0.66%   106 4320s
 71530 48340 224778.410   34  156 223582.213 225061.955  0.66%   106 4325s
 71599 48388 224896.030   33  150 223582.213 225061.792  0.66%   106 4330s
 71690 48461     cutoff   51      223582.213 225061.712  0.66%   106 4335s
 71783 48514 224940.068   37  166 223582.213 225061.472  0.66%   106 4340s
 71853 48550 223645.715   56  120 223582.213 225061.431  0.66%   106 4345s
 71917 48585 224815.784   39  146 223582.213 225061.267  0.66%   106 4350s
 71993 48639 224241.208   46  135 223582.213 225060.987  0.66%   106 4359s
 72005 48651 223704.424   58  126 223582.213 225060.987  0.66%   106 4360s
 72111 48723 223752.107   50  138 223582.213 225060.681  0.66%   106 4365s
 72179 48766 223605.291   45  114 223582.213 225060.564  0.66%   106 4370s
 72260 48816 224350.217   43  138 223582.213 225060.160  0.66%   106 4375s
 72348 48870 224691.444   36  148 223582.213 225059.983  0.66%   106 4380s
 72442 48944 223627.354   55   90 223582.213 225059.820  0.66%   106 4385s
 72530 49008 223603.147   57  122 223582.213 225059.622  0.66%   106 4390s
 72622 49068 224005.895   42  132 223582.213 225059.410  0.66%   106 4395s
 72749 49121 224494.857   44  147 223582.213 225059.374  0.66%   106 4400s
 72818 49172 224176.554   48  137 223582.213 225059.251  0.66%   106 4405s
 72890 49226 224142.335   48  113 223582.213 225059.229  0.66%   106 4410s
 73006 49290 224349.202   39  145 223582.213 225059.127  0.66%   106 4415s
 73082 49339 224782.996   40  141 223582.213 225059.008  0.66%   106 4420s
 73149 49398 223853.050   60  125 223582.213 225058.784  0.66%   106 4425s
 73246 49456 224725.646   35  153 223582.213 225058.352  0.66%   106 4430s
 73330 49522 223655.902   44  106 223582.213 225058.072  0.66%   106 4435s
 73418 49576 223990.170   47  130 223582.213 225058.007  0.66%   106 4440s
 73509 49643 224159.173   49  123 223582.213 225057.904  0.66%   106 4445s
 73608 49699 224203.346   58  111 223582.213 225057.589  0.66%   106 4450s
 73699 49769 223662.754   56  104 223582.213 225057.146  0.66%   106 4455s
 73771 49813 224071.544   50  133 223582.213 225057.048  0.66%   106 4460s
 73840 49866 224358.302   47  137 223582.213 225056.722  0.66%   106 4465s
 73919 49915 224818.051   41  139 223582.213 225056.503  0.66%   106 4470s
 73992 49970 224044.623   55  117 223582.213 225056.301  0.66%   106 4475s
 74076 50012 224874.000   36  154 223582.213 225056.269  0.66%   106 4480s
 74148 50072 224502.157   46  138 223582.213 225056.253  0.66%   106 4486s
 74215 50096 224764.978   36  138 223582.213 225056.194  0.66%   106 4490s
 74281 50141 224981.041   35  155 223582.213 225056.143  0.66%   106 4495s
 74369 50207 223673.266   50  128 223582.213 225055.819  0.66%   106 4500s
 74450 50238 223898.369   52  125 223582.213 225055.566  0.66%   106 4505s
 74528 50298 223696.903   66   96 223582.213 225055.429  0.66%   106 4510s
 74628 50362 224683.168   41  157 223582.213 225054.982  0.66%   106 4515s
 74664 50382 224795.624   37  149 223582.213 225054.802  0.66%   106 4520s
 74730 50428 224317.798   42  142 223582.213 225054.649  0.66%   106 4525s
 74822 50494 224258.232   46  117 223582.213 225054.345  0.66%   106 4530s
 74930 50573 224760.917   36  150 223582.213 225054.138  0.66%   106 4535s
 75002 50620 224885.932   32  149 223582.213 225053.753  0.66%   106 4540s
 75102 50679 224767.838   41  144 223582.213 225053.649  0.66%   106 4545s
 75186 50746 224067.095   56  116 223582.213 225053.538  0.66%   106 4550s
 75256 50763 224230.295   45  135 223582.213 225053.503  0.66%   106 4556s
 75313 50802 224851.479   30  153 223582.213 225053.323  0.66%   106 4560s
 75383 50852 224718.686   40  145 223582.213 225053.279  0.66%   106 4565s
 75451 50898 224558.574   39  139 223582.213 225053.005  0.66%   106 4570s
 75534 50963 223735.463   48  118 223582.213 225052.839  0.66%   106 4575s
 75619 51008 224367.624   42  145 223582.213 225052.499  0.66%   106 4580s
 75704 51073 224134.681   50  136 223582.213 225052.442  0.66%   106 4585s
 75780 51123 224734.172   38  148 223582.213 225052.219  0.66%   106 4590s
 75864 51186 224081.784   47  114 223582.213 225052.123  0.66%   106 4595s
 75958 51252 224862.899   37  146 223582.213 225051.874  0.66%   106 4600s
 76051 51297 224688.301   42  143 223582.213 225051.712  0.66%   107 4605s
 76129 51355 224542.746   35  145 223582.213 225051.640  0.66%   107 4610s
 76212 51411 224807.820   37  150 223582.213 225051.514  0.66%   107 4615s
 76297 51474 223721.605   53   86 223582.213 225051.332  0.66%   107 4620s
 76393 51534 224069.170   45  115 223582.213 225051.283  0.66%   107 4625s
 76472 51591 224257.923   41  142 223582.213 225051.220  0.66%   107 4630s
 76556 51645 224740.414   34  152 223582.213 225050.826  0.66%   107 4635s
 76626 51699 224241.896   44  136 223582.213 225050.748  0.66%   107 4640s
 76706 51739 224582.969   41  145 223582.213 225050.633  0.66%   107 4645s
 76780 51796 224308.132   34  135 223582.213 225050.574  0.66%   107 4650s
 76904 51875 224448.628   39  136 223582.213 225050.487  0.66%   107 4655s
 77003 51946 224392.801   40  137 223582.213 225050.367  0.66%   107 4660s
 77093 52004 224864.001   36  156 223582.213 225050.194  0.66%   107 4665s
 77180 52074 223762.376   53  135 223582.213 225050.114  0.66%   107 4670s
 77272 52129 224624.216   41  143 223582.213 225049.874  0.66%   107 4675s
 77370 52199 224883.599   36  150 223582.213 225049.532  0.66%   107 4680s
 77467 52274 224858.023   33  157 223582.213 225049.400  0.66%   107 4685s
 77520 52308 224929.176   33  158 223582.213 225048.827  0.66%   107 4690s
 77608 52366 223740.958   47  134 223582.213 225048.650  0.66%   107 4695s
 77701 52435 223965.077   51  144 223582.213 225048.480  0.66%   107 4700s
 77802 52468 224738.657   35  156 223582.213 225048.329  0.66%   107 4705s
 77894 52540 223645.275   58   98 223582.213 225047.675  0.66%   107 4710s
 77974 52594 224825.002   41  139 223582.213 225047.458  0.66%   107 4715s
 77994 52614 224353.152   51  129 223582.213 225047.458  0.66%   107 4720s
 78083 52670 224872.096   36  156 223582.213 225047.213  0.66%   107 4725s
 78156 52731 224000.601   50  112 223582.213 225047.098  0.66%   107 4730s
 78229 52780 224554.937   33  145 223582.213 225046.688  0.66%   107 4735s
 78313 52830 224275.407   49  131 223582.213 225046.334  0.65%   107 4740s
 78405 52887 224365.187   43  141 223582.213 225045.737  0.65%   107 4745s
 78501 52966 224341.547   53  134 223582.213 225045.686  0.65%   107 4750s
 78612 53022 224614.295   38  148 223582.213 225045.194  0.65%   107 4755s
 78705 53095 224379.973   47  133 223582.213 225045.077  0.65%   107 4760s
 78799 53151 224695.815   46  143 223582.213 225044.775  0.65%   107 4765s
 78885 53209 224520.459   38  131 223582.213 225044.711  0.65%   107 4770s
 78952 53262 224231.487   47  137 223582.213 225044.605  0.65%   107 4775s
 79035 53313 224870.728   38  152 223582.213 225044.226  0.65%   107 4780s
 79106 53362 224019.597   45  146 223582.213 225044.020  0.65%   107 4785s
 79158 53396 224487.323   41  145 223582.213 225043.836  0.65%   107 4790s
 79223 53443 224076.055   49  136 223582.213 225043.601  0.65%   107 4795s
 79310 53512 224099.692   45  130 223582.213 225043.499  0.65%   107 4800s
 79400 53572 224949.814   34  160 223582.213 225043.420  0.65%   107 4805s
 79515 53620 224708.139   33  158 223582.213 225043.286  0.65%   107 4810s
 79588 53669 223756.517   51  130 223582.213 225043.221  0.65%   107 4815s
 79673 53716 224787.314   31  162 223582.213 225043.035  0.65%   107 4820s
 79770 53789 224703.162   37  141 223582.213 225042.904  0.65%   107 4825s
 79849 53844 224481.741   37  137 223582.213 225042.845  0.65%   107 4830s
 79940 53898 224968.595   34  154 223582.213 225042.753  0.65%   107 4835s
 80033 53957 224792.353   36  141 223582.213 225042.684  0.65%   107 4840s
 80135 54043 223789.149   58  100 223582.213 225042.577  0.65%   107 4845s
 80204 54086 223958.380   40  133 223582.213 225042.329  0.65%   107 4850s
 80301 54139 223597.349   56   95 223582.213 225042.200  0.65%   107 4855s
 80392 54198     cutoff   62      223582.213 225042.036  0.65%   107 4860s
 80475 54259 224424.773   45  126 223582.213 225041.745  0.65%   107 4865s
 80565 54331 223862.047   52  128 223582.213 225041.624  0.65%   107 4870s
 80644 54380 224302.462   40  134 223582.213 225041.360  0.65%   107 4875s
 80680 54404 224008.876   53  131 223582.213 225041.340  0.65%   107 4880s
 80739 54435 224697.889   39  151 223582.213 225041.156  0.65%   107 4885s
 80833 54506 223847.187   57  109 223582.213 225040.952  0.65%   107 4890s
 80933 54565 224813.316   35  165 223582.213 225040.838  0.65%   107 4895s
 81012 54626 224205.796   45  147 223582.213 225040.776  0.65%   107 4900s
 81106 54670 224779.982   30  159 223582.213 225040.735  0.65%   107 4905s
 81162 54701 224598.064   39  153 223582.213 225040.712  0.65%   107 4910s
 81232 54749 224718.317   34  152 223582.213 225040.666  0.65%   107 4915s
 81322 54816 224540.449   41  147 223582.213 225040.527  0.65%   107 4920s
 81417 54874 223982.268   50  142 223582.213 225040.428  0.65%   107 4925s
 81498 54930 224112.722   47  131 223582.213 225040.157  0.65%   107 4930s
 81577 54976 223735.038   56  120 223582.213 225039.209  0.65%   107 4935s
 81667 55040 224333.844   51  135 223582.213 225039.160  0.65%   107 4940s
 81757 55090 224449.338   40  152 223582.213 225039.021  0.65%   107 4945s
 81838 55129 224601.135   38  150 223582.213 225038.791  0.65%   107 4950s
 81935 55200 224331.167   45  128 223582.213 225038.324  0.65%   107 4955s
 82037 55276 224621.183   38  150 223582.213 225038.265  0.65%   107 4960s
 82078 55303 224089.464   45  121 223582.213 225038.109  0.65%   107 4965s
 82161 55355 224725.959   35  147 223582.213 225037.679  0.65%   107 4970s
 82238 55409 223620.332   55  108 223582.213 225037.587  0.65%   107 4975s
 82319 55466 223907.831   56  122 223582.213 225037.293  0.65%   107 4980s
 82404 55524 224470.404   43  149 223582.213 225036.985  0.65%   107 4985s
 82499 55584 224842.214   35  147 223582.213 225036.934  0.65%   107 4990s
 82606 55641 224693.086   36  148 223582.213 225036.796  0.65%   107 4995s
 82683 55708 223690.615   58  110 223582.213 225036.795  0.65%   107 5000s
 82768 55759 224463.643   40  144 223582.213 225036.578  0.65%   107 5005s
 82851 55817 224602.177   37  154 223582.213 225036.319  0.65%   107 5010s
 82943 55883 224479.084   39  149 223582.213 225036.159  0.65%   107 5015s
 83019 55933 224728.677   36  148 223582.213 225035.964  0.65%   107 5020s
 83103 55994 224499.262   43  129 223582.213 225035.900  0.65%   107 5025s
 83173 56042 224292.963   41  124 223582.213 225035.673  0.65%   107 5030s
 83208 56069 223913.914   50  141 223582.213 225035.606  0.65%   107 5035s
 83296 56138 223749.638   57  116 223582.213 225035.509  0.65%   107 5040s
 83385 56201 223935.357   44  127 223582.213 225035.463  0.65%   107 5045s
 83474 56241 224940.006   32  155 223582.213 225035.431  0.65%   107 5050s
 83549 56309 223668.640   63  116 223582.213 225035.369  0.65%   107 5055s
 83645 56364 224784.411   36  152 223582.213 225035.046  0.65%   107 5060s
 83710 56409 223882.583   49  130 223582.213 225035.020  0.65%   107 5065s
 83788 56455 224951.187   33  156 223582.213 225034.849  0.65%   107 5070s
 83859 56516 223793.318   49  123 223582.213 225034.846  0.65%   107 5075s
 83959 56580 224571.559   34  146 223582.213 225034.715  0.65%   107 5080s
 84031 56640 223741.468   60  100 223582.213 225034.568  0.65%   107 5085s
 84102 56680 224281.638   45  138 223582.213 225034.083  0.65%   107 5090s
 84168 56724 223959.382   45  128 223582.213 225034.020  0.65%   107 5095s
 84253 56770 224725.567   34  153 223582.213 225033.864  0.65%   107 5100s
 84335 56840 223603.048   49  121 223582.213 225033.860  0.65%   107 5105s
 84420 56889 224083.528   47  132 223582.213 225033.732  0.65%   107 5110s
 84502 56939 224228.400   43  130 223582.213 225033.628  0.65%   107 5115s
 84577 56980 224620.160   40  151 223582.213 225033.336  0.65%   107 5120s
 84665 57051 224838.734   37  152 223582.213 225033.305  0.65%   107 5125s
 84767 57121 224658.001   37  152 223582.213 225033.210  0.65%   107 5130s
 84834 57172 223944.351   54  135 223582.213 225033.072  0.65%   107 5135s
 84926 57235 224190.326   43  146 223582.213 225032.908  0.65%   107 5140s
 85013 57282 224193.582   48  121 223582.213 225032.869  0.65%   107 5147s
 85063 57317 224365.026   45  133 223582.213 225032.868  0.65%   107 5150s
 85154 57380 224590.129   48  132 223582.213 225032.683  0.65%   107 5155s
 85236 57440 223704.126   61   88 223582.213 225032.650  0.65%   107 5160s
 85312 57489 224005.422   49  133 223582.213 225032.524  0.65%   107 5165s
 85400 57557 223641.193   59  117 223582.213 225032.507  0.65%   107 5170s
 85420 57569 224324.751   42  132 223582.213 225032.448  0.65%   107 5175s
 85515 57630 224566.583   37  147 223582.213 225032.379  0.65%   107 5180s
 85595 57687 224191.451   46  142 223582.213 225032.134  0.65%   107 5185s
 85674 57745 223735.582   64   99 223582.213 225032.070  0.65%   107 5190s
 85748 57793 224248.767   40  137 223582.213 225031.779  0.65%   107 5195s
 85855 57860 224734.180   37  141 223582.213 225031.468  0.65%   107 5200s
 85938 57919 224677.503   42  136 223582.213 225031.347  0.65%   107 5205s
 86011 57976 223809.384   60  103 223582.213 225031.137  0.65%   107 5210s
 86095 58028 224206.201   58  123 223582.213 225030.825  0.65%   107 5215s
 86185 58083 224679.950   39  140 223582.213 225030.298  0.65%   107 5220s
 86273 58135 224121.119   47  147 223582.213 225030.174  0.65%   107 5225s
 86355 58189 223688.348   65  109 223582.213 225029.656  0.65%   107 5230s
 86437 58244 223776.971   53  124 223582.213 225029.514  0.65%   107 5235s
 86533 58299 224461.521   39  148 223582.213 225029.362  0.65%   107 5240s
 86602 58328 224317.861   43  137 223582.213 225029.286  0.65%   107 5245s
 86676 58382 224723.080   35  156 223582.213 225029.220  0.65%   107 5250s
 86742 58431 223595.038   55  127 223582.213 225029.073  0.65%   107 5255s
 86808 58469 224571.171   35  153 223582.213 225029.013  0.65%   107 5260s
 86823 58484 223991.158   50  132 223582.213 225029.013  0.65%   107 5295s
 86881 58522 224605.880   37  134 223582.213 225029.000  0.65%   107 5300s
 86966 58581 224405.697   38  149 223582.213 225028.947  0.65%   107 5305s
 87040 58625 224429.054   45  130 223582.213 225028.911  0.65%   107 5310s
 87126 58678 224482.662   39  138 223582.213 225028.696  0.65%   107 5315s
 87200 58733 223905.587   57  118 223582.213 225028.589  0.65%   107 5320s
 87275 58788 224051.872   55  130 223582.213 225028.533  0.65%   107 5325s
 87362 58857 223609.255   57  118 223582.213 225028.391  0.65%   107 5330s
 87448 58893 223673.687   46  132 223582.213 225028.358  0.65%   107 5335s
 87525 58937 224595.484   42  139 223582.213 225028.121  0.65%   107 5340s
 87603 58987 223906.150   50  136 223582.213 225027.991  0.65%   107 5345s
 87667 59032 224115.240   51  124 223582.213 225027.784  0.65%   107 5350s
 87729 59076 224730.486   42  160 223582.213 225027.562  0.65%   107 5355s
 87776 59115 223942.383   52  130 223582.213 225027.539  0.65%   107 5360s
 87847 59156 223730.428   54  126 223582.213 225027.392  0.65%   107 5365s
 87923 59210 223916.667   50  116 223582.213 225027.302  0.65%   107 5370s
 88000 59259 224328.666   41  139 223582.213 225026.988  0.65%   107 5375s
 88071 59308 224341.644   43  131 223582.213 225026.936  0.65%   107 5380s
 88149 59362 224256.548   44  131 223582.213 225026.874  0.65%   107 5385s
 88188 59391 223620.125   51  133 223582.213 225026.849  0.65%   107 5390s
 88256 59413 224336.077   49  133 223582.213 225026.647  0.65%   108 5395s
 88328 59463 223680.451   49  127 223582.213 225026.535  0.65%   107 5400s
 88390 59509 223954.318   55  119 223582.213 225026.514  0.65%   108 5405s
 88446 59539 224480.166   40  134 223582.213 225026.472  0.65%   108 5410s
 88523 59596 224360.649   37  139 223582.213 225026.421  0.65%   108 5415s
 88570 59624 224503.733   41  141 223582.213 225026.169  0.65%   108 5426s
 88617 59663 224622.391   37  134 223582.213 225026.146  0.65%   108 5430s
 88710 59726 224524.506   42  149 223582.213 225025.989  0.65%   108 5435s
 88784 59783 223826.965   49  127 223582.213 225025.679  0.65%   108 5440s
 88870 59843 223791.433   52  104 223582.213 225025.612  0.65%   108 5445s
 88945 59879 224715.466   40  148 223582.213 225025.450  0.65%   108 5450s
 89024 59917 223925.479   47  138 223582.213 225025.296  0.65%   108 5455s
 89103 59972 224129.121   45  138 223582.213 225025.028  0.65%   108 5460s
 89174 60024 223889.057   54  136 223582.213 225024.959  0.65%   108 5465s
 89233 60075 223670.830   50  128 223582.213 225024.689  0.65%   108 5470s
 89310 60120 224626.537   38  147 223582.213 225024.321  0.65%   108 5475s
 89397 60171 224729.560   36  150 223582.213 225024.063  0.64%   108 5480s
 89461 60217 224088.865   40  136 223582.213 225023.919  0.64%   108 5485s
 89471 60227 223681.960   50  119 223582.213 225023.919  0.64%   108 5491s
 89513 60245 224638.414   36  161 223582.213 225023.655  0.64%   108 5495s
 89568 60286 224147.481   50  140 223582.213 225023.418  0.64%   108 5500s
 89632 60318 224495.106   42  155 223582.213 225023.291  0.64%   108 5505s
 89705 60356 224546.985   40  145 223582.213 225023.033  0.64%   108 5510s
 89763 60372 224022.797   41  140 223582.213 225023.029  0.64%   108 5515s
 89827 60410 223939.201   46  145 223582.213 225022.970  0.64%   108 5520s
 89877 60452 223811.627   55  133 223582.213 225022.930  0.64%   108 5525s
 89939 60488 224012.906   45  129 223582.213 225022.870  0.64%   108 5530s
 90020 60533 224649.611   38  136 223582.213 225022.744  0.64%   108 5535s
 90080 60577 224640.978   40  148 223582.213 225022.705  0.64%   108 5540s
