    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

  9760  6214 249267.599   32  150 245606.547 250336.844  1.93%   153 3961s
  9767  6221 248475.453   39  140 245606.547 250336.844  1.93%   153 3965s
  9778  6232 246704.340   50  109 245606.547 250336.844  1.93%   153 3970s
  9796  6240 249675.332   24  168 245606.547 250335.515  1.93%   154 3977s
  9800  6244 248955.907   28  158 245606.547 250335.515  1.93%   154 3980s
  9809  6253 247865.532   37  135 245606.547 250335.515  1.93%   154 3985s
  9825  6269 246865.400   53  134 245606.547 250335.515  1.93%   153 3990s
  9841  6283     cutoff   69      245606.547 250335.515  1.93%   153 3995s
  9846  6282 249845.123   25  166 245606.547 250333.605  1.92%   153 4000s
  9850  6286 249109.637   29  157 245606.547 250333.605  1.92%   153 4016s
  9857  6293 248379.384   36  156 245606.547 250333.605  1.92%   153 4020s
  9866  6302 247318.136   45  134 245606.547 250333.605  1.92%   153 4025s
  9879  6315 246166.219   58  127 245606.547 250333.605  1.92%   153 4030s
  9893  6319 250136.545   26  156 245606.547 250332.938  1.92%   153 4036s
  9898  6324 249274.221   31  149 245606.547 250332.938  1.92%   153 4040s
  9910  6336 247959.043   43  139 245606.547 250332.938  1.92%   153 4045s
  9923  6349 247153.894   56  126 245606.547 250332.938  1.92%   153 4050s
  9935  6361 246198.047   68  116 245606.547 250332.938  1.92%   153 4055s
  9946  6364 249749.326   29  152 245606.547 250332.886  1.92%   153 4060s
  9954  6372 248837.614   37  141 245606.547 250332.886  1.92%   153 4065s
  9962  6380 247896.944   45  134 245606.547 250332.886  1.92%   153 4070s
  9968  6386 247167.385   51  125 245606.547 250332.886  1.92%   154 4077s
  9972  6390 246694.775   55  116 245606.547 250332.886  1.92%   154 4080s
  9989  6397 245741.727   64  112 245606.547 250332.886  1.92%   153 4085s
  9995  6397 249145.990   33  145 245606.547 250331.771  1.92%   154 4090s
 10008  6410 248405.934   40  138 245606.547 250331.771  1.92%   154 4095s
 10018  6420 248028.496   43  133 245606.547 250331.771  1.92%   154 4100s
 10019  6421 248010.852   42  135 245606.547 250331.771  1.92%   154 4122s
 10020  6422 247962.717   43  137 245606.547 250331.771  1.92%   154 4134s
 10022  6424 247920.144   44  132 245606.547 250331.771  1.92%   154 4135s
 10042  6444 247138.814   52  124 245606.547 250331.771  1.92%   154 4140s
 10057  6459 246380.034   58  101 245606.547 250331.771  1.92%   154 4145s
 10079  6481 245668.380   68   91 245606.547 250331.771  1.92%   154 4150s
 10093  6483 249535.005   36  143 245606.547 250327.157  1.92%   154 4155s
 10103  6493 248263.622   46  136 245606.547 250327.157  1.92%   154 4164s
 10105  6495 248056.428   48  135 245606.547 250327.157  1.92%   154 4165s
 10117  6507 245934.211   60  117 245606.547 250327.157  1.92%   154 4170s
 10129  6509 249785.378   31  151 245606.547 250317.862  1.92%   154 4175s
 10139  6519 247915.179   41  118 245606.547 250317.862  1.92%   154 4180s
 10166  6543     cutoff   68      245606.547 250317.862  1.92%   154 4185s
 10179  6548 248928.093   35  145 245606.547 250306.121  1.91%   154 4190s
 10190  6559 247467.380   46  125 245606.547 250306.121  1.91%   154 4195s
 10204  6573 245937.329   60  112 245606.547 250306.121  1.91%   154 4200s
 10215  6574 249952.806   29  147 245606.547 250305.923  1.91%   154 4205s
 10224  6583 249156.268   34  134 245606.547 250305.923  1.91%   154 4210s
 10235  6594 248070.382   39  117 245606.547 250305.923  1.91%   154 4215s
 10247  6606 247638.420   45  105 245606.547 250305.923  1.91%   154 4220s
 10271  6630 246268.959   57   74 245606.547 250305.923  1.91%   154 4225s
 10298  6643 250131.566   29  154 245606.547 250297.023  1.91%   154 4230s
 10307  6652 248466.893   38  139 245606.547 250297.023  1.91%   154 4235s
 10318  6663 247051.878   49  124 245606.547 250297.023  1.91%   154 4240s
 10337  6674 249986.627   29  150 245606.547 250295.689  1.91%   154 4246s
 10347  6684 248907.534   39  138 245606.547 250295.689  1.91%   154 4250s
 10357  6694 247775.267   49  122 245606.547 250295.689  1.91%   154 4255s
 10375  6712 246300.805   67  111 245606.547 250295.689  1.91%   154 4260s
 10389  6718 249352.157   25  152 245606.547 250286.088  1.91%   154 4265s
 10399  6728 248729.877   29  134 245606.547 250286.088  1.91%   154 4270s
 10409  6738 247465.674   33  129 245606.547 250286.088  1.91%   154 4275s
 10421  6750 246891.873   38  119 245606.547 250286.088  1.91%   154 4280s
 10434  6763 245948.926   42  105 245606.547 250286.088  1.91%   154 4285s
 10456  6763 249742.859   32  145 245606.547 250284.786  1.90%   154 4290s
 10468  6775 248387.010   44  131 245606.547 250284.786  1.90%   154 4295s
 10481  6788 247054.666   57  125 245606.547 250284.786  1.90%   154 4300s
 10504  6799 249951.259   31  153 245606.547 250281.118  1.90%   154 4307s
 10508  6803 249393.547   35  139 245606.547 250281.118  1.90%   154 4310s
 10521  6816 247280.997   48   99 245606.547 250281.118  1.90%   154 4315s
 10549  6834 249607.957   30  147 245606.547 250280.659  1.90%   154 4320s
 10561  6846 248153.882   42  126 245606.547 250280.659  1.90%   154 4325s
 10573  6858 246963.501   54  117 245606.547 250280.659  1.90%   154 4330s
 10594  6873 245803.203   70  105 245606.547 250280.659  1.90%   154 4335s
 10608  6877 249407.488   31  147 245606.547 250275.576  1.90%   154 4340s
 10619  6888 248739.920   35  131 245606.547 250275.576  1.90%   154 4345s
 10637  6906 247834.742   43  117 245606.547 250275.576  1.90%   154 4350s
 10652  6921 247204.137   49  111 245606.547 250275.576  1.90%   154 4355s
 10666  6935 246509.168   54  102 245606.547 250275.576  1.90%   154 4360s
 10695  6954 249892.041   25  152 245606.547 250272.372  1.90%   154 4366s
 10702  6961 249155.018   32  149 245606.547 250272.372  1.90%   154 4370s
 10712  6971 247711.667   42  132 245606.547 250272.372  1.90%   154 4375s
 10732  6991 246311.232   62  120 245606.547 250272.372  1.90%   154 4380s
 10756  6993 245848.463   65  116 245606.547 250272.372  1.90%   154 4385s
 10766  6993 249916.504   32  154 245606.547 250271.813  1.90%   154 4390s
 10774  7001 248851.802   40  147 245606.547 250271.813  1.90%   154 4395s
 10786  7013 247591.699   52  126 245606.547 250271.813  1.90%   154 4400s
 10809  7027 250191.463   24  157 245606.547 250266.294  1.90%   154 4406s
 10813  7031 249709.787   28  154 245606.547 250266.294  1.90%   154 4410s
 10822  7040 248518.647   37  141 245606.547 250266.294  1.90%   154 4415s
 10830  7048 247695.610   45  139 245606.547 250266.294  1.90%   154 4420s
 10847  7065 246503.633   62  129 245606.547 250266.294  1.90%   154 4425s
 10869  7071 249578.379   33  146 245606.547 250261.614  1.90%   154 4430s
 10875  7077 248409.670   39  137 245606.547 250261.614  1.90%   154 4435s
 10891  7093 246798.756   55  123 245606.547 250261.614  1.90%   154 4440s
 10910  7100     cutoff   66      245606.547 250261.614  1.90%   154 4445s
 10915  7105 248931.080   32  144 245606.547 250261.585  1.90%   154 4450s
 10929  7119 246854.225   46  108 245606.547 250261.585  1.90%   154 4455s
 10949  7131 249767.848   28  158 245606.547 250252.960  1.89%   154 4461s
 10956  7138 248746.878   35  147 245606.547 250252.960  1.89%   154 4465s
 10965  7147 247340.558   44  131 245606.547 250252.960  1.89%   154 4470s
 10970  7152 246671.242   49  131 245606.547 250252.960  1.89%   154 4475s
 10979  7161 245960.863   58  120 245606.547 250252.960  1.89%   154 4480s
 10991  7165 249383.440   35  141 245606.547 250251.927  1.89%   154 4485s
 11001  7175 247923.944   45  124 245606.547 250251.927  1.89%   154 4490s
 11012  7186 246806.280   56  120 245606.547 250251.927  1.89%   154 4495s
 11022  7196 245908.142   66  111 245606.547 250251.927  1.89%   154 4501s
 11031  7197 249804.710   33  147 245606.547 250250.504  1.89%   154 4505s
 11042  7208 248631.736   44  141 245606.547 250250.504  1.89%   154 4510s
 11056  7222 247381.516   58  128 245606.547 250250.504  1.89%   154 4515s
 11074  7240 245803.578   76  116 245606.547 250250.504  1.89%   154 4520s
 11087  7239 249410.242   28  152 245606.547 250249.083  1.89%   154 4525s
 11096  7248 248899.296   31  146 245606.547 250249.083  1.89%   154 4530s
 11106  7258 248733.319   32  141 245606.547 250249.083  1.89%   154 4535s
 11114  7266 248194.624   35  140 245606.547 250249.083  1.89%   154 4540s
 11124  7276 248161.030   37  136 245606.547 250249.083  1.89%   154 4545s
 11134  7286 247385.742   39  122 245606.547 250249.083  1.89%   154 4550s
 11159  7297 250167.884   27  155 245606.547 250247.464  1.89%   154 4556s
 11165  7303 249537.441   33  151 245606.547 250247.464  1.89%   154 4560s
 11174  7312 248506.269   42  138 245606.547 250247.464  1.89%   154 4565s
 11184  7322 247590.324   52  130 245606.547 250247.464  1.89%   154 4570s
 11195  7333 246716.675   63  122 245606.547 250247.464  1.89%   154 4575s
 11210  7340 249879.567   29  157 245606.547 250246.836  1.89%   154 4582s
 11215  7345 249261.705   32  147 245606.547 250246.836  1.89%   154 4585s
 11224  7354 248753.119   35  133 245606.547 250246.836  1.89%   155 4590s
 11237  7367 247865.164   43  125 245606.547 250246.836  1.89%   155 4595s
 11251  7381 247477.677   47  118 245606.547 250246.836  1.89%   155 4600s
 11264  7394 246860.860   51   99 245606.547 250246.836  1.89%   155 4605s
 11286  7416 246085.274   61   88 245606.547 250246.836  1.89%   155 4610s
 11307  7427 249652.354   27  157 245606.547 250241.343  1.89%   155 4615s
 11313  7433 248494.187   33  133 245606.547 250241.343  1.89%   155 4632s
 11319  7439 247431.639   39  121 245606.547 250241.343  1.89%   155 4635s
 11344  7454 249653.513   25  154 245606.547 250236.686  1.89%   155 4641s
 11352  7462 248370.237   33  138 245606.547 250236.686  1.89%   155 4645s
 11362  7472 247482.740   43  133 245606.547 250236.686  1.89%   155 4650s
 11374  7484 246361.380   55  124 245606.547 250236.686  1.89%   155 4655s
 11392  7492 249699.515   33  152 245606.547 250231.503  1.88%   155 4660s
 11403  7503 248313.835   44  137 245606.547 250231.503  1.88%   155 4665s
 11419  7519 246877.028   60  128 245606.547 250231.503  1.88%   155 4670s
 11433  7526 250167.001   26  153 245606.547 250227.977  1.88%   155 4675s
 11440  7533 249287.648   33  146 245606.547 250227.977  1.88%   155 4680s
 11449  7542 248337.128   42  138 245606.547 250227.977  1.88%   155 4685s
 11458  7551 247512.227   51  131 245606.547 250227.977  1.88%   155 4690s
 11473  7566 246258.576   66  126 245606.547 250227.977  1.88%   155 4695s
 11490  7571 245625.082   73  117 245606.547 250227.977  1.88%   155 4700s
 11498  7575 249162.028   34  142 245606.547 250227.257  1.88%   155 4705s
 11511  7588 247745.555   47  129 245606.547 250227.257  1.88%   155 4710s
 11525  7602 246340.500   61  123 245606.547 250227.257  1.88%   155 4715s
 11543  7606 249829.437   26  149 245606.547 250226.980  1.88%   155 4720s
 11549  7612 248339.142   32  125 245606.547 250226.980  1.88%   155 4725s
 11565  7624 245841.653   45   76 245606.547 250226.980  1.88%   155 4730s
 11587  7626 248868.874   36  141 245606.547 250225.692  1.88%   154 4735s
 11596  7635 247680.198   45  124 245606.547 250225.692  1.88%   154 4740s
 11611  7650 246299.373   60  117 245606.547 250225.692  1.88%   154 4745s
 11624  7654 249925.260   30  149 245606.547 250224.678  1.88%   154 4750s
 11631  7661 248892.323   37  129 245606.547 250224.678  1.88%   154 4755s
 11641  7671 247231.182   47   92 245606.547 250224.678  1.88%   154 4760s
 11666  7685     cutoff   66      245606.547 250224.678  1.88%   154 4765s
 11673  7692 248923.719   44  130 245606.547 250222.633  1.88%   154 4770s
 11690  7709 246905.189   61  117 245606.547 250222.633  1.88%   155 4775s
 11711  7722 250140.656   25  152 245606.547 250222.029  1.88%   154 4780s
 11719  7730 249063.456   33  146 245606.547 250222.029  1.88%   155 4785s
 11731  7742 247932.853   45  131 245606.547 250222.029  1.88%   155 4790s
 11751  7762 246437.457   65  116 245606.547 250222.029  1.88%   155 4795s
 11768  7771 249865.614   28  154 245606.547 250221.422  1.88%   155 4801s
 11774  7777 249326.144   32  140 245606.547 250221.422  1.88%   155 4805s
 11789  7792 248613.232   37  133 245606.547 250221.422  1.88%   155 4810s
 11802  7805 248045.644   44  124 245606.547 250221.422  1.88%   155 4815s
 11827  7830 247056.871   54  106 245606.547 250221.422  1.88%   155 4820s
 11841  7844 246368.395   60   91 245606.547 250221.422  1.88%   155 4825s
 11857  7860 245990.519   67   84 245606.547 250221.422  1.88%   155 4830s
 11872  7867 249588.312   38  135 245606.547 250220.933  1.88%   155 4835s
 11883  7878 248211.750   49  117 245606.547 250220.933  1.88%   155 4840s
 11894  7889 246913.724   60  104 245606.547 250220.933  1.88%   155 4845s
 11910  7901 245765.654   73   92 245606.547 250220.933  1.88%   155 4850s
 11918  7903 249229.623   31  159 245606.547 250219.977  1.88%   155 4855s
 11927  7912 247995.340   40  146 245606.547 250219.977  1.88%   155 4860s
 11937  7922 246714.064   50  129 245606.547 250219.977  1.88%   155 4865s
 11957  7930     cutoff   61      245606.547 250219.977  1.88%   155 4870s
 11964  7935 249557.485   34  142 245606.547 250216.891  1.88%   155 4876s
 11969  7940 248923.777   39  139 245606.547 250216.891  1.88%   155 4880s
 11974  7945 248490.085   44  134 245606.547 250216.891  1.88%   155 4885s
 11991  7962 247062.748   61  124 245606.547 250216.891  1.88%   155 4890s
 12012  7975 249904.660   34  141 245606.547 250210.108  1.87%   155 4895s
 12020  7983 248609.623   42  121 245606.547 250210.108  1.87%   155 4900s
 12024  7987 248056.948   46  106 245606.547 250210.108  1.87%   155 4910s
 12041  8004 246219.549   63   67 245606.547 250210.108  1.87%   155 4915s
 12059  8013 249285.144   37  141 245606.547 250208.853  1.87%   155 4920s
 12068  8022 248035.438   46  126 245606.547 250208.853  1.87%   155 4925s
 12085  8039 246185.411   63  114 245606.547 250208.853  1.87%   155 4930s
 12102  8046 249498.382   28  139 245606.547 250203.817  1.87%   155 4935s
 12114  8058 247760.001   40  126 245606.547 250203.817  1.87%   155 4940s
 12134  8078 246068.750   60  111 245606.547 250203.817  1.87%   155 4945s
 12147  8079 249802.034   35  148 245606.547 250202.019  1.87%   155 4971s
 12154  8086 248988.931   42  142 245606.547 250202.019  1.87%   155 4975s
 12172  8104 247288.059   60  124 245606.547 250202.019  1.87%   155 4980s
 12187  8119 245925.834   75  116 245606.547 250202.019  1.87%   155 4985s
 12196  8120 249412.735   36  142 245606.547 250194.156  1.87%   155 4990s
 12208  8132 247872.829   48  121 245606.547 250194.156  1.87%   155 4995s
 12231  8149 245638.832   67   99 245606.547 250194.156  1.87%   155 5000s
 12243  8151 249384.438   28  140 245606.547 250194.035  1.87%   155 5005s
 12251  8159 248936.963   32  139 245606.547 250194.035  1.87%   155 5010s
 12262  8170 248238.149   38  126 245606.547 250194.035  1.87%   155 5015s
 12269  8177 247792.983   41  121 245606.547 250194.035  1.87%   155 5020s
 12282  8190 247378.167   48  116 245606.547 250194.035  1.87%   155 5025s
 12299  8207 246128.981   56  101 245606.547 250194.035  1.87%   155 5030s
 12324  8220 245674.569   65   90 245606.547 250194.035  1.87%   155 5035s
 12334  8224 248713.549   39  133 245606.547 250192.985  1.87%   155 5040s
 12345  8235 247171.349   50  116 245606.547 250192.985  1.87%   155 5045s
 12355  8245 246332.039   60  104 245606.547 250192.985  1.87%   155 5050s
 12371  8251 249943.102   31  144 245606.547 250192.333  1.87%   155 5055s
 12380  8260 249425.581   33  134 245606.547 250192.333  1.87%   155 5060s
 12392  8272 248637.236   39  121 245606.547 250192.333  1.87%   155 5065s
 12406  8286 248066.091   42  117 245606.547 250192.333  1.87%   155 5070s
 12417  8297 247805.002   44  107 245606.547 250192.333  1.87%   155 5075s
 12438  8318 246822.766   54   82 245606.547 250192.333  1.87%   155 5080s
 12458  8338 246371.426   62   73 245606.547 250192.333  1.87%   155 5085s
 12483  8349 249899.488   29  146 245606.547 250191.234  1.87%   155 5090s
 12494  8360 247987.262   40  127 245606.547 250191.234  1.87%   155 5095s
 12510  8376 245877.531   56  110 245606.547 250191.234  1.87%   155 5100s
 12525  8377 249535.124   37  129 245606.547 250191.062  1.87%   155 5105s
 12537  8389 248643.096   42  121 245606.547 250191.062  1.87%   155 5110s
 12552  8404 247737.123   47  105 245606.547 250191.062  1.87%   155 5115s
 12572  8424 246986.293   53  100 245606.547 250191.062  1.87%   155 5120s
 12600  8450 245694.607   62   76 245606.547 250191.062  1.87%   155 5125s
 12610  8452 249188.366   40  134 245606.547 250190.697  1.87%   155 5130s
 12620  8462 247718.894   50  118 245606.547 250190.697  1.87%   155 5135s
 12633  8475 246253.420   63  111 245606.547 250190.697  1.87%   155 5140s
 12645  8479 249514.036   31  147 245606.547 250190.536  1.87%   155 5146s
 12652  8486 248785.867   38  136 245606.547 250190.536  1.87%   155 5150s
 12666  8500 247518.480   52  133 245606.547 250190.536  1.87%   155 5155s
 12679  8513 246339.340   65  122 245606.547 250190.536  1.87%   155 5160s
 12692  8518 249966.826   25  159 245606.547 250189.855  1.87%   155 5166s
 12700  8526 249106.608   33  149 245606.547 250189.855  1.87%   155 5170s
 12711  8537 247928.447   44  132 245606.547 250189.855  1.87%   155 5175s
 12727  8553 246298.475   60  113 245606.547 250189.855  1.87%   156 5180s
 12739  8557 249524.202   31  144 245606.547 250186.155  1.86%   156 5185s
 12749  8567 248498.670   41  133 245606.547 250186.155  1.86%   156 5190s
 12766  8584 246952.282   58  119 245606.547 250186.155  1.86%   156 5195s
 12791  8595 245616.739   71  106 245606.547 250186.155  1.86%   155 5200s
 12800  8598 249119.590   35  140 245606.547 250181.026  1.86%   155 5205s
 12813  8611 247369.127   48  115 245606.547 250181.026  1.86%   156 5210s
 12840  8626 249870.798   32  155 245606.547 250180.478  1.86%   155 5215s
 12847  8633 249056.594   39  146 245606.547 250180.478  1.86%   156 5220s
 12861  8647 247877.578   53  130 245606.547 250180.478  1.86%   156 5225s
 12876  8662 246080.936   68  121 245606.547 250180.478  1.86%   156 5230s
 12888  8666 249449.980   32  148 245606.547 250180.309  1.86%   156 5235s
 12900  8678 248074.266   44  135 245606.547 250180.309  1.86%   156 5240s
 12911  8689 246912.690   55  128 245606.547 250180.309  1.86%   156 5245s
 12931  8701 250117.981   30  156 245606.547 250179.547  1.86%   155 5250s
 12939  8709 249182.972   38  147 245606.547 250179.547  1.86%   155 5255s
 12950  8720 248166.517   49  132 245606.547 250179.547  1.86%   155 5260s
 12961  8731 247121.963   60  125 245606.547 250179.547  1.86%   155 5265s
 12979  8743 245675.822   73  116 245606.547 250179.547  1.86%   155 5270s
 12989  8747 249275.103   34  146 245606.547 250177.771  1.86%   155 5275s
 12999  8757 248718.136   38  135 245606.547 250177.771  1.86%   155 5280s
 13009  8767 248313.317   40  124 245606.547 250177.771  1.86%   156 5285s
 13024  8782 247364.026   49  110 245606.547 250177.771  1.86%   156 5290s
 13026  8784 247304.881   50  110 245606.547 250177.771  1.86%   156 5298s
 13030  8788 247183.226   51  110 245606.547 250177.771  1.86%   156 5300s
 13047  8805 246683.554   58  102 245606.547 250177.771  1.86%   156 5305s
 13070  8828 245866.680   66   88 245606.547 250177.771  1.86%   156 5310s
 13092  8838 249657.949   31  147 245606.547 250174.044  1.86%   156 5315s
 13101  8847 248575.678   40  133 245606.547 250174.044  1.86%   156 5320s
 13111  8857 247492.411   50  124 245606.547 250174.044  1.86%   156 5325s
 13122  8868 246683.546   61  121 245606.547 250174.044  1.86%   156 5330s
 13133  8875 245720.877   69  111 245606.547 250174.044  1.86%   156 5335s
 13143  8879 249217.387   34  143 245606.547 250171.103  1.86%   156 5340s
 13153  8889 248041.438   44  131 245606.547 250171.103  1.86%   156 5345s
 13165  8901 246525.435   56  125 245606.547 250171.103  1.86%   156 5350s
 13179  8907 249773.456   25  151 245606.547 250166.488  1.86%   155 5355s
 13185  8913 248700.091   31  130 245606.547 250166.488  1.86%   156 5360s
 13198  8926 247248.548   44   98 245606.547 250166.488  1.86%   155 5365s
 13254  8938 249766.018   24  152 245606.547 250165.232  1.86%   155 5371s
 13262  8946 248839.327   29  138 245606.547 250165.232  1.86%   155 5375s
 13276  8960 247639.564   37  114 245606.547 250165.232  1.86%   155 5380s
 13294  8978 246503.313   46  106 245606.547 250165.232  1.86%   155 5385s
 13310  8994 245724.347   53   98 245606.547 250165.232  1.86%   155 5390s
 13332  8996 249734.412   30  150 245606.547 250163.726  1.86%   155 5395s
 13339  9003 248991.465   37  140 245606.547 250163.726  1.86%   155 5400s
 13349  9013 247900.013   47  129 245606.547 250163.726  1.86%   155 5405s
 13363  9027 246824.497   61  120 245606.547 250163.726  1.86%   155 5410s
 13377  9041 245834.874   75  104 245606.547 250163.726  1.86%   155 5415s
 13387  9043 249646.359   34  147 245606.547 250160.400  1.85%   155 5420s
 13395  9051 248842.764   38  128 245606.547 250160.400  1.85%   155 5425s
 13410  9066 247742.505   45  114 245606.547 250160.400  1.85%   155 5430s
 13419  9075 247279.300   50  111 245606.547 250160.400  1.85%   155 5435s
 13439  9095 246358.897   60   89 245606.547 250160.400  1.85%   155 5440s
 13469  9115 249896.486   25  171 245606.547 250160.300  1.85%   155 5448s
 13470  9116 249658.264   26  164 245606.547 250160.300  1.85%   155 5488s
 13473  9119 249112.322   29  160 245606.547 250160.300  1.85%   155 5490s
 13482  9128 248187.793   38  148 245606.547 250160.300  1.85%   155 5495s
 13492  9138 246857.135   48  137 245606.547 250160.300  1.85%   155 5500s
 13507  9153 245894.261   63  127 245606.547 250160.300  1.85%   155 5505s
 13515  9153 249504.442   25  166 245606.547 250158.530  1.85%   155 5510s
 13523  9161 248385.228   33  151 245606.547 250158.530  1.85%   155 5515s
 13528  9166 247784.305   38  142 245606.547 250158.530  1.85%   155 5520s
 13535  9173 246885.145   45  131 245606.547 250158.530  1.85%   155 5525s
 13544  9182 246018.272   54  120 245606.547 250158.530  1.85%   155 5530s
 13563  9183 249662.050   29  144 245606.547 250157.960  1.85%   155 5535s
 13574  9194 248425.956   40  134 245606.547 250157.960  1.85%   155 5540s
 13596  9216 246191.604   62  116 245606.547 250157.960  1.85%   155 5545s
 13609  9221 249719.896   31  143 245606.547 250154.764  1.85%   155 5550s
 13618  9230 248173.706   40  118 245606.547 250154.764  1.85%   155 5555s
 13633  9245 246437.229   55   76 245606.547 250154.764  1.85%   155 5560s
 13652  9251 249630.552   34  150 245606.547 250154.140  1.85%   155 5565s
 13660  9259 249003.893   37  140 245606.547 250154.140  1.85%   155 5570s
 13671  9270 248857.450   39  137 245606.547 250154.140  1.85%   155 5575s
 13682  9281 248211.714   42  128 245606.547 250154.140  1.85%   155 5580s
 13698  9297 247524.845   48  113 245606.547 250154.140  1.85%   155 5585s
 13718  9317 246649.554   57   98 245606.547 250154.140  1.85%   155 5590s
 13741  9340 245643.769   63   93 245606.547 250154.140  1.85%   155 5595s
 13756  9343 249258.981   37  145 245606.547 250152.599  1.85%   155 5600s
 13766  9353 247873.654   47  129 245606.547 250152.599  1.85%   155 5605s
 13780  9367 246147.502   61  111 245606.547 250152.599  1.85%   155 5610s
 13796  9369 249748.835   34  142 245606.547 250144.342  1.85%   155 5615s
 13800  9373 249256.177   38  135 245606.547 250144.342  1.85%   155 5631s
 13809  9382 248151.123   47  129 245606.547 250144.342  1.85%   155 5635s
 13823  9396 246821.615   61  125 245606.547 250144.342  1.85%   155 5640s
 13841  9406 249734.729   33  148 245606.547 250144.039  1.85%   155 5646s
 13849  9414 248938.614   41  137 245606.547 250144.039  1.85%   155 5650s
 13862  9427 247315.960   54  131 245606.547 250144.039  1.85%   155 5655s
 13877  9442 246002.825   69  115 245606.547 250144.039  1.85%   155 5660s
 13885  9442 249768.697   23  172 245606.547 250143.880  1.85%   155 5665s
 13891  9448 248744.458   29  160 245606.547 250143.880  1.85%   155 5670s
 13903  9460 247638.744   41  146 245606.547 250143.880  1.85%   155 5675s
 13917  9474 246641.191   55  143 245606.547 250143.880  1.85%   155 5680s
 13931  9488 245618.103   69  129 245606.547 250143.880  1.85%   156 5685s
 13940  9489 248759.006   35  126 245606.547 250143.788  1.85%   156 5690s
 13953  9502 245680.614   48   83 245606.547 250143.788  1.85%   156 5695s
 13971  9500 249787.710   34  146 245606.547 250142.983  1.85%   156 5702s
 13975  9504 249423.946   38  142 245606.547 250142.983  1.85%   156 5705s
 13984  9513 247815.978   47  114 245606.547 250142.983  1.85%   156 5710s
 13993  9522 246702.005   56   89 245606.547 250142.983  1.85%   156 5715s
 14008  9529 249790.447   34  145 245606.547 250142.957  1.85%   156 5721s
 14012  9533 248477.452   38  134 245606.547 250142.957  1.85%   156 5725s
 14022  9543 247068.716   48  117 245606.547 250142.957  1.85%   156 5730s
 14028  9549 246204.927   54  113 245606.547 250142.957  1.85%   156 5738s
 14032  9553 245873.784   58  113 245606.547 250142.957  1.85%   156 5740s
 14045  9552 249390.868   23  167 245606.547 250139.030  1.85%   156 5747s
 14047  9554 249036.803   25  159 245606.547 250139.030  1.85%   156 5750s
 14054  9561 248192.317   32  150 245606.547 250139.030  1.85%   156 5755s
 14061  9568 247468.633   39  145 245606.547 250139.030  1.85%   156 5760s
 14070  9577 246595.211   48  146 245606.547 250139.030  1.85%   156 5765s
 14081  9588 245726.857   59  139 245606.547 250139.030  1.85%   156 5770s
 14091  9588 249743.897   29  153 245606.547 250136.768  1.84%   156 5775s
 14101  9598 248429.478   39  133 245606.547 250136.768  1.84%   156 5780s
 14117  9614 247179.441   55  123 245606.547 250136.768  1.84%   156 5785s
 14137  9624 249198.479   34  141 245606.547 250136.705  1.84%   156 5794s
 14138  9625 249123.030   35  142 245606.547 250136.705  1.84%   156 5795s
 14150  9637 247805.171   47  128 245606.547 250136.705  1.84%   156 5800s
 14159  9646 247025.326   56  126 245606.547 250136.705  1.84%   156 5805s
 14170  9657 246112.322   67  117 245606.547 250136.705  1.84%   156 5810s
 14182  9659 249836.137   26  155 245606.547 250136.165  1.84%   156 5815s
 14187  9664 249492.986   28  147 245606.547 250136.165  1.84%   156 5820s
 14196  9673 249035.933   32  142 245606.547 250136.165  1.84%   156 5825s
 14203  9680 248920.928   34  139 245606.547 250136.165  1.84%   156 5830s
 14212  9689 248287.472   35  135 245606.547 250136.165  1.84%   156 5835s
 14223  9700 247907.288   40  122 245606.547 250136.165  1.84%   156 5840s
 14239  9716 247013.492   50  107 245606.547 250136.165  1.84%   156 5845s
 14256  9733 246238.445   56   92 245606.547 250136.165  1.84%   156 5850s
 14279  9756 245705.165   62   86 245606.547 250136.165  1.84%   156 5855s
 14286  9755 249245.297   34  146 245606.547 250134.199  1.84%   156 5861s
 14293  9762 248532.752   41  140 245606.547 250134.199  1.84%   156 5865s
 14305  9774 247547.992   53  136 245606.547 250134.199  1.84%   156 5870s
 14314  9783 246404.665   62  129 245606.547 250134.199  1.84%   156 5875s
 14325  9794 245672.779   73  124 245606.547 250134.199  1.84%   156 5880s
 14336  9797 249345.602   32  145 245606.547 250132.003  1.84%   156 5885s
 14348  9809 247355.432   44  114 245606.547 250132.003  1.84%   156 5890s
 14379  9821 249927.001   27  159 245606.547 250131.585  1.84%   156 5896s
 14384  9826 249474.716   30  149 245606.547 250131.585  1.84%   156 5900s
 14393  9835 248769.709   34  130 245606.547 250131.585  1.84%   156 5905s
 14407  9849 247627.386   41  115 245606.547 250131.585  1.84%   156 5910s
 14425  9867 247097.103   50   98 245606.547 250131.585  1.84%   156 5915s
 14441  9883 246504.429   58   88 245606.547 250131.585  1.84%   156 5920s
 14468  9906 245910.122   73   69 245606.547 250131.585  1.84%   156 5925s
 14483  9911 249085.515   34  144 245606.547 250131.459  1.84%   156 5930s
 14495  9923 247904.374   46  125 245606.547 250131.459  1.84%   156 5935s
 14509  9937 246482.787   60  119 245606.547 250131.459  1.84%   156 5940s
 14531  9945 245802.671   69  111 245606.547 250131.459  1.84%   156 5945s
