Set parameter TimeLimit to value 7200
Setting sB&C+LSI: The proposed B&C algorithm based on formulation (40) (equipped with the lifted submodular inequalities), with only the second stage implemented
Gurobi Optimizer version 11.0.1 build v11.0.1rc0 (linux64 - "CentOS Linux 7 (Core)")

CPU model: Intel(R) Xeon(R) Gold 6230R CPU @ 2.10GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 52 physical cores, 52 logical processors, using up to 1 threads

Optimize a model with 1000 rows, 1300 columns and 1000 nonzeros
Model fingerprint: 0x2f4a87f5
Variable types: 1000 continuous, 300 integer (300 binary)
Coefficient statistics:
  Matrix range     [1e+00, 1e+00]
  Objective range  [1e+01, 2e+03]
  Bounds range     [0e+00, 0e+00]
  RHS range        [1e-05, 1e+00]
Found heuristic solution: objective -1.01138e+15
Presolve removed 1000 rows and 0 columns
Presolve time: 0.00s
Presolved: 0 rows, 1300 columns, 0 nonzeros
Variable types: 1000 continuous, 300 integer (300 binary)
Found heuristic solution: objective -1.01138e+15

Root relaxation: objective 4.294161e+05, 0 iterations, 0.00 seconds (0.00 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

  3890  2103 246343.727   29  144 245606.547 247906.997  0.94%   163 1595s
  3906  2109 247457.988   17  161 245606.547 247903.862  0.94%   163 1600s
  3919  2122 246183.928   30  131 245606.547 247903.862  0.94%   163 1605s
  3934  2129 247359.936   15  155 245606.547 247897.212  0.93%   163 1610s
  3948  2143 245907.101   29  110 245606.547 247897.212  0.93%   163 1615s
  3963  2148 247525.054   18  160 245606.547 247891.729  0.93%   164 1620s
  3981  2166 246135.885   36  137 245606.547 247891.729  0.93%   163 1625s
  3995  2176 245612.523   47  119 245606.547 247891.729  0.93%   163 1630s
  4006  2181 246999.064   23  142 245606.547 247889.371  0.93%   163 1635s
  4008  2183 246916.120   24  135 245606.547 247889.371  0.93%   163 1642s
  4020  2195 246202.449   30  123 245606.547 247889.371  0.93%   163 1645s
  4051  2209 247247.218   16  158 245606.547 247889.153  0.93%   164 1658s
  4056  2214 246689.206   20  145 245606.547 247889.153  0.93%   164 1660s
  4078  2236 245864.828   29  111 245606.547 247889.153  0.93%   164 1665s
  4093  2243 247210.460   19  155 245606.547 247886.717  0.93%   164 1670s
  4111  2259 245725.694   36  117 245606.547 247886.717  0.93%   164 1675s
  4129  2269 246805.746   27  131 245606.547 247882.910  0.93%   164 1680s
  4156  2288 247545.904   16  157 245606.547 247873.894  0.92%   164 1685s
  4171  2303 246219.895   31  135 245606.547 247873.894  0.92%   164 1690s
  4189  2308 247518.309   18  163 245606.547 247869.958  0.92%   164 1695s
  4205  2324 246027.921   34  125 245606.547 247869.958  0.92%   164 1700s
  4222  2327 247563.050   14  166 245606.547 247869.632  0.92%   165 1705s
  4232  2337 246498.577   24  149 245606.547 247869.632  0.92%   165 1710s
  4236  2341 245998.101   28  142 245606.547 247869.632  0.92%   165 1719s
  4237  2342 245908.012   29  141 245606.547 247869.632  0.92%   165 1727s
  4248  2345 247543.253   14  162 245606.547 247869.335  0.92%   165 1731s
  4259  2356 246346.315   25  140 245606.547 247869.335  0.92%   165 1735s
  4279  2364 247421.294   17  160 245606.547 247868.691  0.92%   165 1740s
  4292  2377 246183.922   30  125 245606.547 247868.691  0.92%   165 1745s
  4306  2383 247455.971   17  163 245606.547 247855.218  0.92%   165 1750s
  4311  2388 246910.133   22  155 245606.547 247855.218  0.92%   165 1755s
  4330  2407 245743.802   41  118 245606.547 247855.218  0.92%   165 1760s
  4335  2405 245631.956   41  113 245606.547 247855.218  0.92%   165 1765s
  4346  2414 246556.272   27  124 245606.547 247847.000  0.91%   165 1770s
  4372  2430 247402.099   18  162 245606.547 247844.963  0.91%   165 1775s
  4385  2443 246803.537   24  147 245606.547 247844.963  0.91%   165 1780s
  4404  2462 246028.980   34  114 245606.547 247844.963  0.91%   165 1785s
  4434  2469 245794.624   38  104 245606.547 247844.963  0.91%   165 1790s
  4467  2467 247521.711   18  163 245606.547 247844.078  0.91%   165 1795s
  4469  2469 247370.137   19  158 245606.547 247844.078  0.91%   165 1803s
  4472  2472 247308.890   19  158 245606.547 247844.078  0.91%   165 1805s
  4486  2486 246609.630   28  127 245606.547 247844.078  0.91%   165 1810s
  4505  2505 246029.249   38  109 245606.547 247844.078  0.91%   166 1815s
  4526  2516 247556.367   15  162 245606.547 247842.724  0.91%   166 1821s
  4535  2525 246137.563   22  145 245606.547 247842.724  0.91%   166 1825s
  4552  2541 245842.393   26  145 245606.547 247842.724  0.91%   166 1830s
  4573  2548 247423.799   18  150 245606.547 247837.295  0.91%   166 1835s
  4588  2563 245803.059   33  127 245606.547 247837.295  0.91%   166 1841s
  4600  2567 247183.095   21  150 245606.547 247833.168  0.91%   166 1845s
  4618  2585 246016.371   39  118 245606.547 247833.168  0.91%   166 1850s
  4633  2592 246907.178   22  141 245606.547 247831.717  0.91%   166 1855s
  4652  2603     cutoff   36      245606.547 247831.717  0.91%   166 1860s
  4662  2613 246508.182   27  123 245606.547 247828.247  0.90%   166 1865s
  4685  2624 247494.606   19  165 245606.547 247827.020  0.90%   166 1871s
  4687  2626 247231.001   21  157 245606.547 247827.020  0.90%   166 1896s
  4688  2627 247054.754   22  156 245606.547 247827.020  0.90%   166 1902s
  4695  2634 246314.996   29  138 245606.547 247827.020  0.90%   166 1905s
  4720  2642 247543.411   14  163 245606.547 247825.943  0.90%   166 1910s
  4730  2652 246525.199   24  134 245606.547 247825.943  0.90%   166 1915s
  4750  2663 247287.802   19  167 245606.547 247822.084  0.90%   166 1921s
  4761  2674 246088.749   30  133 245606.547 247822.084  0.90%   166 1925s
  4773  2679 247249.650   19  158 245606.547 247817.877  0.90%   166 1930s
  4789  2695 245786.778   35  126 245606.547 247817.877  0.90%   166 1935s
  4799  2695 247478.995   16  165 245606.547 247812.027  0.90%   166 1947s
  4809  2705 246490.831   26  135 245606.547 247812.027  0.90%   166 1950s
  4833  2718 247543.715   18  170 245606.547 247805.592  0.90%   166 1956s
  4846  2731 246672.803   29  143 245606.547 247805.592  0.90%   166 1960s
  4865  2750 246076.091   38  111 245606.547 247805.592  0.90%   166 1965s
  4886  2763 247522.753   17  156 245606.547 247801.427  0.89%   167 1970s
  4903  2780 246021.357   34  130 245606.547 247801.427  0.89%   167 1975s
  4920  2784 247385.364   16  157 245606.547 247801.117  0.89%   167 1980s
  4938  2802 246014.890   34  107 245606.547 247801.117  0.89%   167 1985s
  4957  2805 247274.483   16  150 245606.547 247798.014  0.89%   167 1990s
  4981  2829 245720.131   40   89 245606.547 247798.014  0.89%   167 1995s
  5000  2838 246237.827   27  137 245606.547 247788.888  0.89%   167 2000s
  5015  2845 247206.191   17  153 245606.547 247788.824  0.89%   167 2005s
  5033  2863 245652.226   35  120 245606.547 247788.824  0.89%   167 2010s
  5048  2867 246701.166   25  150 245606.547 247788.394  0.89%   167 2015s
  5072  2890 245622.118   49  113 245606.547 247788.394  0.89%   167 2020s
  5090  2900 246674.086   21  142 245606.547 247787.843  0.89%   167 2025s
  5120  2928 245631.704   36   93 245606.547 247787.843  0.89%   167 2030s
  5131  2929 247034.577   20  161 245606.547 247786.262  0.89%   167 2039s
  5133  2931 246803.146   22  157 245606.547 247786.262  0.89%   167 2040s
  5154  2942 247657.581   18  154 245606.547 247785.907  0.89%   167 2046s
  5170  2958 246261.466   34  126 245606.547 247785.907  0.89%   167 2050s
  5187  2967 247299.966   18  163 245606.547 247784.289  0.89%   168 2055s
  5203  2983 246070.486   34  114 245606.547 247784.289  0.89%   168 2060s
  5219  2987 247361.137   17  165 245606.547 247784.219  0.89%   168 2065s
  5236  3004 246783.300   23  153 245606.547 247784.219  0.89%   168 2070s
  5258  3026 246044.621   32  121 245606.547 247784.219  0.89%   168 2075s
  5281  3045 245703.122   38  105 245606.547 247784.219  0.89%   168 2080s
  5304  3042 247109.258   17  164 245606.547 247782.277  0.89%   168 2085s
  5316  3054 246135.688   29  137 245606.547 247782.277  0.89%   168 2090s
  5327  3061 245616.047   37  127 245606.547 247782.277  0.89%   168 2099s
  5331  3059 247629.960   17  165 245606.547 247782.228  0.89%   169 2101s
  5337  3065 246797.290   23  146 245606.547 247782.228  0.89%   169 2105s
  5350  3078 245884.742   36  117 245606.547 247782.228  0.89%   169 2110s
  5364  3084 247096.808   21  155 245606.547 247772.835  0.88%   169 2115s
  5379  3099 245931.634   36  133 245606.547 247772.835  0.88%   169 2120s
  5392  3102 247441.255   18  155 245606.547 247772.570  0.88%   169 2125s
  5413  3123 245970.471   39  122 245606.547 247772.570  0.88%   169 2130s
  5427  3125 247298.494   18  163 245606.547 247772.342  0.88%   169 2136s
  5435  3133 246424.119   23  133 245606.547 247772.342  0.88%   169 2140s
  5454  3149 245673.082   31  125 245606.547 247772.342  0.88%   169 2145s
  5468  3155 246353.703   22  142 245606.547 247772.342  0.88%   169 2150s
  5488  3165 247381.090   14  165 245606.547 247771.646  0.88%   169 2156s
  5497  3174 246285.200   23  151 245606.547 247771.646  0.88%   169 2160s
  5510  3181 245718.823   31  127 245606.547 247771.646  0.88%   169 2176s
  5521  3184 246689.333   25  140 245606.547 247771.369  0.88%   169 2180s
  5540  3195 247178.180   21  152 245606.547 247764.621  0.88%   169 2185s
  5559  3214 245609.941   40  114 245606.547 247764.621  0.88%   169 2190s
  5577  3224 246296.757   30  135 245606.547 247761.755  0.88%   169 2195s
  5592  3231 247222.324   21  149 245606.547 247756.812  0.88%   169 2200s
  5606  3245 246423.269   28  115 245606.547 247756.812  0.88%   169 2205s
  5638  3265 247296.344   20  152 245606.547 247754.184  0.87%   169 2210s
  5652  3279 245791.189   34  116 245606.547 247754.184  0.87%   169 2215s
  5672  3286 246808.065   25  129 245606.547 247749.481  0.87%   169 2220s
  5686  3300 245884.990   39   95 245606.547 247749.481  0.87%   169 2225s
  5701  3307 246780.767   19  142 245606.547 247747.105  0.87%   169 2230s
  5723  3319 247683.968   17  169 245606.547 247745.018  0.87%   169 2235s
  5738  3334 246932.736   25  131 245606.547 247745.018  0.87%   169 2240s
  5752  3348 246499.148   32  118 245606.547 247745.018  0.87%   169 2245s
  5770  3366 245837.936   41  103 245606.547 247745.018  0.87%   170 2250s
  5795  3377 246711.446   23  160 245606.547 247741.991  0.87%   170 2255s
  5810  3391 245699.493   38  125 245606.547 247741.991  0.87%   169 2260s
  5821  3396 247093.649   20  158 245606.547 247741.573  0.87%   170 2265s
  5839  3414 245846.317   38  114 245606.547 247741.573  0.87%   170 2270s
  5855  3422 246574.829   21  144 245606.547 247741.204  0.87%   170 2275s
  5868  3435 245930.240   28  125 245606.547 247741.204  0.87%   170 2286s
  5882  3435 247122.658   17  162 245606.547 247735.973  0.87%   170 2290s
  5900  3453 245767.003   35  120 245606.547 247735.973  0.87%   170 2295s
  5919  3462 246486.937   29  131 245606.547 247734.682  0.87%   170 2300s
  5936  3469 247380.568   20  158 245606.547 247732.847  0.87%   170 2306s
  5948  3481 246157.437   32  133 245606.547 247732.847  0.87%   170 2310s
  5967  3490 247130.420   18  154 245606.547 247730.693  0.86%   170 2315s
  5985  3508 246116.010   31  117 245606.547 247730.693  0.86%   170 2320s
  6010  3523 247580.340   17  158 245606.547 247726.343  0.86%   170 2325s
  6012  3525 247446.820   19  152 245606.547 247726.343  0.86%   170 2334s
  6013  3526 247360.719   20  151 245606.547 247726.343  0.86%   170 2335s
  6032  3545 246033.019   39  111 245606.547 247726.343  0.86%   170 2340s
  6056  3549 245626.622   44  105 245606.547 247726.343  0.86%   170 2345s
  6071  3558 246213.346   31  124 245606.547 247719.892  0.86%   170 2350s
  6092  3569 246873.984   24  147 245606.547 247719.776  0.86%   170 2355s
  6115  3584 247343.177   17  158 245606.547 247717.304  0.86%   170 2360s
  6116  3585 247197.021   18  152 245606.547 247717.304  0.86%   170 2368s
  6119  3588 246919.714   21  143 245606.547 247717.304  0.86%   170 2370s
  6141  3604 245699.918   38   98 245606.547 247717.304  0.86%   169 2375s
  6157  3614 246517.632   29  116 245606.547 247710.780  0.86%   170 2380s
  6182  3629 246838.405   18  139 245606.547 247706.800  0.86%   169 2385s
  6202  3641 246941.540   20  157 245606.547 247706.344  0.85%   169 2391s
  6216  3655 245661.024   34  130 245606.547 247706.344  0.85%   169 2395s
  6229  3658 246190.142   26  145 245606.547 247704.892  0.85%   169 2400s
  6250  3665 247144.521   18  150 245606.547 247702.724  0.85%   170 2405s
  6273  3688 245857.541   27  120 245606.547 247702.724  0.85%   170 2410s
  6297  3697 246969.676   22  138 245606.547 247693.820  0.85%   170 2415s
  6320  3712 247339.555   18  168 245606.547 247690.320  0.85%   170 2420s
  6342  3734 246311.778   29  129 245606.547 247690.320  0.85%   170 2425s
  6366  3748 247119.323   20  160 245606.547 247689.418  0.85%   170 2430s
  6387  3769 245749.353   41  104 245606.547 247689.418  0.85%   169 2435s
  6408  3783 246287.292   31  129 245606.547 247687.997  0.85%   170 2440s
  6410  3785 246155.403   33  128 245606.547 247687.997  0.85%   169 2451s
  6425  3792 247397.104   17  151 245606.547 247685.233  0.85%   170 2455s
  6441  3808 245779.694   33  116 245606.547 247685.233  0.85%   170 2460s
  6462  3820 246292.011   29  134 245606.547 247682.877  0.85%   169 2465s
  6479  3827 247427.005   19  166 245606.547 247682.527  0.85%   170 2470s
  6489  3837 246395.077   29  144 245606.547 247682.527  0.85%   170 2475s
  6505  3847 245609.458   40  123 245606.547 247682.527  0.85%   170 2480s
  6516  3854 245635.180   29  113 245606.547 247682.463  0.85%   170 2485s
  6539  3865 245887.396   33  125 245606.547 247682.026  0.85%   170 2490s
  6553  3871 246950.791   24  138 245606.547 247681.612  0.84%   170 2495s
  6576  3886 247327.931   21  156 245606.547 247679.799  0.84%   170 2500s
  6590  3900 246309.534   35  120 245606.547 247679.799  0.84%   170 2505s
  6610  3910 246854.102   18  147 245606.547 247679.118  0.84%   170 2510s
  6630  3925     cutoff   36      245606.547 247679.118  0.84%   169 2515s
  6638  3931 246967.080   23  147 245606.547 247678.951  0.84%   170 2520s
  6657  3950 246298.958   36  120 245606.547 247678.951  0.84%   170 2525s
  6671  3964 245861.840   42  109 245606.547 247678.951  0.84%   170 2530s
  6690  3975 247332.585   17  153 245606.547 247676.870  0.84%   170 2535s
  6698  3983 246530.933   25  142 245606.547 247676.870  0.84%   170 2540s
  6722  3995 247456.047   18  158 245606.547 247675.647  0.84%   170 2545s
  6730  4003 246764.040   26  143 245606.547 247675.647  0.84%   170 2553s
  6736  4009 246329.437   32  126 245606.547 247675.647  0.84%   170 2555s
  6758  4017 245711.349   41  116 245606.547 247675.647  0.84%   170 2565s
  6771  4017 247042.746   20  166 245606.547 247672.720  0.84%   170 2570s
  6784  4030 246059.155   33  140 245606.547 247672.720  0.84%   170 2575s
  6796  4034 247263.610   19  157 245606.547 247672.669  0.84%   170 2580s
  6812  4050 245854.287   35  117 245606.547 247672.669  0.84%   170 2585s
  6830  4054 246821.378   22  145 245606.547 247672.519  0.84%   170 2590s
  6850  4066 247167.961   18  155 245606.547 247672.093  0.84%   170 2595s
  6865  4081 245820.894   33  127 245606.547 247672.093  0.84%   170 2600s
  6881  4082 247145.317   20  151 245606.547 247671.837  0.84%   170 2605s
  6899  4100 245864.497   38  114 245606.547 247671.837  0.84%   170 2610s
  6910  4104 246988.359   22  146 245606.547 247671.074  0.84%   170 2615s
  6933  4119 247323.490   18  163 245606.547 247669.599  0.84%   170 2621s
  6942  4128 246855.402   23  148 245606.547 247669.599  0.84%   170 2625s
  6955  4141 246380.129   29  127 245606.547 247669.599  0.84%   170 2630s
  6972  4156 245996.162   38  109 245606.547 247669.599  0.84%   170 2635s
  6975  4159 245669.080   39  105 245606.547 247669.599  0.84%   170 2648s
  6979  4163 245808.072   41  108 245606.547 247669.599  0.84%   171 2650s
  6994  4165 247306.735   18  151 245606.547 247669.327  0.84%   171 2655s
  6997  4168 247009.581   21  144 245606.547 247669.327  0.84%   171 2661s
  7008  4179 246041.304   32  119 245606.547 247669.327  0.84%   171 2665s
  7025  4188 247032.595   22  138 245606.547 247669.318  0.84%   171 2670s
  7047  4210 246090.871   37  103 245606.547 247669.318  0.84%   171 2675s
  7073  4221 246974.590   22  140 245606.547 247666.959  0.84%   171 2680s
  7094  4236     cutoff   40      245606.547 247666.959  0.84%   170 2685s
  7109  4249 246408.030   23  150 245606.547 247666.422  0.84%   171 2690s
  7132  4258 247085.869   17  149 245606.547 247665.577  0.84%   171 2695s
  7147  4273 245821.173   32  126 245606.547 247665.577  0.84%   171 2700s
  7164  4280 246251.364   28  128 245606.547 247665.378  0.84%   171 2705s
  7183  4288 247505.083   17  162 245606.547 247664.511  0.84%   171 2710s
  7205  4310 245807.552   39  117 245606.547 247664.511  0.84%   171 2715s
  7223  4320 246021.645   32  113 245606.547 247664.100  0.84%   171 2720s
  7236  4325 247119.851   18  161 245606.547 247661.589  0.84%   171 2725s
  7255  4336 247324.445   18  151 245606.547 247661.099  0.84%   171 2730s
  7276  4357 245945.877   39  117 245606.547 247661.099  0.84%   171 2735s
  7292  4361 246717.925   21  145 245606.547 247659.149  0.84%   171 2740s
  7315  4368 247293.962   18  166 245606.547 247657.320  0.83%   171 2745s
  7330  4383 245842.178   33  138 245606.547 247657.320  0.83%   171 2750s
  7354  4395 246689.316   26  140 245606.547 247653.764  0.83%   171 2755s
  7361  4402 246285.095   31  130 245606.547 247653.764  0.83%   171 2781s
  7375  4416 245925.153   38  112 245606.547 247653.764  0.83%   171 2785s
  7397  4430 246671.483   28  133 245606.547 247649.582  0.83%   171 2790s
  7406  4439 246089.080   37  122 245606.547 247649.582  0.83%   171 2800s
  7423  4448 247097.207   17  152 245606.547 247648.846  0.83%   171 2805s
  7441  4466 245632.227   35  116 245606.547 247648.846  0.83%   171 2810s
  7460  4469 246560.726   25  135 245606.547 247646.774  0.83%   171 2815s
  7484  4475 245839.406   32  116 245606.547 247646.774  0.83%   171 2820s
  7506  4476 247361.994   15  163 245606.547 247643.279  0.83%   171 2825s
  7523  4493 246015.569   23  140 245606.547 247643.279  0.83%   171 2830s
  7544  4508 245842.088   29  138 245606.547 247643.279  0.83%   171 2835s
  7569  4511 246859.461   21  151 245606.547 247641.549  0.83%   171 2840s
  7591  4523 247459.480   20  166 245606.547 247637.509  0.83%   171 2846s
  7603  4535 246789.977   26  138 245606.547 247637.509  0.83%   171 2850s
  7621  4553 246246.963   35  114 245606.547 247637.509  0.83%   171 2855s
  7646  4570 247542.523   17  164 245606.547 247636.814  0.83%   171 2861s
  7663  4587 246068.800   34  127 245606.547 247636.814  0.83%   172 2865s
  7682  4594 246938.391   20  154 245606.547 247636.602  0.83%   172 2870s
  7702  4610     cutoff   39      245606.547 247636.602  0.83%   171 2875s
  7722  4624 245992.002   32  140 245606.547 247635.961  0.83%   171 2888s
  7734  4624     cutoff   36      245606.547 247635.961  0.83%   171 2890s
  7745  4635 246552.294   29  124 245606.547 247632.987  0.83%   171 2895s
  7764  4644     cutoff   42      245606.547 247632.987  0.83%   171 2900s
  7783  4661 246518.169   28  126 245606.547 247631.108  0.82%   172 2905s
  7804  4682 245820.159   43  102 245606.547 247631.108  0.82%   172 2910s
  7827  4693 246279.525   28  142 245606.547 247630.982  0.82%   172 2915s
  7845  4701 247365.712   20  159 245606.547 247630.450  0.82%   172 2920s
  7866  4722 245759.489   41  120 245606.547 247630.450  0.82%   172 2925s
  7881  4729 246374.895   26  145 245606.547 247629.736  0.82%   172 2930s
  7899  4737 247193.998   19  153 245606.547 247629.684  0.82%   172 2936s
  7911  4749 246063.112   31  142 245606.547 247629.684  0.82%   172 2940s
  7929  4757 246662.061   21  141 245606.547 247629.676  0.82%   172 2945s
  7947  4765 247199.287   17  159 245606.547 247628.708  0.82%   172 2950s
  7961  4779 245722.395   31  107 245606.547 247628.708  0.82%   172 2955s
  7970  4778 247378.374   19  167 245606.547 247626.100  0.82%   172 2965s
  7979  4787 246323.587   28  152 245606.547 247626.100  0.82%   172 2970s
  8001  4795 247281.151   19  165 245606.547 247625.142  0.82%   172 2975s
  8014  4808 246077.252   32  141 245606.547 247625.142  0.82%   172 2980s
  8021  4815 245674.837   39  132 245606.547 247625.142  0.82%   172 2985s
  8038  4822 246192.192   26  141 245606.547 247621.936  0.82%   172 2990s
  8055  4830 247145.313   20  161 245606.547 247618.904  0.82%   172 2995s
  8074  4845     cutoff   38      245606.547 247618.904  0.82%   171 3000s
  8091  4858 246430.658   26  137 245606.547 247618.875  0.82%   172 3005s
  8120  4875 247387.663   16  164 245606.547 247616.390  0.82%   172 3010s
  8135  4890 246013.137   31  139 245606.547 247616.390  0.82%   172 3015s
  8153  4898 246624.448   24  139 245606.547 247613.759  0.82%   172 3020s
  8173  4906 247278.978   24  160 245606.547 247613.469  0.82%   172 3025s
  8189  4922 246557.100   32  131 245606.547 247613.469  0.82%   172 3030s
  8206  4939 246127.241   41  119 245606.547 247613.469  0.82%   172 3035s
  8213  4946 245860.414   44  101 245606.547 247613.469  0.82%   172 3044s
  8224  4947 247261.793   24  158 245606.547 247613.300  0.82%   172 3046s
  8234  4957 246115.398   34  143 245606.547 247613.300  0.82%   172 3050s
  8256  4963 245742.483   41  137 245606.547 247613.300  0.82%   172 3055s
  8279  4966 246718.447   22  152 245606.547 247609.646  0.82%   172 3060s
  8299  4976 247266.432   17  155 245606.547 247608.244  0.82%   172 3065s
  8315  4992 246065.760   33  130 245606.547 247608.244  0.82%   172 3070s
  8336  5005 246177.706   28  149 245606.547 247605.490  0.81%   172 3075s
  8354  5015 246775.496   22  150 245606.547 247603.009  0.81%   172 3080s
  8376  5025     cutoff   32      245606.547 247603.009  0.81%   172 3085s
  8394  5041 245974.282   33  112 245606.547 247595.995  0.81%   172 3090s
  8408  5047 246614.535   22  148 245606.547 247594.608  0.81%   172 3095s
  8426  5053 247137.333   18  163 245606.547 247591.941  0.81%   172 3100s
  8443  5070 246164.671   29  133 245606.547 247591.941  0.81%   172 3105s
  8469  5084 247155.137   21  159 245606.547 247591.666  0.81%   172 3111s
  8482  5093 245616.328   31  140 245606.547 247591.666  0.81%   172 3115s
  8496  5099 246596.062   24  144 245606.547 247591.248  0.81%   172 3129s
  8498  5101 246465.047   26  132 245606.547 247591.248  0.81%   172 3130s
  8517  5110 247224.575   19  157 245606.547 247589.360  0.81%   172 3135s
  8538  5129     cutoff   40      245606.547 247589.360  0.81%   172 3140s
  8557  5142 245940.683   32  136 245606.547 247587.541  0.81%   172 3145s
  8572  5149 246692.309   23  137 245606.547 247585.321  0.81%   172 3150s
  8594  5159 247379.947   19  149 245606.547 247584.947  0.81%   172 3155s
  8613  5178 245830.044   38  120 245606.547 247584.947  0.81%   172 3160s
  8635  5192 246283.230   31  124 245606.547 247583.090  0.80%   172 3165s
  8658  5199 247392.699   16  165 245606.547 247582.757  0.80%   172 3170s
  8672  5213 246153.085   30  132 245606.547 247582.757  0.80%   172 3175s
  8688  5219 247177.771   16  162 245606.547 247582.716  0.80%   172 3180s
  8703  5234 245923.414   31  128 245606.547 247582.716  0.80%   172 3185s
  8722  5245 246826.565   21  148 245606.547 247582.501  0.80%   172 3190s
  8741  5264 245821.063   27  132 245606.547 247582.501  0.80%   172 3195s
  8772  5279     cutoff   35      245606.547 247582.501  0.80%   172 3200s
  8791  5292 246713.148   24  143 245606.547 247576.745  0.80%   172 3205s
  8813  5314 245836.393   36  112 245606.547 247576.745  0.80%   172 3210s
  8834  5321 246395.278   22  144 245606.547 247576.423  0.80%   172 3215s
  8854  5333 246938.188   24  146 245606.547 247575.729  0.80%   172 3228s
  8859  5338 246282.688   29  138 245606.547 247575.729  0.80%   172 3230s
  8881  5350 246910.968   18  153 245606.547 247573.980  0.80%   172 3235s
  8899  5368 245627.032   36  115 245606.547 247573.980  0.80%   172 3240s
  8920  5379 245892.019   34  127 245606.547 247573.000  0.80%   172 3245s
  8939  5385 246702.658   24  154 245606.547 247572.940  0.80%   172 3250s
  8955  5401 245686.931   40  128 245606.547 247572.940  0.80%   172 3255s
  8984  5397 245634.044   38  127 245606.547 247572.940  0.80%   172 3260s
  9002  5411 245850.303   33  129 245606.547 247572.838  0.80%   172 3265s
  9018  5417 247014.354   23  157 245606.547 247567.711  0.80%   172 3275s
  9038  5437 245631.032   43  130 245606.547 247567.711  0.80%   172 3280s
  9052  5443 245717.243   27  121 245606.547 247566.625  0.80%   172 3285s
  9069  5453 246568.334   29  140 245606.547 247564.873  0.80%   172 3290s
  9092  5468 247313.852   20  159 245606.547 247564.753  0.80%   173 3295s
  9105  5481 245964.876   33  140 245606.547 247564.753  0.80%   173 3300s
  9123  5491 246850.556   24  141 245606.547 247564.603  0.80%   173 3313s
  9139  5507 246124.669   36  110 245606.547 247564.603  0.80%   172 3315s
  9165  5525 247131.998   20  164 245606.547 247562.184  0.80%   173 3320s
  9179  5539 246326.159   25  152 245606.547 247562.184  0.80%   173 3325s
  9203  5555     cutoff   33      245606.547 247562.184  0.80%   173 3330s
  9225  5571 245751.574   33  128 245606.547 247562.041  0.80%   173 3335s
  9246  5584 246240.711   28  139 245606.547 247557.481  0.79%   173 3340s
  9264  5592 246749.585   21  151 245606.547 247557.201  0.79%   173 3345s
  9273  5601 246020.499   30  127 245606.547 247557.201  0.79%   173 3350s
  9287  5607 247040.663   23  149 245606.547 247552.653  0.79%   173 3355s
  9307  5625     cutoff   43      245606.547 247552.653  0.79%   173 3360s
  9324  5632 246202.850   28  138 245606.547 247552.478  0.79%   173 3365s
  9342  5642 246832.178   21  157 245606.547 247551.740  0.79%   173 3370s
  9361  5653 247334.001   21  157 245606.547 247550.976  0.79%   173 3375s
  9378  5670 246413.037   30  129 245606.547 247550.976  0.79%   173 3380s
  9395  5687 245894.906   38  113 245606.547 247550.976  0.79%   173 3385s
  9419  5695 246733.868   24  150 245606.547 247550.236  0.79%   173 3390s
  9425  5701 246063.227   30  136 245606.547 247550.236  0.79%   173 3400s
  9440  5709 246545.317   24  137 245606.547 247550.177  0.79%   173 3405s
  9444  5713 246394.460   28  129 245606.547 247550.177  0.79%   173 3410s
  9462  5722 247169.627   18  162 245606.547 247549.570  0.79%   173 3415s
  9482  5742 246180.103   32  131 245606.547 247549.570  0.79%   173 3420s
  9498  5758 245769.029   37  120 245606.547 247549.570  0.79%   173 3425s
  9518  5768 247033.922   21  154 245606.547 247545.773  0.79%   173 3430s
  9534  5784 245883.413   37  125 245606.547 247545.773  0.79%   173 3435s
  9553  5795 246189.044   28  131 245606.547 247544.597  0.79%   173 3440s
  9575  5803 246946.854   18  156 245606.547 247543.851  0.79%   173 3445s
  9598  5818 245686.748   26  127 245606.547 247543.851  0.79%   173 3450s
  9616  5820 246228.833   24  150 245606.547 247543.531  0.79%   173 3455s
  9639  5828 246624.353   23  151 245606.547 247543.335  0.79%   173 3460s
  9658  5839 247294.442   19  167 245606.547 247541.926  0.79%   173 3465s
  9674  5855 245956.201   35  132 245606.547 247541.926  0.79%   173 3470s
  9698  5859 246900.356   20  158 245606.547 247540.545  0.79%   173 3475s
  9718  5871 247205.239   21  157 245606.547 247539.169  0.79%   173 3489s
  9719  5872 247083.815   22  154 245606.547 247539.169  0.79%   173 3490s
  9723  5876 246594.199   26  151 245606.547 247539.169  0.79%   173 3498s
  9730  5883 246013.594   33  133 245606.547 247539.169  0.79%   173 3500s
  9754  5889 247127.960   18  159 245606.547 247537.621  0.79%   173 3505s
  9773  5908 245835.988   37  136 245606.547 247537.621  0.79%   173 3510s
  9789  5912 246310.293   27  145 245606.547 247536.797  0.79%   173 3515s
  9804  5915 246798.718   23  146 245606.547 247535.693  0.79%   173 3520s
  9820  5931 246005.783   33  121 245606.547 247535.693  0.79%   173 3525s
  9836  5937 247111.217   19  159 245606.547 247534.253  0.78%   173 3530s
