    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 23213 14554 224868.305   33  101 222447.475 225214.815  1.24%   134 3755s
 23239 14574 222546.250   54   73 222447.475 225214.815  1.24%   134 3760s
 23265 14585 225061.111   33  102 222447.475 225212.851  1.24%   134 3765s
 23303 14623 222524.477   54   50 222447.475 225212.851  1.24%   134 3770s
 23336 14648 223139.528   47   70 222447.475 225212.023  1.24%   134 3775s
 23379 14679 223527.311   48   86 222447.475 225211.293  1.24%   134 3780s
 23403 14693 223245.979   42   81 222447.475 225211.037  1.24%   134 3785s
 23438 14718 222477.945   56   70 222447.475 225210.994  1.24%   134 3790s
 23474 14730 224971.661   36  104 222447.475 225210.337  1.24%   134 3795s
 23507 14753 224735.610   38  100 222447.475 225209.890  1.24%   134 3800s
 23535 14771 224464.151   33   92 222447.475 225208.434  1.24%   134 3805s
 23562 14790 224470.526   33  102 222447.475 225208.195  1.24%   134 3817s
 23563 14791 224311.886   34   99 222447.475 225208.195  1.24%   134 3820s
H23565 14765                    222457.21536 225208.195  1.24%   134 3823s
 23566 14768 224133.797   36   98 222457.215 225208.195  1.24%   134 3838s
 23567 14769 223819.099   36   92 222457.215 225208.195  1.24%   134 3841s
 23570 14772 224026.768   37   91 222457.215 225208.195  1.24%   134 3853s
 23571 14773 223326.265   39   92 222457.215 225208.195  1.24%   134 3861s
 23572 14774 222888.302   40   88 222457.215 225208.195  1.24%   134 3865s
 23608 14810 223368.390   39   89 222457.215 225208.195  1.24%   134 3870s
 23652 14830     cutoff   44      222457.215 225208.195  1.24%   134 3875s
 23689 14837 223952.688   37   83 222457.215 225206.909  1.24%   134 3880s
 23738 14869 223363.568   50   66 222457.215 225206.089  1.24%   134 3885s
 23783 14902 224136.789   39   90 222457.215 225205.950  1.24%   134 3890s
 23809 14920 223393.469   44   92 222457.215 225204.774  1.24%   134 3895s
 23842 14945 223094.980   53   82 222457.215 225204.650  1.24%   134 3900s
 23868 14961 222660.252   44   84 222457.215 225204.420  1.23%   134 3905s
 23895 14978     cutoff   53      222457.215 225202.909  1.23%   134 3910s
 23928 14995 224262.020   37   97 222457.215 225200.649  1.23%   134 3915s
 23951 15006 223910.070   40   94 222457.215 225200.445  1.23%   134 3920s
 23980 15023 224351.364   37   94 222457.215 225199.148  1.23%   134 3925s
 24011 15054 223053.504   53   68 222457.215 225199.148  1.23%   134 3930s
 24048 15079 222517.431   54   73 222457.215 225198.989  1.23%   134 3935s
 24082 15105 223161.749   48   77 222457.215 225198.860  1.23%   135 3940s
 24124 15137 223202.475   41   82 222457.215 225198.411  1.23%   135 3945s
 24171 15160 224771.744   35   93 222457.215 225198.096  1.23%   134 3950s
 24206 15187 224200.850   39   94 222457.215 225196.314  1.23%   134 3955s
 24235 15208 224101.421   40   89 222457.215 225195.702  1.23%   134 3960s
 24260 15226 223634.915   39   98 222457.215 225194.445  1.23%   134 3965s
 24296 15250     cutoff   51      222457.215 225193.909  1.23%   134 3970s
 24340 15279 224397.794   35   93 222457.215 225191.623  1.23%   134 3975s
 24373 15302 223013.435   46   87 222457.215 225191.190  1.23%   134 3980s
 24424 15329 223147.409   48   61 222457.215 225190.647  1.23%   134 3985s
 24466 15361 222818.010   46   89 222457.215 225190.558  1.23%   134 3990s
 24500 15387 223297.510   45   74 222457.215 225189.654  1.23%   134 3995s
 24540 15415 223347.702   41   87 222457.215 225189.473  1.23%   134 4000s
 24565 15428 223843.511   43   89 222457.215 225188.885  1.23%   134 4005s
 24595 15450 223204.339   42   68 222457.215 225188.104  1.23%   134 4010s
 24633 15480 223378.601   47   71 222457.215 225187.249  1.23%   134 4015s
 24680 15515 223143.131   49   78 222457.215 225187.150  1.23%   134 4020s
 24720 15535 224733.357   30  104 222457.215 225185.086  1.23%   134 4025s
 24752 15559 224244.497   36   92 222457.215 225184.142  1.23%   134 4030s
 24781 15578 223998.465   40   83 222457.215 225183.779  1.23%   134 4035s
 24829 15616 224729.142   33  101 222457.215 225183.040  1.23%   134 4040s
 24859 15632 224523.451   40   93 222457.215 225182.656  1.23%   134 4045s
 24899 15665 222678.887   46   81 222457.215 225182.126  1.22%   134 4050s
 24935 15675 224494.624   36   97 222457.215 225181.507  1.22%   134 4055s
 24972 15700 223756.872   44   87 222457.215 225181.367  1.22%   134 4060s
 25000 15718 223563.631   41   89 222457.215 225181.310  1.22%   134 4065s
 25054 15750     cutoff   59      222457.215 225181.154  1.22%   134 4070s
 25082 15766 224655.223   37  106 222457.215 225180.256  1.22%   134 4075s
 25112 15788 223986.754   36   93 222457.215 225179.483  1.22%   134 4080s
 25137 15813 223670.373   41   84 222457.215 225179.483  1.22%   134 4085s
 25189 15865 222713.251   53   68 222457.215 225179.483  1.22%   134 4090s
 25246 15884 223224.393   41   79 222457.215 225179.480  1.22%   134 4095s
 25289 15905     cutoff   53      222457.215 225177.152  1.22%   134 4100s
 25310 15926 223582.930   43   86 222457.215 225176.650  1.22%   134 4105s
 25344 15950 224555.920   32  102 222457.215 225175.749  1.22%   134 4110s
 25384 15974 223939.356   38   82 222457.215 225175.596  1.22%   134 4115s
 25415 15991 224427.716   38  105 222457.215 225175.232  1.22%   134 4120s
 25450 16016 225007.883   30  106 222457.215 225175.168  1.22%   134 4125s
 25488 16044 224616.477   33  103 222457.215 225174.222  1.22%   135 4130s
 25519 16067 223480.436   47   87 222457.215 225174.095  1.22%   135 4135s
 25553 16087     cutoff   50      222457.215 225174.021  1.22%   134 4140s
 25589 16117 222988.198   48   67 222457.215 225171.348  1.22%   135 4145s
 25626 16142 223213.612   41   91 222457.215 225170.873  1.22%   135 4150s
 25652 16158 223439.051   42   91 222457.215 225170.602  1.22%   135 4155s
 25674 16170 224225.736   38  100 222457.215 225170.406  1.22%   135 4174s
 25675 16171 224040.184   39   95 222457.215 225170.406  1.22%   135 4175s
 25703 16191 224029.610   44   81 222457.215 225169.430  1.22%   135 4180s
 25735 16215 223653.328   40   97 222457.215 225168.975  1.22%   135 4185s
 25761 16233 222970.578   45   91 222457.215 225166.770  1.22%   135 4190s
 25797 16249 222510.240   47   64 222457.215 225166.421  1.22%   135 4195s
 25844 16290 222476.269   47   71 222457.215 225165.387  1.22%   135 4200s
 25887 16307 224594.415   36  100 222457.215 225164.792  1.22%   134 4205s
 25922 16334 224618.838   41   91 222457.215 225164.371  1.22%   134 4210s
 25960 16372 222683.660   55   66 222457.215 225164.371  1.22%   134 4215s
 26022 16390 224704.226   30  100 222457.215 225162.108  1.22%   134 4220s
 26052 16412 224047.335   38   79 222457.215 225161.439  1.22%   134 4227s
 26080 16426 224742.115   32  102 222457.215 225161.041  1.22%   134 4230s
 26114 16440 224791.911   36  109 222457.215 225160.799  1.22%   134 4235s
 26138 16450     cutoff   50      222457.215 225160.799  1.22%   134 4240s
 26166 16470 224505.442   35  106 222457.215 225159.895  1.21%   134 4245s
 26195 16491 224046.348   40   93 222457.215 225159.500  1.21%   134 4250s
 26226 16514 223488.592   40   87 222457.215 225159.059  1.21%   134 4255s
 26283 16545     cutoff   60      222457.215 225158.299  1.21%   134 4260s
 26316 16576 223010.276   48   64 222457.215 225156.710  1.21%   134 4265s
 26352 16604 223428.019   41   85 222457.215 225155.940  1.21%   134 4270s
 26390 16630 222573.224   59   75 222457.215 225153.978  1.21%   134 4275s
 26413 16647 223093.505   50   85 222457.215 225153.374  1.21%   134 4280s
 26443 16669 222665.663   53   80 222457.215 225152.736  1.21%   134 4285s
 26479 16687 224330.942   37   92 222457.215 225150.966  1.21%   134 4290s
 26507 16705 223580.515   34   99 222457.215 225150.437  1.21%   134 4295s
 26525 16716 224288.828   36   99 222457.215 225150.151  1.21%   134 4300s
 26556 16743     cutoff   51      222457.215 225150.151  1.21%   134 4305s
 26575 16756 222982.088   44   87 222457.215 225149.605  1.21%   134 4310s
 26611 16776     cutoff   54      222457.215 225147.940  1.21%   134 4315s
 26662 16825 222819.930   58   57 222457.215 225147.856  1.21%   134 4320s
 26699 16848 223213.503   42   84 222457.215 225147.820  1.21%   134 4325s
 26737 16872     cutoff   47      222457.215 225145.889  1.21%   134 4330s
 26784 16885 223087.983   49   82 222457.215 225145.796  1.21%   134 4335s
 26815 16906 223064.945   54   73 222457.215 225145.525  1.21%   134 4340s
 26851 16918 224602.819   35  105 222457.215 225144.093  1.21%   134 4345s
 26880 16933 224831.451   30   97 222457.215 225143.795  1.21%   134 4350s
 26909 16955 224722.716   29   99 222457.215 225143.382  1.21%   134 4355s
 26926 16972 222573.991   46   86 222457.215 225143.382  1.21%   134 4360s
 26960 16984 224448.322   36   96 222457.215 225141.794  1.21%   134 4365s
 26964 16988 223761.207   40   90 222457.215 225141.794  1.21%   134 4461s
 26988 17000 224717.627   33  103 222457.215 225141.509  1.21%   134 4465s
 27028 17038 222457.521   54   65 222457.215 225141.509  1.21%   134 4470s
 27052 17046 222469.582   50   92 222457.215 225137.574  1.20%   135 4475s
 27076 17064 222541.921   52   89 222457.215 225137.255  1.20%   135 4480s
 27098 17078 223333.913   40   90 222457.215 225137.173  1.20%   135 4485s
 27130 17100 223253.420   41   93 222457.215 225136.751  1.20%   135 4490s
 27160 17122 222702.751   51   60 222457.215 225135.897  1.20%   135 4495s
 27199 17139     cutoff   57      222457.215 225135.298  1.20%   135 4500s
 27234 17155 224414.466   32   98 222457.215 225134.149  1.20%   135 4505s
 27260 17173 224159.332   39   95 222457.215 225133.860  1.20%   135 4510s
 27286 17191 223499.130   40   94 222457.215 225133.326  1.20%   135 4515s
 27313 17210 224086.181   38   82 222457.215 225132.822  1.20%   135 4520s
 27368 17253 224622.639   31   98 222457.215 225132.756  1.20%   134 4525s
 27404 17281 223274.990   43   81 222457.215 225132.258  1.20%   134 4530s
 27455 17308 222480.566   57   66 222457.215 225132.143  1.20%   134 4535s
 27512 17319 224751.216   30  102 222457.215 225130.642  1.20%   134 4540s
 27535 17342 222970.071   41   80 222457.215 225130.642  1.20%   134 4545s
 27568 17361 223273.539   45   75 222457.215 225129.985  1.20%   134 4550s
 27606 17385     cutoff   59      222457.215 225129.315  1.20%   134 4555s
 27646 17406 224708.293   37  101 222457.215 225128.896  1.20%   134 4560s
 27669 17421 224630.256   38   95 222457.215 225128.043  1.20%   134 4565s
 27712 17452 223547.162   47   68 222457.215 225127.902  1.20%   134 4570s
 27762 17494 223931.362   41   86 222457.215 225127.662  1.20%   134 4575s
 27804 17522 223628.465   38   78 222457.215 225127.399  1.20%   134 4580s
 27846 17548 223893.860   42   82 222457.215 225127.343  1.20%   134 4585s
 27880 17572 223852.288   39   77 222457.215 225126.351  1.20%   134 4590s
 27916 17592 223542.120   40   84 222457.215 225126.236  1.20%   134 4595s
 27946 17606 224007.148   38   97 222457.215 225125.888  1.20%   134 4600s
 27979 17632 223751.251   37   80 222457.215 225125.605  1.20%   134 4605s
 28016 17659 224405.078   37  103 222457.215 225125.205  1.20%   134 4610s
 28036 17671 224107.414   39   87 222457.215 225124.709  1.20%   134 4615s
 28076 17693 223908.044   43   87 222457.215 225124.549  1.20%   134 4620s
 28107 17714 224465.888   34   95 222457.215 225124.405  1.20%   134 4625s
 28147 17754 222552.722   53   60 222457.215 225124.405  1.20%   134 4630s
 28179 17778 222483.667   58   72 222457.215 225124.183  1.20%   134 4635s
 28211 17792 224887.698   30  103 222457.215 225123.682  1.20%   134 4640s
 28253 17824 223603.492   36   73 222457.215 225123.442  1.20%   134 4645s
 28299 17834 223547.281   40   99 222457.215 225122.998  1.20%   134 4650s
 28324 17851 224363.798   37  103 222457.215 225122.756  1.20%   134 4655s
 28350 17866 224723.013   33  105 222457.215 225120.564  1.20%   134 4660s
 28385 17891 223003.322   52   74 222457.215 225120.040  1.20%   134 4665s
 28420 17914 223072.994   42   83 222457.215 225117.540  1.20%   134 4670s
 28452 17932 223649.390   41   87 222457.215 225117.450  1.20%   134 4675s
 28493 17963 224181.297   41   78 222457.215 225117.345  1.20%   134 4680s
 28558 18008 224580.590   38   92 222457.215 225117.005  1.20%   134 4685s
 28594 18034 223852.259   41   85 222457.215 225115.934  1.20%   134 4690s
 28628 18056 222699.266   51   69 222457.215 225115.846  1.20%   134 4695s
 28667 18077 224704.868   33   95 222457.215 225114.716  1.19%   134 4700s
 28699 18099 224153.684   39   92 222457.215 225114.433  1.19%   134 4705s
 28729 18121 223633.089   46   78 222457.215 225114.062  1.19%   134 4710s
 28759 18141 222806.722   48   80 222457.215 225113.586  1.19%   134 4715s
 28795 18157 224593.926   31  103 222457.215 225112.537  1.19%   134 4720s
 28824 18176 223974.739   41   87 222457.215 225112.347  1.19%   134 4725s
 28861 18213 222976.073   53   68 222457.215 225112.347  1.19%   134 4730s
 28909 18245 222941.464   52   80 222457.215 225111.162  1.19%   134 4735s
 28943 18261     cutoff   53      222457.215 225110.548  1.19%   134 4740s
 28974 18282 224702.141   36   88 222457.215 225109.444  1.19%   134 4745s
 29003 18303 222583.185   59   71 222457.215 225109.444  1.19%   134 4750s
 29026 18318 222929.416   51   91 222457.215 225109.275  1.19%   134 4755s
 29055 18320 224236.246   37   95 222457.215 225109.093  1.19%   134 4760s
 29083 18329 224723.068   31  106 222457.215 225108.721  1.19%   134 4765s
 29115 18361 223241.127   47   65 222457.215 225108.721  1.19%   134 4770s
 29170 18398 224553.475   36   98 222457.215 225107.834  1.19%   134 4775s
 29198 18418 224299.220   39   98 222457.215 225107.827  1.19%   134 4780s
 29228 18436 224319.593   35  100 222457.215 225107.273  1.19%   134 4785s
 29266 18474 222700.718   54   70 222457.215 225107.273  1.19%   134 4790s
 29303 18491 224801.646   36  103 222457.215 225106.189  1.19%   134 4795s
 29340 18514 223413.944   41   87 222457.215 225105.067  1.19%   134 4800s
 29374 18534 223172.930   44   89 222457.215 225105.025  1.19%   134 4805s
 29402 18550 223356.309   44   87 222457.215 225104.506  1.19%   134 4810s
 29437 18575 223090.917   46   78 222457.215 225104.400  1.19%   134 4815s
 29472 18594 224681.395   32   97 222457.215 225104.314  1.19%   134 4820s
 29505 18619 223951.420   37   87 222457.215 225104.144  1.19%   134 4825s
 29538 18644 223246.154   53   78 222457.215 225104.126  1.19%   134 4830s
 29569 18667 223641.716   42   79 222457.215 225104.055  1.19%   134 4835s
 29617 18704 223810.133   39   86 222457.215 225102.945  1.19%   134 4840s
 29655 18732 223413.866   44   88 222457.215 225102.229  1.19%   134 4845s
 29695 18750 222596.886   41   61 222457.215 225101.927  1.19%   134 4850s
 29738 18779 222525.116   49   82 222457.215 225101.397  1.19%   134 4855s
 29771 18796 224058.624   38   94 222457.215 225100.154  1.19%   134 4860s
 29809 18812 223605.160   39   90 222457.215 225099.471  1.19%   134 4865s
 29838 18829 223828.932   38   94 222457.215 225099.401  1.19%   134 4870s
 29869 18851 223627.736   41   88 222457.215 225098.653  1.19%   134 4875s
 29886 18860 223574.613   37   97 222457.215 225098.329  1.19%   134 4880s
 29910 18876 224126.742   39   95 222457.215 225097.909  1.19%   134 4885s
 29941 18907 222775.944   52   72 222457.215 225097.909  1.19%   134 4890s
 29989 18933 224101.232   43   90 222457.215 225097.607  1.19%   134 4895s
 30021 18953 223904.601   41  100 222457.215 225095.801  1.19%   134 4900s
 30048 18972 223564.986   43   89 222457.215 225095.559  1.19%   134 4905s
 30070 18986 224043.237   34   95 222457.215 225095.528  1.19%   134 4910s
 30102 19010 224267.120   35   91 222457.215 225095.520  1.19%   134 4915s
 30147 19041 223701.634   43   71 222457.215 225095.498  1.19%   134 4920s
 30188 19074 222890.870   52   58 222457.215 225095.369  1.19%   134 4925s
 30221 19093 222669.769   47   80 222457.215 225095.335  1.19%   134 4930s
 30257 19109 222497.029   50   78 222457.215 225093.687  1.19%   134 4935s
 30290 19134 223267.554   44   77 222457.215 225093.659  1.19%   134 4940s
 30332 19168 223329.075   41   85 222457.215 225092.455  1.18%   134 4945s
 30376 19202 224661.342   32   95 222457.215 225092.133  1.18%   134 4950s
 30411 19223 224883.731   32   98 222457.215 225091.916  1.18%   134 4955s
 30440 19244 224834.724   32   97 222457.215 225091.530  1.18%   134 4960s
 30478 19270 224305.325   36   98 222457.215 225091.258  1.18%   134 4965s
 30503 19287 224641.426   37  102 222457.215 225091.182  1.18%   134 4970s
 30530 19302 224620.204   31  101 222457.215 225091.099  1.18%   134 4975s
 30558 19318 222562.417   48   80 222457.215 225091.099  1.18%   134 4980s
 30593 19327 223271.576   39   78 222457.215 225090.922  1.18%   134 4985s
 30636 19352 223914.270   43   81 222457.215 225090.887  1.18%   134 4990s
 30669 19375 222989.135   44   90 222457.215 225090.712  1.18%   134 4995s
 30705 19397 223332.895   47   76 222457.215 225090.638  1.18%   134 5000s
 30745 19429 223061.351   42   88 222457.215 225089.970  1.18%   134 5005s
 30771 19445 223044.454   49   77 222457.215 225089.801  1.18%   134 5010s
 30806 19468 222577.189   52   75 222457.215 225089.213  1.18%   134 5015s
 30837 19483 224554.173   38   93 222457.215 225087.203  1.18%   134 5020s
 30865 19503 223994.222   39   90 222457.215 225087.105  1.18%   134 5025s
 30894 19521 224295.617   35   98 222457.215 225087.028  1.18%   134 5030s
 30920 19539 224122.512   36   91 222457.215 225086.462  1.18%   134 5035s
 30947 19557 224792.669   35  100 222457.215 225086.286  1.18%   134 5040s
 30975 19585 223129.427   49   70 222457.215 225086.286  1.18%   134 5045s
 31015 19615 222788.000   44   85 222457.215 225085.513  1.18%   134 5050s
 31054 19640 223270.999   43   67 222457.215 225085.392  1.18%   134 5055s
 31106 19672     cutoff   58      222457.215 225085.202  1.18%   134 5060s
 31144 19686 224347.377   35   81 222457.215 225084.119  1.18%   134 5065s
 31178 19712 223338.251   44   76 222457.215 225084.118  1.18%   134 5070s
 31198 19722 223363.184   43  102 222457.215 225083.501  1.18%   134 5075s
 31219 19735 223996.101   40   93 222457.215 225083.057  1.18%   134 5080s
 31245 19754 223794.103   36   96 222457.215 225082.406  1.18%   134 5085s
 31278 19779 223330.616   48   82 222457.215 225081.889  1.18%   134 5090s
 31330 19789 223639.583   42   89 222457.215 225081.705  1.18%   134 5095s
 31373 19814 224433.623   35   96 222457.215 225080.650  1.18%   134 5100s
 31439 19860 224741.930   35  102 222457.215 225079.782  1.18%   134 5105s
 31465 19886 223126.922   44   88 222457.215 225079.782  1.18%   134 5110s
 31497 19908 223728.136   39   80 222457.215 225079.044  1.18%   134 5115s
 31525 19928 223658.641   43   94 222457.215 225078.543  1.18%   134 5120s
 31554 19947 223371.775   41   88 222457.215 225078.299  1.18%   134 5125s
 31579 19962 223204.627   41   83 222457.215 225076.932  1.18%   134 5130s
 31620 19984 224568.410   36   90 222457.215 225076.595  1.18%   134 5135s
 31647 20001 224405.393   37   90 222457.215 225076.534  1.18%   134 5140s
 31685 20029 223966.385   44   78 222457.215 225076.171  1.18%   134 5145s
 31716 20048 224143.688   34   98 222457.215 225075.131  1.18%   134 5155s
 31745 20063     cutoff   53      222457.215 225075.131  1.18%   134 5160s
 31794 20097 224818.742   36  105 222457.215 225074.459  1.18%   134 5165s
 31809 20112 222973.994   51   84 222457.215 225074.459  1.18%   134 5170s
 31837 20132 222644.920   53   50 222457.215 225074.321  1.18%   134 5175s
 31868 20151 223192.469   40   74 222457.215 225072.798  1.18%   134 5180s
 31903 20174 223099.507   44   86 222457.215 225072.748  1.18%   134 5185s
 31932 20188 224216.916   39   86 222457.215 225072.181  1.18%   134 5190s
 31975 20221 223638.550   50   68 222457.215 225072.036  1.18%   134 5195s
 32014 20244 224772.246   33  102 222457.215 225071.038  1.17%   134 5200s
 32042 20262 224570.152   33   99 222457.215 225070.591  1.17%   134 5205s
 32083 20271 224598.759   37   95 222457.215 225070.174  1.17%   134 5210s
 32111 20287 224746.668   36   97 222457.215 225069.448  1.17%   133 5215s
 32157 20321 224489.001   36   97 222457.215 225069.383  1.17%   133 5220s
 32186 20340 224374.174   37   92 222457.215 225068.386  1.17%   133 5225s
 32224 20366 224205.110   35   90 222457.215 225068.228  1.17%   133 5230s
 32260 20400     cutoff   53      222457.215 225068.228  1.17%   133 5235s
 32290 20416 224459.727   38  108 222457.215 225067.976  1.17%   133 5240s
 32317 20425 224765.889   38   99 222457.215 225067.974  1.17%   133 5245s
 32352 20448 224925.957   33  107 222457.215 225067.833  1.17%   133 5250s
 32393 20469 224461.147   33   96 222457.215 225067.200  1.17%   133 5255s
 32420 20489 224032.320   35   95 222457.215 225067.175  1.17%   133 5260s
 32445 20506 223942.093   36   85 222457.215 225066.787  1.17%   133 5265s
 32482 20529 223727.166   40   80 222457.215 225065.649  1.17%   133 5270s
 32528 20563 223770.711   40   75 222457.215 225063.777  1.17%   133 5275s
 32567 20590 222475.167   59   78 222457.215 225062.442  1.17%   133 5280s
 32595 20604 224581.178   37   95 222457.215 225062.246  1.17%   133 5285s
 32620 20619 224768.330   36   89 222457.215 225061.985  1.17%   133 5290s
 32655 20646 223367.114   48   86 222457.215 225061.865  1.17%   133 5295s
 32683 20666 222658.695   46   78 222457.215 225061.266  1.17%   133 5300s
 32726 20677 224414.658   37   97 222457.215 225060.195  1.17%   133 5305s
 32753 20696 223752.473   42   95 222457.215 225059.713  1.17%   133 5310s
 32786 20713 223921.418   39   89 222457.215 225059.457  1.17%   133 5315s
 32823 20742 224305.715   35   96 222457.215 225059.173  1.17%   133 5320s
 32849 20760 224124.770   38   95 222457.215 225058.778  1.17%   133 5325s
 32880 20783 224093.485   40   87 222457.215 225058.465  1.17%   133 5330s
 32912 20805 223398.579   46   74 222457.215 225058.382  1.17%   133 5335s
 32941 20824 223369.453   45   93 222457.215 225058.377  1.17%   133 5340s
 32966 20841 223415.855   42   88 222457.215 225057.976  1.17%   133 5345s
 32993 20860 223608.973   42   89 222457.215 225056.713  1.17%   133 5350s
 33020 20879 223113.589   49   80 222457.215 225056.581  1.17%   133 5355s
 33057 20900 222902.238   45   81 222457.215 225056.119  1.17%   133 5360s
 33084 20915 223143.972   48   78 222457.215 225056.075  1.17%   133 5365s
 33118 20938 223637.243   45   78 222457.215 225055.939  1.17%   133 5370s
 33162 20973 223326.907   50   80 222457.215 225055.708  1.17%   133 5375s
 33193 20983 223075.525   51   81 222457.215 225055.449  1.17%   133 5380s
 33221 21003 222753.120   50   75 222457.215 225054.678  1.17%   133 5385s
 33262 21022 222466.014   58   67 222457.215 225054.228  1.17%   133 5390s
 33282 21038 222796.227   50   89 222457.215 225054.226  1.17%   133 5395s
 33310 21053 222547.055   54   82 222457.215 225053.695  1.17%   133 5400s
 33347 21068 224191.057   35   89 222457.215 225052.370  1.17%   133 5405s
 33391 21098 224275.370   41   91 222457.215 225052.110  1.17%   133 5410s
 33422 21117 223677.342   37   90 222457.215 225052.059  1.17%   133 5415s
 33452 21139 223841.999   42   78 222457.215 225051.962  1.17%   133 5420s
 33501 21188 223006.628   49   66 222457.215 225051.962  1.17%   133 5425s
 33584 21222 224186.665   37   84 222457.215 225051.342  1.17%   133 5430s
 33620 21250 223585.880   43   95 222457.215 225050.260  1.17%   133 5435s
 33650 21272 223349.154   48   74 222457.215 225050.029  1.17%   133 5440s
 33696 21300 224677.655   33  100 222457.215 225049.301  1.17%   133 5445s
 33718 21314 224856.307   36  105 222457.215 225048.082  1.16%   133 5450s
 33737 21333 222700.685   55   82 222457.215 225048.082  1.16%   133 5455s
 33769 21343 224306.775   37   96 222457.215 225047.307  1.16%   133 5460s
 33800 21364 224067.682   43  103 222457.215 225046.366  1.16%   133 5465s
 33826 21380 224889.789   33  106 222457.215 225045.683  1.16%   133 5470s
 33848 21394 224566.461   36   96 222457.215 225043.600  1.16%   133 5475s
 33873 21419 223781.947   44   82 222457.215 225043.600  1.16%   133 5480s
 33902 21448 222808.729   52   70 222457.215 225043.600  1.16%   133 5485s
 33936 21474 222653.904   55   79 222457.215 225043.208  1.16%   133 5490s
 33954 21484 223705.391   43  100 222457.215 225042.407  1.16%   133 5495s
 33986 21495 224675.441   37   99 222457.215 225042.136  1.16%   133 5500s
 34014 21513 224577.034   34   98 222457.215 225042.070  1.16%   133 5505s
 34031 21530 222746.386   51   74 222457.215 225042.070  1.16%   133 5510s
 34062 21549 223171.453   47   74 222457.215 225041.893  1.16%   134 5515s
 34105 21574 223179.678   48   51 222457.215 225041.839  1.16%   133 5520s
 34138 21599 222733.147   49   85 222457.215 225041.538  1.16%   133 5525s
 34156 21609 223369.332   45   95 222457.215 225040.660  1.16%   133 5530s
 34185 21624 223361.906   45   94 222457.215 225040.306  1.16%   133 5535s
 34205 21636 224040.036   40   99 222457.215 225040.065  1.16%   133 5540s
 34232 21655 223561.352   45   78 222457.215 225039.669  1.16%   133 5545s
 34277 21687 223624.763   40   92 222457.215 225038.788  1.16%   134 5550s
 34317 21695 224519.925   36   95 222457.215 225038.001  1.16%   133 5555s
 34340 21708 224179.406   40  104 222457.215 225037.903  1.16%   134 5560s
 34367 21723 224145.616   36   96 222457.215 225037.132  1.16%   134 5565s
 34394 21750 222606.143   44   74 222457.215 225037.132  1.16%   134 5570s
 34417 21765 223253.631   45   88 222457.215 225036.267  1.16%   134 5575s
 34445 21785 223088.710   47   85 222457.215 225036.090  1.16%   134 5580s
 34479 21807 222482.717   55   73 222457.215 225036.055  1.16%   134 5585s
 34516 21830 224008.621   35   93 222457.215 225035.881  1.16%   134 5590s
 34540 21843 223970.611   41   92 222457.215 225035.599  1.16%   134 5595s
 34571 21866 223950.278   38   85 222457.215 225034.928  1.16%   134 5600s
 34617 21912 222716.028   55   60 222457.215 225034.928  1.16%   134 5605s
 34649 21935 222721.788   54   89 222457.215 225034.870  1.16%   134 5610s
 34678 21956 223596.410   47   78 222457.215 225034.812  1.16%   134 5615s
 34725 21991 223263.794   47   85 222457.215 225034.017  1.16%   134 5620s
 34758 22008 223320.209   43   93 222457.215 225033.212  1.16%   134 5625s
 34796 22024 224778.478   31   97 222457.215 225030.883  1.16%   134 5630s
 34833 22047 224705.196   36  100 222457.215 225030.558  1.16%   134 5635s
 34861 22067 224460.490   34   98 222457.215 225030.456  1.16%   134 5640s
 34892 22084 224306.692   40  105 222457.215 225030.100  1.16%   134 5645s
 34903 22095 222901.967   51   91 222457.215 225030.100  1.16%   134 5650s
 34933 22115     cutoff   50      222457.215 225030.096  1.16%   134 5655s
 34975 22149 223051.507   48   56 222457.215 225029.434  1.16%   134 5660s
 35021 22183 222940.981   48   88 222457.215 225029.324  1.16%   134 5665s
 35040 22195 223250.545   42   81 222457.215 225029.227  1.16%   134 5670s
 35098 22201 222465.236   50   71 222457.215 225029.227  1.16%   133 5675s
 35136 22219 222600.139   54   84 222457.215 225029.101  1.16%   133 5680s
 35160 22235 222476.062   53   86 222457.215 225028.496  1.16%   133 5685s
 35189 22240     cutoff   48      222457.215 225028.183  1.16%   133 5690s
 35219 22262 224507.923   33   95 222457.215 225027.166  1.16%   133 5695s
 35247 22281 224231.745   35   88 222457.215 225026.694  1.16%   133 5700s
 35278 22305 223448.180   43   85 222457.215 225026.660  1.16%   133 5705s
 35305 22321 223924.761   38   92 222457.215 225026.636  1.16%   133 5710s
 35344 22352 224598.394   35  100 222457.215 225025.773  1.15%   133 5715s
 35378 22386 223141.679   50   71 222457.215 225025.773  1.15%   133 5720s
 35418 22412 223049.660   45   90 222457.215 225025.168  1.15%   133 5725s
 35433 22417 224539.542   33  100 222457.215 225025.133  1.15%   133 5730s
 35465 22439 224302.852   34   94 222457.215 225024.545  1.15%   133 5735s
 35497 22461 223451.084   38   71 222457.215 225024.488  1.15%   134 5740s
 35534 22486 222903.123   52   82 222457.215 225023.329  1.15%   133 5745s
 35565 22503 222538.942   49   84 222457.215 225023.232  1.15%   133 5750s
 35596 22516 223887.063   36   93 222457.215 225022.475  1.15%   133 5755s
 35619 22531 223623.785   40   94 222457.215 225022.325  1.15%   133 5760s
