    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 44131 26977 158928.983   50   96 158857.296 160257.736  0.88%  94.2 3430s
 44169 26995 159400.261   43   98 158857.296 160257.475  0.88%  94.2 3435s
 44241 27036 158938.475   53   88 158857.296 160257.370  0.88%  94.2 3440s
 44303 27062 159597.271   44   95 158857.296 160256.876  0.88%  94.2 3445s
 44378 27098 159074.107   56  105 158857.296 160256.735  0.88%  94.2 3450s
 44445 27145 158942.696   53   83 158857.296 160256.555  0.88%  94.2 3455s
 44516 27197 158985.622   59   97 158857.296 160256.425  0.88%  94.3 3460s
 44575 27232 158962.934   46   90 158857.296 160256.288  0.88%  94.3 3465s
 44626 27258 159074.875   54   92 158857.296 160255.800  0.88%  94.3 3470s
 44685 27286 159351.651   49  101 158857.296 160255.617  0.88%  94.3 3475s
 44751 27318 159445.998   50  100 158857.296 160255.511  0.88%  94.3 3480s
 44817 27360 159746.151   46   99 158857.296 160254.966  0.88%  94.3 3485s
 44872 27395 158999.992   55  102 158857.296 160254.859  0.88%  94.3 3490s
 44935 27426 160168.658   37  120 158857.296 160254.306  0.88%  94.4 3496s
 44985 27458 159794.819   42  116 158857.296 160254.219  0.88%  94.4 3500s
 45046 27497 159360.952   45  100 158857.296 160254.217  0.88%  94.4 3505s
 45096 27531 159580.082   48   88 158857.296 160254.128  0.88%  94.4 3510s
 45167 27570 159761.898   46  118 158857.296 160254.068  0.88%  94.4 3515s
 45229 27605 160025.187   40  124 158857.296 160253.687  0.88%  94.4 3520s
 45286 27642 159794.353   47   99 158857.296 160253.234  0.88%  94.4 3525s
 45353 27683 159012.309   58   93 158857.296 160253.041  0.88%  94.4 3530s
 45424 27714 159917.182   40  132 158857.296 160252.602  0.88%  94.4 3535s
 45485 27757 159229.175   56   84 158857.296 160252.531  0.88%  94.4 3540s
 45539 27791 159415.694   49   92 158857.296 160252.309  0.88%  94.5 3545s
 45616 27834 159872.006   41  117 158857.296 160252.042  0.88%  94.5 3550s
 45685 27883 159124.302   56   83 158857.296 160251.959  0.88%  94.5 3555s
 45755 27923 159921.944   41  109 158857.296 160251.268  0.88%  94.5 3560s
 45804 27957 159352.257   55   98 158857.296 160251.100  0.88%  94.5 3565s
 45839 27972 159651.375   39  106 158857.296 160250.889  0.88%  94.5 3570s
 45877 27992     cutoff   56      158857.296 160250.885  0.88%  94.5 3575s
 45935 28026 160005.827   36  128 158857.296 160250.569  0.88%  94.5 3580s
 45989 28080 159218.500   49   99 158857.296 160250.569  0.88%  94.6 3585s
 46055 28110 158886.970   53   72 158857.296 160250.474  0.88%  94.6 3590s
 46099 28132 159441.106   52   81 158857.296 160250.236  0.88%  94.6 3595s
 46161 28179 158983.888   58   95 158857.296 160250.040  0.88%  94.6 3600s
 46216 28204 160055.228   38  130 158857.296 160249.586  0.88%  94.6 3605s
 46267 28234 159850.720   38  118 158857.296 160249.369  0.88%  94.6 3610s
 46324 28263 159602.445   41  113 158857.296 160249.274  0.88%  94.7 3615s
 46376 28297 159435.726   45  109 158857.296 160249.170  0.88%  94.7 3620s
 46438 28331 159100.587   60   95 158857.296 160249.122  0.88%  94.7 3625s
 46502 28369 159537.061   50   87 158857.296 160248.741  0.88%  94.7 3630s
 46570 28401 159967.509   36  114 158857.296 160248.349  0.88%  94.7 3635s
 46640 28463 159137.356   50   79 158857.296 160248.339  0.88%  94.7 3640s
 46715 28483 160094.091   40  123 158857.296 160248.244  0.88%  94.7 3645s
 46772 28528 158882.227   55  101 158857.296 160248.206  0.88%  94.8 3650s
 46840 28562 159212.021   54   97 158857.296 160247.927  0.88%  94.8 3655s
 46887 28593 159406.080   51  109 158857.296 160247.678  0.88%  94.8 3660s
 46953 28641 158936.113   59   97 158857.296 160247.334  0.88%  94.8 3665s
 47019 28678 159408.579   46  108 158857.296 160246.934  0.87%  94.8 3670s
 47079 28708 159768.949   46  102 158857.296 160246.498  0.87%  94.8 3675s
 47148 28745 159911.260   39  103 158857.296 160246.197  0.87%  94.8 3680s
 47213 28798 158986.242   54   75 158857.296 160246.171  0.87%  94.9 3685s
 47290 28855 159190.243   44   93 158857.296 160245.972  0.87%  94.9 3690s
 47353 28870 159587.804   43  112 158857.296 160245.860  0.87%  94.9 3695s
 47423 28912 158870.630   59   77 158857.296 160245.549  0.87%  94.9 3700s
 47476 28944 159013.698   53   93 158857.296 160245.389  0.87%  94.9 3705s
 47538 28977 159800.619   40  106 158857.296 160245.174  0.87%  94.9 3710s
 47589 29016 158989.622   56   79 158857.296 160244.704  0.87%  94.9 3720s
 47645 29054 158894.002   54   98 158857.296 160244.616  0.87%  94.9 3725s
 47711 29090 159710.938   44  120 158857.296 160244.462  0.87%  94.9 3730s
 47765 29120 159572.050   41  112 158857.296 160244.258  0.87%  95.0 3735s
 47812 29147 159777.140   43  105 158857.296 160244.059  0.87%  95.0 3740s
 47873 29178 159672.644   41  108 158857.296 160243.579  0.87%  95.0 3745s
 47940 29216 159506.881   50   98 158857.296 160243.166  0.87%  95.0 3750s
 48026 29268 159860.253   40  123 158857.296 160242.753  0.87%  95.0 3755s
 48081 29291     cutoff   53      158857.296 160242.561  0.87%  95.0 3760s
 48129 29317 160025.125   43  123 158857.296 160242.287  0.87%  95.0 3765s
 48188 29356 159194.376   55   95 158857.296 160242.194  0.87%  95.0 3770s
 48257 29395 159878.330   40  107 158857.296 160242.002  0.87%  95.0 3775s
 48321 29447 158944.868   57   99 158857.296 160241.888  0.87%  95.0 3780s
 48383 29479 159420.471   45  118 158857.296 160241.575  0.87%  95.0 3785s
 48439 29515 159060.220   50   93 158857.296 160241.425  0.87%  95.0 3790s
 48498 29550 159284.932   52   92 158857.296 160241.352  0.87%  95.1 3795s
 48566 29595 158967.153   52   87 158857.296 160241.147  0.87%  95.1 3800s
 48624 29613 159574.860   45  110 158857.296 160241.021  0.87%  95.1 3805s
 48694 29657 159842.604   47  112 158857.296 160240.814  0.87%  95.1 3810s
 48747 29693 159305.218   61   82 158857.296 160240.026  0.87%  95.1 3815s
 48831 29754 158962.026   55   94 158857.296 160239.764  0.87%  95.1 3820s
 48894 29779 159821.734   42  123 158857.296 160239.487  0.87%  95.1 3825s
 48952 29815 159186.295   46  106 158857.296 160239.274  0.87%  95.1 3830s
 49019 29839 160046.028   41  116 158857.296 160239.023  0.87%  95.2 3835s
 49084 29882 159281.121   48   99 158857.296 160238.838  0.87%  95.1 3840s
 49124 29899 159771.768   41  109 158857.296 160238.696  0.87%  95.2 3845s
 49201 29946 159944.744   36  121 158857.296 160238.389  0.87%  95.2 3850s
 49281 29979 159551.262   49   98 158857.296 160238.331  0.87%  95.1 3855s
 49355 30019 159119.805   53   95 158857.296 160238.020  0.87%  95.2 3860s
 49405 30050 159533.702   51   99 158857.296 160237.778  0.87%  95.2 3865s
 49484 30100 160056.976   36  130 158857.296 160237.394  0.87%  95.2 3870s
 49542 30130 159475.062   37  102 158857.296 160236.878  0.87%  95.2 3875s
 49611 30165 159494.270   48   91 158857.296 160236.542  0.87%  95.2 3880s
 49661 30193 159306.342   50   96 158857.296 160236.059  0.87%  95.2 3885s
 49730 30236 159099.746   50   98 158857.296 160235.886  0.87%  95.2 3890s
 49803 30273 159212.392   45   98 158857.296 160235.830  0.87%  95.2 3895s
 49856 30303 159697.100   48  101 158857.296 160235.784  0.87%  95.2 3900s
 49937 30335 160027.917   40  110 158857.296 160235.618  0.87%  95.2 3905s
 50000 30370 159929.589   39  120 158857.296 160235.178  0.87%  95.3 3910s
 50055 30407 159150.365   45  104 158857.296 160234.788  0.87%  95.3 3915s
 50111 30438 159761.154   42  117 158857.296 160234.731  0.87%  95.3 3920s
 50174 30479 158970.259   45   90 158857.296 160234.462  0.87%  95.3 3925s
 50244 30515 158919.808   57   88 158857.296 160234.103  0.87%  95.3 3930s
 50303 30543 159714.465   42  122 158857.296 160233.591  0.87%  95.3 3935s
 50364 30582 159559.064   46  108 158857.296 160233.109  0.87%  95.4 3940s
 50432 30634 159054.589   46   89 158857.296 160233.084  0.87%  95.4 3945s
 50488 30662 160075.886   43  122 158857.296 160232.654  0.87%  95.4 3950s
 50560 30692 159898.814   41  108 158857.296 160232.547  0.87%  95.4 3955s
 50614 30724 159246.747   54   91 158857.296 160232.169  0.87%  95.4 3960s
 50668 30768 158975.352   49   82 158857.296 160232.110  0.87%  95.4 3965s
 50731 30794 159957.867   45  103 158857.296 160231.835  0.87%  95.5 3970s
 50798 30840 159013.747   52   74 158857.296 160231.579  0.87%  95.5 3975s
 50867 30877 159102.513   57   94 158857.296 160231.434  0.87%  95.4 3980s
 50934 30910 159618.910   41   92 158857.296 160231.146  0.86%  95.4 3985s
 51002 30966 159510.695   52   84 158857.296 160231.115  0.86%  95.5 3990s
 51078 31017 159056.275   52  106 158857.296 160230.952  0.86%  95.5 3995s
 51122 31037 159531.551   44  103 158857.296 160230.852  0.86%  95.5 4000s
 51192 31079 159503.249   48   89 158857.296 160230.610  0.86%  95.5 4005s
 51276 31107 159866.678   39  122 158857.296 160230.325  0.86%  95.5 4010s
 51312 31125 159745.289   42  120 158857.296 160230.312  0.86%  95.5 4015s
 51374 31167 158864.983   58  102 158857.296 160230.206  0.86%  95.5 4020s
 51427 31190 160099.116   37  130 158857.296 160230.108  0.86%  95.5 4025s
 51489 31226 159934.966   39  122 158857.296 160229.808  0.86%  95.5 4030s
 51553 31276 158946.917   54   86 158857.296 160229.802  0.86%  95.6 4035s
 51614 31303 159839.186   36  134 158857.296 160229.373  0.86%  95.6 4040s
 51677 31332 159839.506   35  132 158857.296 160229.207  0.86%  95.6 4045s
 51726 31365 159409.516   51   94 158857.296 160228.895  0.86%  95.7 4050s
 51803 31407 159925.199   39  100 158857.296 160228.705  0.86%  95.6 4055s
 51872 31455 158904.603   55   86 158857.296 160228.372  0.86%  95.6 4060s
 51960 31505 159439.091   41  108 158857.296 160228.078  0.86%  95.6 4065s
 52028 31537 159944.145   39  121 158857.296 160228.006  0.86%  95.6 4070s
 52099 31586 160002.251   43  105 158857.296 160227.734  0.86%  95.6 4075s
 52151 31614 159868.782   41  117 158857.296 160227.602  0.86%  95.6 4080s
 52206 31647 159550.366   50   96 158857.296 160227.530  0.86%  95.7 4085s
 52294 31709 158938.586   53   76 158857.296 160227.370  0.86%  95.7 4090s
 52365 31737 159841.726   47  108 158857.296 160227.117  0.86%  95.7 4095s
 52433 31776     cutoff   58      158857.296 160226.936  0.86%  95.7 4100s
 52483 31816 158968.374   60   99 158857.296 160226.514  0.86%  95.7 4105s
 52565 31837 158905.644   52   90 158857.296 160226.340  0.86%  95.7 4110s
 52605 31851 159353.535   43   94 158857.296 160226.261  0.86%  95.7 4115s
 52660 31886     cutoff   62      158857.296 160226.168  0.86%  95.7 4120s
 52720 31914     cutoff   51      158857.296 160226.143  0.86%  95.7 4125s
 52758 31936     cutoff   54      158857.296 160225.771  0.86%  95.7 4130s
 52818 31970 159484.145   46  115 158857.296 160225.423  0.86%  95.7 4135s
 52865 31995 159684.243   46  106 158857.296 160225.372  0.86%  95.8 4140s
 52936 32040 159827.212   37  121 158857.296 160225.188  0.86%  95.8 4145s
 52993 32071 159224.597   48   87 158857.296 160225.084  0.86%  95.8 4150s
 53057 32103 159837.066   44  113 158857.296 160224.759  0.86%  95.8 4155s
 53118 32137 159965.584   42  103 158857.296 160224.344  0.86%  95.8 4160s
 53180 32181 159668.423   43  117 158857.296 160224.286  0.86%  95.8 4165s
 53253 32214 159893.551   40  109 158857.296 160224.186  0.86%  95.8 4170s
 53302 32245 159431.752   47  101 158857.296 160223.964  0.86%  95.9 4175s
 53358 32279 159169.773   53   99 158857.296 160223.669  0.86%  95.9 4180s
 53423 32319 159510.836   48  111 158857.296 160223.625  0.86%  95.9 4185s
 53485 32351 159459.445   47  109 158857.296 160223.450  0.86%  95.9 4190s
 53544 32386 160098.274   40  123 158857.296 160223.155  0.86%  95.9 4195s
 53600 32422 159519.104   46   99 158857.296 160222.856  0.86%  95.9 4200s
 53666 32463 159985.541   39  135 158857.296 160222.287  0.86%  95.9 4205s
 53694 32491 159339.904   53  102 158857.296 160222.287  0.86%  95.9 4210s
 53763 32526 159951.749   40  106 158857.296 160221.985  0.86%  95.9 4215s
 53822 32563 159550.606   49  111 158857.296 160221.971  0.86%  96.0 4220s
 53876 32603 158956.468   64   76 158857.296 160221.844  0.86%  96.0 4225s
 53939 32628 159858.614   39  111 158857.296 160221.629  0.86%  96.0 4230s
 54007 32666 159033.535   58   74 158857.296 160221.520  0.86%  96.0 4235s
 54073 32692 159859.406   43   98 158857.296 160221.165  0.86%  96.0 4240s
 54128 32730 159896.040   46  116 158857.296 160220.776  0.86%  96.0 4245s
 54169 32761 160004.339   42  110 158857.296 160220.733  0.86%  96.0 4250s
 54238 32794 159767.899   48   89 158857.296 160220.466  0.86%  96.0 4255s
 54318 32840 159549.679   45  104 158857.296 160220.391  0.86%  96.0 4260s
 54376 32883 158891.674   57  105 158857.296 160220.069  0.86%  96.0 4265s
 54439 32916 159703.200   42  104 158857.296 160219.616  0.86%  96.0 4270s
 54509 32962 159951.325   44  106 158857.296 160219.512  0.86%  96.1 4275s
 54580 32991 159952.409   36  123 158857.296 160219.468  0.86%  96.0 4280s
 54645 33025     cutoff   57      158857.296 160219.401  0.86%  96.1 4285s
 54648 33024 159939.851   47   97 158857.296 160219.390  0.86%  96.1 4295s
 54721 33065 159034.847   51   95 158857.296 160219.234  0.86%  96.1 4300s
 54784 33090 159687.024   45   93 158857.296 160218.917  0.86%  96.1 4305s
 54854 33139 159957.191   39  119 158857.296 160218.577  0.86%  96.1 4310s
 54906 33174 159107.587   53  101 158857.296 160218.369  0.86%  96.1 4315s
 54973 33210 159156.713   50   90 158857.296 160218.074  0.86%  96.1 4320s
 55039 33239 159759.167   43  116 158857.296 160217.397  0.86%  96.1 4325s
 55103 33281 160028.266   36  127 158857.296 160217.061  0.86%  96.1 4330s
 55132 33301 159852.493   41  110 158857.296 160216.932  0.86%  96.1 4335s
 55200 33329     cutoff   56      158857.296 160216.638  0.86%  96.1 4340s
 55253 33352     cutoff   50      158857.296 160216.543  0.86%  96.2 4345s
 55304 33383 159605.420   47  108 158857.296 160216.271  0.86%  96.2 4350s
 55312 33391 159467.359   51   99 158857.296 160216.271  0.86%  96.2 4387s
 55335 33414 159000.275   63   94 158857.296 160216.271  0.86%  96.2 4390s
 55393 33441 160086.221   39  118 158857.296 160215.785  0.86%  96.2 4395s
 55437 33475 159186.699   48   97 158857.296 160215.548  0.86%  96.3 4400s
 55493 33499 159779.627   48  111 158857.296 160215.307  0.85%  96.3 4405s
 55557 33540 158954.165   55  101 158857.296 160215.187  0.85%  96.3 4410s
 55620 33573 159378.835   47   86 158857.296 160214.867  0.85%  96.3 4415s
 55685 33612 159441.935   46  101 158857.296 160214.739  0.85%  96.3 4420s
 55752 33663 159094.211   53  101 158857.296 160214.624  0.85%  96.3 4425s
 55827 33694     cutoff   61      158857.296 160214.385  0.85%  96.3 4430s
 55881 33734 158926.967   56  107 158857.296 160214.199  0.85%  96.3 4435s
 55938 33764 159619.873   42  102 158857.296 160214.054  0.85%  96.3 4440s
 55989 33795 159063.056   51   94 158857.296 160213.993  0.85%  96.4 4445s
 56049 33814     cutoff   56      158857.296 160213.433  0.85%  96.4 4450s
 56102 33843 159379.860   44  103 158857.296 160213.192  0.85%  96.4 4455s
 56160 33871 159476.342   50   98 158857.296 160212.551  0.85%  96.4 4460s
 56226 33905 159903.868   42  112 158857.296 160212.517  0.85%  96.4 4465s
 56292 33953 159339.878   50   86 158857.296 160212.309  0.85%  96.4 4470s
 56359 33987 159933.865   41  122 158857.296 160212.118  0.85%  96.4 4475s
 56437 34009 160036.236   39  109 158857.296 160211.936  0.85%  96.4 4480s
 56508 34051 160083.287   43  120 158857.296 160211.640  0.85%  96.4 4485s
 56585 34107 159995.432   40  110 158857.296 160211.170  0.85%  96.4 4490s
 56651 34145 159171.032   50  100 158857.296 160211.054  0.85%  96.4 4495s
 56721 34187 158950.611   55   71 158857.296 160210.979  0.85%  96.4 4500s
 56779 34221 159231.137   52   89 158857.296 160210.510  0.85%  96.4 4505s
 56832 34254 159190.154   50   90 158857.296 160210.354  0.85%  96.4 4510s
 56882 34288 159255.673   54   99 158857.296 160210.052  0.85%  96.5 4515s
 56927 34313     cutoff   43      158857.296 160209.805  0.85%  96.5 4520s
 56990 34348 159053.665   51   92 158857.296 160209.527  0.85%  96.5 4525s
 57050 34391 159236.494   48   89 158857.296 160209.427  0.85%  96.5 4530s
 57131 34411 159571.048   46   99 158857.296 160209.379  0.85%  96.5 4535s
 57200 34445 159819.356   45  105 158857.296 160209.155  0.85%  96.5 4540s
 57280 34499 159362.535   50   97 158857.296 160208.843  0.85%  96.5 4545s
 57343 34534 159448.001   40  113 158857.296 160208.536  0.85%  96.5 4550s
 57409 34564 159620.924   44  106 158857.296 160208.315  0.85%  96.5 4555s
 57477 34613 160098.818   41  115 158857.296 160207.913  0.85%  96.5 4560s
 57533 34649 159932.502   43  110 158857.296 160207.719  0.85%  96.5 4565s
 57602 34692 159168.986   45  109 158857.296 160207.339  0.85%  96.5 4570s
 57668 34728 159995.754   42  111 158857.296 160207.192  0.85%  96.5 4575s
 57720 34762 159457.228   46  103 158857.296 160207.022  0.85%  96.5 4580s
 57798 34801 159905.247   36  121 158857.296 160206.428  0.85%  96.5 4585s
 57842 34832 159703.527   43  110 158857.296 160206.168  0.85%  96.5 4590s
 57909 34881 159738.086   48  103 158857.296 160205.722  0.85%  96.6 4595s
 57979 34921 159269.505   49   98 158857.296 160205.598  0.85%  96.6 4600s
 58045 34957 158910.438   53  102 158857.296 160205.477  0.85%  96.6 4605s
 58101 34980 159936.301   40  110 158857.296 160205.044  0.85%  96.6 4610s
 58149 35012 159671.790   50  102 158857.296 160204.575  0.85%  96.6 4615s
 58218 35053 159885.141   41  119 158857.296 160204.450  0.85%  96.6 4620s
 58271 35086 159618.471   46  106 158857.296 160204.126  0.85%  96.6 4625s
 58338 35121 159333.475   53   89 158857.296 160204.011  0.85%  96.6 4630s
 58405 35150 159941.742   43  113 158857.296 160203.718  0.85%  96.6 4635s
 58461 35180 159816.771   43  113 158857.296 160203.563  0.85%  96.7 4640s
 58520 35225 159168.538   51   90 158857.296 160203.531  0.85%  96.7 4645s
 58572 35247 160082.443   43  115 158857.296 160203.273  0.85%  96.7 4650s
 58629 35283 159631.973   44  125 158857.296 160203.120  0.85%  96.7 4655s
 58697 35313 158862.957   55   89 158857.296 160202.957  0.85%  96.7 4660s
 58745 35345 159911.293   38  120 158857.296 160202.793  0.85%  96.7 4665s
 58806 35386 158952.200   58   94 158857.296 160202.713  0.85%  96.7 4670s
 58837 35403 159754.081   43   98 158857.296 160202.584  0.85%  96.8 4675s
 58907 35438 159374.714   47  108 158857.296 160202.442  0.85%  96.8 4680s
 58974 35467 159802.378   40  114 158857.296 160202.222  0.85%  96.8 4685s
 59044 35511 158994.819   59   79 158857.296 160202.206  0.85%  96.8 4690s
 59118 35555 158942.068   58   81 158857.296 160202.082  0.85%  96.7 4695s
 59176 35585 159669.186   46  106 158857.296 160202.017  0.85%  96.7 4700s
 59248 35632 159921.943   41  103 158857.296 160201.625  0.85%  96.7 4705s
 59311 35673 158883.717   50   85 158857.296 160201.470  0.85%  96.8 4710s
 59375 35715 159054.964   54   97 158857.296 160201.191  0.85%  96.8 4715s
 59442 35752 159903.992   45  116 158857.296 160200.912  0.85%  96.8 4720s
 59502 35784 159444.443   45  102 158857.296 160200.668  0.85%  96.8 4725s
 59566 35827 159485.753   48  100 158857.296 160200.589  0.85%  96.8 4730s
 59641 35868 160038.253   42  126 158857.296 160200.260  0.85%  96.8 4735s
 59705 35906 159133.377   55  101 158857.296 160200.187  0.85%  96.8 4740s
 59765 35934 158913.591   47   90 158857.296 160200.086  0.85%  96.8 4745s
 59829 35978 159999.959   37  110 158857.296 160199.965  0.85%  96.8 4750s
 59887 36012 159507.066   46   99 158857.296 160199.662  0.85%  96.8 4755s
 59946 36051 159494.577   44  100 158857.296 160199.366  0.84%  96.8 4760s
 60020 36099 159918.466   43  120 158857.296 160199.302  0.84%  96.8 4765s
 60082 36137 160019.064   39  133 158857.296 160199.150  0.84%  96.8 4770s
 60123 36168 158941.626   59   87 158857.296 160199.064  0.84%  96.8 4775s
 60184 36199 159353.778   48   97 158857.296 160198.626  0.84%  96.8 4780s
 60246 36235 159966.154   40  112 158857.296 160198.458  0.84%  96.8 4785s
 60291 36280 159213.732   47   84 158857.296 160198.458  0.84%  96.9 4790s
 60363 36325 159291.946   44  100 158857.296 160198.299  0.84%  96.9 4795s
 60430 36358 159065.853   49   92 158857.296 160198.034  0.84%  96.9 4800s
 60486 36382 159648.270   44  111 158857.296 160197.775  0.84%  96.9 4805s
 60547 36412 160041.905   39  107 158857.296 160197.111  0.84%  96.9 4810s
 60608 36457 159422.273   49   99 158857.296 160197.004  0.84%  96.9 4815s
 60672 36491 159023.879   59   81 158857.296 160196.958  0.84%  96.9 4820s
 60741 36526     cutoff   65      158857.296 160196.836  0.84%  96.9 4825s
 60801 36560 159123.243   48  100 158857.296 160196.603  0.84%  96.9 4830s
 60825 36568 159259.646   47   80 158857.296 160196.464  0.84%  96.9 4835s
 60888 36608 159230.354   48   92 158857.296 160196.298  0.84%  96.9 4840s
 60956 36642 159306.207   49  105 158857.296 160196.163  0.84%  96.9 4845s
 61024 36681 159279.962   46   97 158857.296 160195.702  0.84%  96.9 4850s
 61096 36721 159559.964   35  122 158857.296 160195.181  0.84%  96.9 4855s
 61141 36751 159724.818   41  119 158857.296 160195.064  0.84%  97.0 4860s
 61209 36784 159185.034   50   90 158857.296 160194.858  0.84%  97.0 4865s
 61267 36814 158906.728   57   97 158857.296 160194.449  0.84%  97.0 4870s
 61326 36841 159454.858   54   88 158857.296 160194.234  0.84%  97.0 4875s
 61393 36872 159946.750   40  112 158857.296 160193.999  0.84%  97.0 4880s
 61439 36904 159336.864   53   93 158857.296 160193.990  0.84%  97.1 4885s
 61498 36947 159246.728   49  100 158857.296 160193.677  0.84%  97.1 4890s
 61566 36979 158999.268   60   65 158857.296 160193.285  0.84%  97.1 4895s
 61608 37004 159331.374   52   84 158857.296 160193.185  0.84%  97.1 4900s
 61674 37050 159064.795   55   77 158857.296 160192.909  0.84%  97.1 4905s
 61733 37077 159565.314   45  101 158857.296 160192.817  0.84%  97.1 4910s
 61802 37121 159643.207   47  112 158857.296 160192.742  0.84%  97.1 4915s
 61873 37166 159044.407   61   88 158857.296 160192.488  0.84%  97.1 4920s
 61925 37192 158878.580   51  106 158857.296 160192.309  0.84%  97.1 4925s
 61973 37216 158998.877   51   91 158857.296 160191.954  0.84%  97.1 4930s
 62052 37249 159805.729   41  105 158857.296 160191.802  0.84%  97.1 4935s
 62114 37286 159763.051   43  109 158857.296 160191.732  0.84%  97.1 4940s
 62171 37334 159848.675   42  106 158857.296 160191.693  0.84%  97.2 4945s
 62271 37370 160070.191   37  126 158857.296 160191.502  0.84%  97.1 4950s
 62336 37403 159750.481   38  113 158857.296 160191.137  0.84%  97.1 4955s
 62397 37441 159517.918   47  100 158857.296 160190.745  0.84%  97.1 4960s
 62450 37470     cutoff   54      158857.296 160190.708  0.84%  97.2 4965s
 62514 37503 158989.595   59   86 158857.296 160190.548  0.84%  97.2 4970s
 62583 37528     cutoff   59      158857.296 160190.231  0.84%  97.2 4975s
 62637 37560 159814.955   42  109 158857.296 160189.806  0.84%  97.2 4980s
 62708 37612 160005.219   36  115 158857.296 160189.743  0.84%  97.2 4985s
 62710 37614 159886.730   38  110 158857.296 160189.743  0.84%  97.2 4992s
 62750 37640 159239.401   56   70 158857.296 160189.710  0.84%  97.2 4995s
 62814 37678 159051.748   48   85 158857.296 160189.556  0.84%  97.2 5000s
 62869 37709 159097.687   50   94 158857.296 160189.330  0.84%  97.2 5005s
 62931 37737 160067.482   41  113 158857.296 160189.281  0.84%  97.2 5011s
 62979 37775 158985.376   55   86 158857.296 160189.255  0.84%  97.2 5015s
 63050 37812 159123.332   45  101 158857.296 160188.873  0.84%  97.2 5020s
 63122 37845 159510.553   40  120 158857.296 160188.683  0.84%  97.2 5025s
 63168 37867 159344.440   48  101 158857.296 160188.369  0.84%  97.2 5030s
 63230 37901 159561.751   44  106 158857.296 160188.221  0.84%  97.2 5035s
 63295 37945 158948.387   59   93 158857.296 160188.072  0.84%  97.3 5040s
 63363 37981 159218.562   58   69 158857.296 160187.887  0.84%  97.3 5045s
 63445 38013 159128.935   47   86 158857.296 160187.748  0.84%  97.2 5050s
 63527 38054 159470.642   52  113 158857.296 160187.564  0.84%  97.2 5055s
 63588 38093 159749.842   43  115 158857.296 160187.329  0.84%  97.3 5060s
 63642 38127 159169.268   54   92 158857.296 160187.288  0.84%  97.3 5065s
 63702 38157 159403.540   43  114 158857.296 160186.687  0.84%  97.3 5070s
 63757 38190 158956.131   50   96 158857.296 160186.644  0.84%  97.3 5075s
 63826 38236 159969.112   41  108 158857.296 160186.315  0.84%  97.3 5080s
 63892 38282 159770.980   41  135 158857.296 160186.112  0.84%  97.3 5085s
 63949 38311 159481.473   46  104 158857.296 160185.978  0.84%  97.3 5090s
 64016 38351 158865.672   63   87 158857.296 160185.376  0.84%  97.3 5095s
 64089 38378 159928.320   42  118 158857.296 160185.277  0.84%  97.3 5100s
 64143 38414 159269.989   50  105 158857.296 160185.216  0.84%  97.3 5105s
 64211 38466     cutoff   61      158857.296 160185.201  0.84%  97.3 5110s
 64266 38494 159992.373   40  107 158857.296 160185.035  0.84%  97.3 5115s
 64319 38526 159811.805   40  125 158857.296 160184.903  0.84%  97.4 5120s
 64375 38556 158999.974   62   74 158857.296 160184.770  0.84%  97.4 5125s
 64454 38614 159023.441   62   72 158857.296 160184.609  0.84%  97.4 5130s
 64516 38645 159453.856   49   83 158857.296 160184.258  0.84%  97.4 5135s
 64544 38663 159208.651   44   98 158857.296 160184.204  0.84%  97.4 5140s
 64603 38688 159984.194   36  113 158857.296 160183.358  0.83%  97.4 5145s
 64653 38712 159987.902   39  126 158857.296 160183.248  0.83%  97.4 5150s
 64705 38753 158957.704   53   87 158857.296 160183.096  0.83%  97.4 5155s
 64744 38769 159970.563   42  117 158857.296 160182.625  0.83%  97.5 5160s
 64805 38808 159009.610   55   93 158857.296 160182.265  0.83%  97.5 5165s
 64859 38830 159890.882   41  111 158857.296 160181.915  0.83%  97.5 5170s
 64918 38865 159987.343   41  116 158857.296 160181.813  0.83%  97.5 5175s
 64968 38897 159019.368   54   89 158857.296 160181.748  0.83%  97.5 5180s
 65045 38952 159114.714   56   97 158857.296 160181.596  0.83%  97.5 5185s
 65113 38991 159692.297   43  125 158857.296 160181.370  0.83%  97.5 5190s
 65163 39016 159399.663   40  119 158857.296 160181.260  0.83%  97.5 5195s
 65223 39052 159947.190   40  107 158857.296 160181.078  0.83%  97.5 5200s
 65306 39106 158896.505   53   80 158857.296 160181.078  0.83%  97.5 5205s
 65390 39138 159963.131   38  121 158857.296 160180.896  0.83%  97.5 5210s
 65453 39185 159531.111   48  106 158857.296 160180.121  0.83%  97.5 5215s
 65510 39211 159754.020   43  109 158857.296 160179.736  0.83%  97.5 5220s
 65558 39241 159329.456   51   91 158857.296 160179.604  0.83%  97.6 5225s
 65623 39276 159970.803   45  113 158857.296 160179.515  0.83%  97.6 5230s
 65687 39314 159664.477   41  106 158857.296 160179.318  0.83%  97.6 5235s
 65740 39349 159228.506   46  102 158857.296 160178.713  0.83%  97.6 5240s
 65802 39378 159984.111   40  112 158857.296 160178.261  0.83%  97.6 5245s
 65854 39414 159593.527   46  121 158857.296 160178.148  0.83%  97.6 5250s
