Set parameter TimeLimit to value 7200
Setting sB&C+LSI: The proposed B&C algorithm based on formulation (40) (equipped with the lifted submodular inequalities), with only the second stage implemented
Gurobi Optimizer version 11.0.1 build v11.0.1rc0 (linux64 - "CentOS Linux 7 (Core)")

CPU model: Intel(R) Xeon(R) Gold 6230R CPU @ 2.10GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 52 physical cores, 52 logical processors, using up to 1 threads

Optimize a model with 800 rows, 1100 columns and 800 nonzeros
Model fingerprint: 0xc0da4112
Variable types: 800 continuous, 300 integer (300 binary)
Coefficient statistics:
  Matrix range     [1e+00, 1e+00]
  Objective range  [1e+01, 2e+03]
  Bounds range     [0e+00, 0e+00]
  RHS range        [4e-04, 1e+00]
Found heuristic solution: objective -8.24962e+14
Presolve removed 800 rows and 0 columns
Presolve time: 0.00s
Presolved: 0 rows, 1100 columns, 0 nonzeros
Variable types: 800 continuous, 300 integer (300 binary)
Found heuristic solution: objective -8.24962e+14

Root relaxation: objective 3.513363e+05, 0 iterations, 0.00 seconds (0.00 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 15697 10061 191752.294   32  102 191210.881 192919.944  0.89%   149 3280s
 15740 10080 192803.584   24  132 191210.881 192918.147  0.89%   149 3285s
 15769 10101 192309.622   25  114 191210.881 192917.409  0.89%   149 3290s
 15803 10125 191996.629   31  124 191210.881 192917.353  0.89%   149 3295s
 15834 10146 191765.352   35  112 191210.881 192917.272  0.89%   149 3300s
 15874 10174 191323.210   44   92 191210.881 192916.432  0.89%   149 3305s
 15907 10186 192651.506   24  140 191210.881 192915.670  0.89%   149 3310s
 15933 10204 192243.534   25  116 191210.881 192915.489  0.89%   149 3315s
 15970 10234 192619.975   22  131 191210.881 192914.581  0.89%   149 3320s
 15997 10253 192469.004   25  124 191210.881 192913.741  0.89%   149 3325s
 16031 10273 192098.411   34  117 191210.881 192912.771  0.89%   149 3330s
 16047 10283     cutoff   47      191210.881 192912.771  0.89%   149 3335s
 16080 10300 192583.905   20  131 191210.881 192912.416  0.89%   149 3340s
 16101 10313 192393.354   25  127 191210.881 192912.279  0.89%   149 3345s
 16130 10333 192075.764   35  119 191210.881 192912.018  0.89%   149 3350s
 16164 10355 192205.863   29  120 191210.881 192911.708  0.89%   149 3355s
 16205 10388     cutoff   49      191210.881 192911.708  0.89%   149 3360s
 16245 10404 192848.493   25  123 191210.881 192910.159  0.89%   149 3365s
 16276 10427 191946.042   33  109 191210.881 192909.965  0.89%   149 3370s
 16310 10451 192282.511   27  116 191210.881 192909.814  0.89%   149 3375s
 16338 10469 192190.511   27  126 191210.881 192909.746  0.89%   149 3380s
 16371 10492 191819.868   42  105 191210.881 192909.404  0.89%   149 3385s
 16406 10513 191622.304   41  106 191210.881 192909.367  0.89%   149 3390s
 16443 10524 192225.594   32  125 191210.881 192908.779  0.89%   149 3395s
 16469 10542 192196.405   27  123 191210.881 192908.444  0.89%   149 3400s
 16498 10563 192027.878   29  122 191210.881 192907.463  0.89%   149 3405s
 16526 10583 191603.837   34  108 191210.881 192906.455  0.89%   149 3410s
 16556 10597 192411.228   23  140 191210.881 192905.624  0.89%   149 3415s
 16581 10614 192426.907   28  124 191210.881 192905.358  0.89%   149 3420s
 16625 10642 192826.432   22  132 191210.881 192905.033  0.89%   149 3425s
 16654 10663 191916.398   28  114 191210.881 192904.686  0.89%   149 3430s
 16687 10688 191477.634   44   95 191210.881 192904.634  0.89%   149 3435s
 16717 10708     cutoff   43      191210.881 192904.418  0.89%   149 3440s
 16745 10722 191908.081   35  105 191210.881 192904.174  0.89%   149 3445s
 16778 10742 192348.291   26  121 191210.881 192903.029  0.88%   149 3450s
 16807 10763 192352.168   26  129 191210.881 192902.910  0.88%   149 3455s
 16842 10790 192112.252   34  115 191210.881 192902.719  0.88%   149 3460s
 16877 10817 191356.878   38  100 191210.881 192901.600  0.88%   149 3465s
 16916 10834 192630.481   25  128 191210.881 192900.943  0.88%   149 3470s
 16947 10865 191632.289   33  104 191210.881 192900.943  0.88%   149 3475s
 16979 10885 191703.118   34  109 191210.881 192900.836  0.88%   149 3480s
 17011 10905 191645.143   37  115 191210.881 192900.780  0.88%   149 3485s
 17050 10928 192764.157   23  119 191210.881 192900.065  0.88%   149 3490s
 17086 10952 192468.245   24  119 191210.881 192900.003  0.88%   149 3495s
 17130 10970 192610.574   24  132 191210.881 192899.675  0.88%   149 3500s
 17164 10994     cutoff   38      191210.881 192899.675  0.88%   149 3505s
 17198 11002 192454.752   28  110 191210.881 192899.524  0.88%   149 3510s
 17232 11028 191655.763   33  105 191210.881 192899.522  0.88%   149 3515s
 17266 11054 191272.780   49   98 191210.881 192899.052  0.88%   149 3520s
 17294 11074 191490.122   32  104 191210.881 192898.414  0.88%   149 3525s
 17334 11106 191576.345   44  102 191210.881 192898.347  0.88%   149 3530s
 17363 11125 191864.189   31  111 191210.881 192897.513  0.88%   149 3535s
 17398 11145 192502.172   26  117 191210.881 192897.386  0.88%   149 3540s
 17427 11164 191738.741   30  125 191210.881 192896.932  0.88%   149 3545s
 17456 11185 191480.388   43  100 191210.881 192896.847  0.88%   149 3550s
 17486 11201 191285.995   37   96 191210.881 192896.315  0.88%   149 3555s
 17522 11223 192628.635   23  127 191210.881 192895.941  0.88%   148 3560s
 17551 11250 191344.157   34  104 191210.881 192895.941  0.88%   149 3565s
 17580 11256 192320.798   27  120 191210.881 192894.799  0.88%   149 3570s
 17608 11276 192014.002   30  125 191210.881 192894.024  0.88%   149 3575s
 17638 11296 192166.069   32  113 191210.881 192893.207  0.88%   149 3580s
 17674 11318 191979.362   33  113 191210.881 192892.896  0.88%   149 3585s
 17702 11338 191492.786   32  105 191210.881 192892.090  0.88%   149 3590s
 17739 11359 191468.473   40  107 191210.881 192892.046  0.88%   149 3595s
 17761 11373 191468.640   37  124 191210.881 192891.597  0.88%   149 3600s
 17795 11387 191371.053   40   88 191210.881 192891.376  0.88%   148 3605s
 17832 11394 192693.036   24  133 191210.881 192890.845  0.88%   148 3610s
 17862 11412 192267.538   28  119 191210.881 192889.764  0.88%   148 3615s
 17895 11433 192181.497   24  136 191210.881 192889.005  0.88%   148 3620s
 17930 11458 192394.908   26  129 191210.881 192888.898  0.88%   148 3625s
 17952 11480 191627.495   34  110 191210.881 192888.898  0.88%   149 3630s
 17985 11506 191686.437   38  104 191210.881 192888.588  0.88%   149 3635s
 18020 11521 192588.997   23  134 191210.881 192888.161  0.88%   148 3640s
 18044 11537 192610.108   22  131 191210.881 192887.852  0.88%   148 3645s
 18068 11549 192424.777   25  126 191210.881 192887.833  0.88%   148 3650s
 18095 11568 192665.068   27  128 191210.881 192886.584  0.88%   148 3655s
 18117 11590 191314.596   49   91 191210.881 192886.584  0.88%   148 3660s
 18145 11608 191548.660   43   99 191210.881 192886.500  0.88%   148 3665s
 18183 11627 192593.597   21  123 191210.881 192885.801  0.88%   148 3670s
 18214 11650 191382.120   34  123 191210.881 192885.670  0.88%   148 3675s
 18249 11673 191567.082   37  105 191210.881 192885.603  0.88%   148 3680s
 18287 11696 192059.704   35  108 191210.881 192885.370  0.88%   148 3685s
 18328 11721 191573.232   38  111 191210.881 192884.863  0.88%   148 3690s
 18358 11736 192417.396   26  130 191210.881 192884.503  0.88%   148 3695s
 18387 11757 192165.663   30  114 191210.881 192884.088  0.88%   148 3700s
 18412 11772 192068.795   33  119 191210.881 192883.648  0.87%   148 3705s
 18444 11796 191975.844   29  116 191210.881 192882.956  0.87%   148 3710s
 18489 11815 192457.276   24  133 191210.881 192882.682  0.87%   148 3715s
 18513 11831 192294.886   24  135 191210.881 192882.523  0.87%   148 3720s
 18537 11845 192525.501   24  129 191210.881 192882.237  0.87%   148 3725s
 18563 11864 192649.313   23  126 191210.881 192881.905  0.87%   148 3730s
 18595 11896 191545.465   37  111 191210.881 192881.905  0.87%   148 3735s
 18636 11917 192016.993   30  113 191210.881 192880.832  0.87%   148 3740s
 18666 11939 191487.117   30  117 191210.881 192878.044  0.87%   148 3745s
 18705 11962 191253.205   47   98 191210.881 192878.012  0.87%   148 3750s
 18728 11975     cutoff   41      191210.881 192877.945  0.87%   148 3755s
 18766 11997 192635.338   25  137 191210.881 192877.090  0.87%   148 3760s
 18794 12017 192567.814   26  125 191210.881 192877.018  0.87%   148 3765s
 18824 12039 191963.891   35  114 191210.881 192876.570  0.87%   148 3770s
 18859 12066 191715.625   37  109 191210.881 192875.841  0.87%   148 3775s
 18889 12088 192219.580   27  121 191210.881 192875.818  0.87%   148 3780s
 18924 12109 192497.558   29  117 191210.881 192875.761  0.87%   148 3785s
 18961 12132 192346.386   34  117 191210.881 192875.694  0.87%   148 3790s
 18999 12162 191828.730   30  117 191210.881 192875.630  0.87%   148 3795s
 19033 12181 192493.263   25  128 191210.881 192874.765  0.87%   148 3800s
 19038 12186 192236.355   27  119 191210.881 192874.765  0.87%   148 3805s
 19067 12199 192219.113   30  121 191210.881 192874.730  0.87%   148 3810s
 19092 12216 191904.464   25  121 191210.881 192874.725  0.87%   148 3815s
 19129 12240 191562.395   43   93 191210.881 192874.715  0.87%   148 3820s
 19184 12263 192640.240   26  127 191210.881 192872.038  0.87%   148 3825s
 19212 12283 192498.928   28  126 191210.881 192871.802  0.87%   148 3830s
 19247 12318 191357.748   47   73 191210.881 192871.802  0.87%   148 3835s
 19291 12347 192393.698   29  115 191210.881 192870.167  0.87%   148 3840s
 19329 12373 192271.981   32  121 191210.881 192869.989  0.87%   148 3845s
 19359 12393 192155.426   27  133 191210.881 192869.956  0.87%   148 3850s
 19383 12409 191589.089   37  101 191210.881 192869.921  0.87%   148 3855s
 19420 12438 191296.688   46   79 191210.881 192869.912  0.87%   147 3860s
 19447 12447 192275.956   26  115 191210.881 192869.676  0.87%   147 3865s
 19485 12477 191713.206   39  108 191210.881 192869.503  0.87%   147 3870s
 19517 12497     cutoff   38      191210.881 192869.248  0.87%   147 3875s
 19550 12524 191369.828   40   83 191210.881 192868.815  0.87%   147 3880s
 19585 12550 191612.792   38  107 191210.881 192868.353  0.87%   147 3885s
 19613 12568 191882.587   32  124 191210.881 192868.292  0.87%   147 3890s
 19639 12584 191420.037   35  107 191210.881 192867.303  0.87%   147 3895s
 19667 12598 191757.743   35  112 191210.881 192867.161  0.87%   147 3900s
 19693 12616 191661.669   34  112 191210.881 192867.105  0.87%   147 3905s
 19727 12634 192507.805   19  137 191210.881 192866.267  0.87%   147 3910s
 19751 12650 192313.516   29  123 191210.881 192866.180  0.87%   147 3915s
 19788 12675 192073.594   28  129 191210.881 192865.998  0.87%   147 3920s
 19808 12695 191302.145   31  105 191210.881 192865.998  0.87%   147 3925s
 19840 12711 191436.038   33  115 191210.881 192865.998  0.87%   147 3930s
 19881 12719 192597.464   25  131 191210.881 192865.498  0.87%   147 3935s
 19910 12748 191311.934   44   99 191210.881 192865.498  0.87%   148 3940s
 19945 12774     cutoff   53      191210.881 192865.404  0.87%   147 3945s
 19979 12792 192499.933   28  128 191210.881 192864.838  0.86%   147 3950s
 20008 12810 192412.768   26  124 191210.881 192864.036  0.86%   147 3955s
 20036 12830 192205.707   29  125 191210.881 192862.996  0.86%   147 3960s
 20042 12836 191837.975   35  120 191210.881 192862.996  0.86%   147 3965s
 20074 12848 192401.047   25  121 191210.881 192862.485  0.86%   147 3970s
 20098 12860 191710.268   33  127 191210.881 192862.212  0.86%   147 3975s
 20123 12877 191867.886   30  112 191210.881 192862.140  0.86%   147 3980s
 20158 12888 192442.513   28  119 191210.881 192861.643  0.86%   147 3985s
 20190 12912 192242.486   28  113 191210.881 192861.402  0.86%   147 3990s
 20228 12941 192597.252   23  133 191210.881 192861.252  0.86%   148 3995s
 20251 12958 191290.846   41  112 191210.881 192861.252  0.86%   148 4000s
 20281 12968 192587.516   26  125 191210.881 192860.007  0.86%   148 4005s
 20309 12982 192679.493   20  137 191210.881 192859.408  0.86%   148 4010s
 20334 13001 191252.635   40  119 191210.881 192859.408  0.86%   147 4015s
 20363 13012 192619.424   26  129 191210.881 192858.189  0.86%   147 4020s
 20394 13036 192132.315   29  121 191210.881 192858.016  0.86%   147 4025s
 20427 13053 192203.297   33  127 191210.881 192857.888  0.86%   147 4030s
 20451 13069 192061.825   26  119 191210.881 192857.779  0.86%   147 4035s
 20480 13090 191544.128   31  115 191210.881 192857.712  0.86%   147 4040s
 20519 13105 191793.082   31  106 191210.881 192857.285  0.86%   147 4045s
 20564 13140 191653.218   43   99 191210.881 192855.974  0.86%   147 4050s
 20603 13163 191423.874   31  107 191210.881 192855.771  0.86%   147 4055s
 20632 13178 191491.067   40  121 191210.881 192855.070  0.86%   147 4060s
 20661 13199 191503.246   39  100 191210.881 192855.008  0.86%   147 4065s
 20690 13220 191298.479   38   95 191210.881 192853.793  0.86%   147 4070s
 20723 13239 191726.774   37  101 191210.881 192853.549  0.86%   147 4075s
 20756 13258 191831.176   33  116 191210.881 192852.869  0.86%   147 4080s
 20787 13275 191341.362   37  108 191210.881 192852.430  0.86%   147 4085s
 20819 13299 191212.208   50   83 191210.881 192852.406  0.86%   147 4090s
 20859 13321 192311.086   28  122 191210.881 192852.352  0.86%   147 4095s
 20894 13354 191251.779   47   94 191210.881 192852.352  0.86%   147 4100s
 20927 13367 192427.947   30  130 191210.881 192852.020  0.86%   147 4105s
 20964 13396 191537.553   35  112 191210.881 192851.394  0.86%   147 4110s
 20997 13409 192742.309   25  127 191210.881 192850.935  0.86%   147 4115s
 21031 13431 192536.656   23  129 191210.881 192850.911  0.86%   147 4120s
 21064 13454 192305.632   28  122 191210.881 192850.894  0.86%   147 4125s
 21094 13474 191611.941   34   91 191210.881 192850.737  0.86%   147 4130s
 21116 13488 191222.603   37  102 191210.881 192850.713  0.86%   147 4135s
 21155 13507 191446.260   45  113 191210.881 192850.481  0.86%   147 4140s
 21189 13533 192000.378   32  116 191210.881 192849.932  0.86%   147 4145s
 21224 13568 191563.808   37  105 191210.881 192849.932  0.86%   147 4150s
 21266 13574 192628.478   24  133 191210.881 192849.786  0.86%   147 4155s
 21299 13597 191521.263   32  115 191210.881 192849.638  0.86%   147 4160s
 21332 13614 191811.246   33  111 191210.881 192848.047  0.86%   147 4165s
 21369 13639 191429.136   37   99 191210.881 192847.811  0.86%   147 4170s
 21407 13659 192193.199   27  127 191210.881 192847.396  0.86%   147 4175s
 21437 13677 191995.860   31  115 191210.881 192847.229  0.86%   147 4180s
 21465 13697 191832.671   29  119 191210.881 192846.741  0.86%   147 4185s
 21496 13720 191336.800   43   99 191210.881 192846.670  0.86%   147 4190s
 21532 13734 192364.720   22  126 191210.881 192846.318  0.86%   147 4195s
 21563 13753 192378.158   24  126 191210.881 192845.988  0.86%   147 4200s
 21593 13771 192018.664   34  113 191210.881 192845.904  0.86%   147 4205s
 21618 13788 191340.529   32  114 191210.881 192845.662  0.85%   147 4210s
 21653 13807 191250.762   46   85 191210.881 192845.451  0.85%   147 4215s
 21681 13820 192498.390   29  127 191210.881 192845.324  0.85%   147 4220s
 21714 13845 192267.617   31  118 191210.881 192845.162  0.85%   147 4225s
 21744 13863 191279.495   31   96 191210.881 192844.916  0.85%   147 4230s
 21778 13883 191237.018   45  106 191210.881 192844.821  0.85%   147 4235s
 21801 13898 191253.112   43  106 191210.881 192843.277  0.85%   147 4240s
 21835 13924 191277.119   43   87 191210.881 192842.882  0.85%   147 4245s
 21871 13945     cutoff   53      191210.881 192842.811  0.85%   147 4250s
 21911 13965 191356.430   49  102 191210.881 192841.054  0.85%   147 4255s
 21938 13974 191248.248   37  101 191210.881 192840.798  0.85%   147 4260s
 21976 13996 192308.154   29  125 191210.881 192839.893  0.85%   147 4265s
 22010 14016 192478.702   27  130 191210.881 192839.741  0.85%   147 4270s
 22039 14037 192176.103   28  128 191210.881 192839.631  0.85%   147 4275s
 22049 14047 191420.356   38  127 191210.881 192839.631  0.85%   147 4280s
 22081 14063 192702.141   24  129 191210.881 192838.545  0.85%   147 4285s
 22106 14088 191222.985   49  103 191210.881 192838.545  0.85%   147 4290s
 22139 14097 192004.122   27  120 191210.881 192838.318  0.85%   147 4295s
 22169 14117 192533.961   28  126 191210.881 192838.219  0.85%   147 4300s
 22202 14140 192111.389   33  112 191210.881 192837.990  0.85%   147 4305s
 22232 14162 191613.114   40   97 191210.881 192837.964  0.85%   147 4310s
 22266 14188 191432.293   44   92 191210.881 192837.288  0.85%   147 4315s
 22299 14201 192743.458   21  127 191210.881 192837.186  0.85%   147 4320s
 22335 14217 192068.608   28  122 191210.881 192837.133  0.85%   147 4325s
 22360 14234 192357.112   25  122 191210.881 192836.763  0.85%   147 4330s
 22390 14261 191214.320   40   95 191210.881 192836.763  0.85%   147 4335s
 22421 14277 192514.007   25  136 191210.881 192836.271  0.85%   147 4340s
 22438 14291 191213.625   41  115 191210.881 192836.271  0.85%   147 4345s
 22482 14319 191955.627   26  115 191210.881 192835.983  0.85%   147 4350s
 22510 14337 191765.258   31  106 191210.881 192835.578  0.85%   147 4355s
 22514 14341 191298.050   35   84 191210.881 192835.578  0.85%   147 4379s
 22519 14339     cutoff   36      191210.881 192835.578  0.85%   147 4380s
 22571 14357 191435.241   43   98 191210.881 192833.541  0.85%   147 4385s
 22602 14373 192347.314   24  124 191210.881 192833.186  0.85%   147 4390s
 22622 14385 191633.409   31  108 191210.881 192833.052  0.85%   147 4395s
 22662 14407 192611.383   23  137 191210.881 192832.903  0.85%   147 4400s
 22690 14425 192400.108   30  127 191210.881 192832.620  0.85%   147 4405s
 22719 14444 191969.186   38  115 191210.881 192832.452  0.85%   147 4410s
 22749 14466 192051.868   34  108 191210.881 192831.946  0.85%   147 4415s
 22790 14493 191950.375   32  101 191210.881 192831.369  0.85%   147 4420s
 22826 14517 191496.249   41  110 191210.881 192831.347  0.85%   147 4425s
 22860 14539 191560.913   33  108 191210.881 192831.308  0.85%   147 4430s
 22885 14550 191810.845   34  120 191210.881 192830.751  0.85%   147 4435s
 22909 14564 191798.758   33  113 191210.881 192830.613  0.85%   147 4440s
 22939 14586 191536.619   41  119 191210.881 192830.491  0.85%   147 4445s
 22977 14598 192314.719   33  112 191210.881 192830.400  0.85%   147 4450s
 23008 14621 191519.287   40  101 191210.881 192830.400  0.85%   147 4455s
 23047 14644 192536.107   22  132 191210.881 192829.727  0.85%   147 4460s
 23074 14671 191612.843   33  112 191210.881 192829.727  0.85%   147 4465s
 23100 14687 191440.171   29   96 191210.881 192829.550  0.85%   147 4470s
 23135 14702 192737.336   23  124 191210.881 192828.963  0.85%   147 4475s
 23191 14724 192660.206   23  138 191210.881 192828.776  0.85%   147 4480s
 23218 14740 192269.336   25  118 191210.881 192828.402  0.85%   147 4485s
 23253 14765 192294.799   26  123 191210.881 192828.356  0.85%   147 4490s
 23283 14783 191946.674   30  120 191210.881 192828.320  0.85%   147 4495s
 23317 14803 191446.878   37   92 191210.881 192828.288  0.85%   147 4500s
 23351 14819 192385.833   27  117 191210.881 192827.720  0.85%   147 4505s
 23380 14838 192435.130   25  128 191210.881 192827.667  0.85%   147 4510s
 23417 14873     cutoff   45      191210.881 192827.667  0.85%   147 4515s
 23448 14888 191649.431   30  114 191210.881 192827.537  0.85%   147 4520s
 23485 14913     cutoff   46      191210.881 192827.537  0.85%   147 4525s
 23513 14931 191789.842   33  114 191210.881 192827.005  0.85%   147 4530s
 23531 14941 192075.442   36  117 191210.881 192826.462  0.84%   147 4535s
 23556 14954 192292.047   29  121 191210.881 192826.346  0.84%   147 4540s
 23583 14973 192287.194   28  119 191210.881 192826.334  0.84%   147 4545s
 23623 15001 191252.854   41   94 191210.881 192826.202  0.84%   147 4550s
 23658 15018 192237.325   24  130 191210.881 192826.072  0.84%   147 4555s
 23687 15035 192526.899   27  128 191210.881 192825.956  0.84%   147 4560s
 23740 15078 192454.274   22  131 191210.881 192825.911  0.84%   147 4565s
 23769 15097 192150.640   32  116 191210.881 192825.794  0.84%   147 4570s
 23803 15121 191917.601   36  114 191210.881 192825.537  0.84%   147 4575s
 23830 15140 191599.768   30  100 191210.881 192825.452  0.84%   147 4580s
 23860 15150 191857.591   30  123 191210.881 192825.222  0.84%   146 4585s
 23888 15170 191459.226   39  111 191210.881 192825.188  0.84%   146 4590s
 23917 15183 192566.900   23  126 191210.881 192824.706  0.84%   146 4595s
 23936 15197 191284.060   38  103 191210.881 192824.706  0.84%   146 4600s
 23981 15220 192470.252   21  139 191210.881 192824.540  0.84%   146 4605s
 24019 15247 191211.692   40   92 191210.881 192824.540  0.84%   146 4610s
 24048 15272 191419.246   41   87 191210.881 192824.289  0.84%   147 4615s
 24091 15295 191220.170   44   96 191210.881 192823.063  0.84%   147 4620s
 24125 15317 192437.556   25  124 191210.881 192822.293  0.84%   146 4625s
 24153 15337 192268.009   32  110 191210.881 192822.052  0.84%   146 4630s
 24194 15370 191329.719   39  110 191210.881 192821.938  0.84%   146 4635s
 24225 15391 191230.017   44   94 191210.881 192821.825  0.84%   146 4640s
 24252 15400 192454.040   24  124 191210.881 192820.961  0.84%   146 4645s
 24278 15414 192350.381   24  116 191210.881 192820.675  0.84%   146 4650s
 24309 15437 191450.778   34   85 191210.881 192820.590  0.84%   146 4655s
 24351 15465 191831.492   35  110 191210.881 192819.659  0.84%   146 4660s
 24384 15489 192293.795   31  117 191210.881 192819.566  0.84%   146 4665s
 24417 15514 192022.221   29  123 191210.881 192819.485  0.84%   146 4670s
 24450 15537 191675.740   41   99 191210.881 192819.470  0.84%   146 4675s
 24482 15558 191295.200   41  109 191210.881 192819.070  0.84%   146 4680s
 24507 15575 191430.587   41  106 191210.881 192818.809  0.84%   146 4685s
 24541 15579 191612.724   35  108 191210.881 192817.792  0.84%   146 4690s
 24579 15597 191582.859   35   98 191210.881 192817.533  0.84%   146 4695s
 24622 15623 191359.538   45   97 191210.881 192817.343  0.84%   146 4700s
 24653 15636     cutoff   41      191210.881 192816.924  0.84%   146 4705s
 24686 15649 192705.032   25  128 191210.881 192816.213  0.84%   146 4710s
 24714 15677 191676.975   38   95 191210.881 192816.213  0.84%   146 4715s
 24740 15695 192013.371   27  133 191210.881 192816.176  0.84%   146 4720s
 24774 15715 191324.023   38  110 191210.881 192815.839  0.84%   146 4725s
 24804 15727 192277.906   29  122 191210.881 192814.012  0.84%   146 4730s
 24832 15747 192220.823   32  119 191210.881 192813.637  0.84%   146 4735s
 24862 15769 191412.849   37  119 191210.881 192813.607  0.84%   146 4740s
 24901 15786 192537.185   24  133 191210.881 192813.032  0.84%   146 4745s
 24921 15806 191380.256   44   99 191210.881 192813.032  0.84%   146 4750s
 24957 15822 192280.727   28  127 191210.881 192812.849  0.84%   146 4755s
 24988 15839 192050.543   34  112 191210.881 192812.597  0.84%   146 4760s
 25028 15865 191497.194   35  115 191210.881 192810.723  0.84%   146 4765s
 25058 15877     cutoff   40      191210.881 192810.719  0.84%   146 4770s
 25083 15891 191813.577   28  120 191210.881 192810.216  0.84%   146 4775s
 25117 15903 191894.424   32  109 191210.881 192810.057  0.84%   146 4780s
 25146 15918 191812.742   38  111 191210.881 192809.417  0.84%   146 4785s
 25189 15933 191583.979   40  104 191210.881 192809.231  0.84%   146 4790s
 25225 15951 192416.137   28  126 191210.881 192808.524  0.84%   146 4795s
 25251 15967 192040.684   30  122 191210.881 192808.366  0.84%   146 4800s
 25282 15984 192224.403   32  122 191210.881 192808.220  0.84%   146 4805s
 25311 16013 191638.591   41  104 191210.881 192808.220  0.84%   146 4810s
 25334 16026 191645.859   36  108 191210.881 192807.962  0.84%   146 4815s
 25366 16046 191361.564   43  106 191210.881 192807.833  0.84%   146 4820s
 25391 16059 191385.646   41   99 191210.881 192807.057  0.83%   146 4825s
 25424 16072 192657.771   25  124 191210.881 192806.267  0.83%   146 4831s
 25450 16090 192205.889   26  123 191210.881 192805.994  0.83%   146 4835s
 25490 16114 192161.065   30  120 191210.881 192805.765  0.83%   146 4840s
 25527 16136 192565.418   27  120 191210.881 192804.171  0.83%   146 4845s
 25555 16154 192266.390   28  127 191210.881 192803.821  0.83%   146 4850s
 25589 16178 192150.256   28  121 191210.881 192803.703  0.83%   146 4855s
 25624 16207 191260.013   44  103 191210.881 192803.703  0.83%   146 4860s
 25657 16228 191367.707   40  108 191210.881 192803.558  0.83%   146 4865s
 25684 16247 191545.088   40  118 191210.881 192803.396  0.83%   146 4870s
 25709 16261 191451.812   37  114 191210.881 192802.965  0.83%   146 4875s
 25741 16277 191272.541   40   92 191210.881 192802.909  0.83%   146 4880s
 25767 16287 192706.316   24  127 191210.881 192801.835  0.83%   146 4885s
 25805 16313 191974.879   28  110 191210.881 192801.378  0.83%   146 4890s
 25847 16335 191441.135   36  101 191210.881 192801.095  0.83%   146 4895s
 25887 16361 191826.984   34  120 191210.881 192800.658  0.83%   146 4900s
 25908 16374 191554.414   31  115 191210.881 192800.624  0.83%   146 4905s
 25938 16388 191645.952   38  112 191210.881 192799.818  0.83%   146 4910s
 25970 16408 191653.064   35  120 191210.881 192799.758  0.83%   146 4915s
 26000 16430 191613.609   43  111 191210.881 192799.627  0.83%   146 4920s
 26032 16454 191298.621   46   90 191210.881 192799.503  0.83%   146 4925s
 26055 16469 191529.658   42  100 191210.881 192799.238  0.83%   146 4930s
 26093 16492     cutoff   49      191210.881 192799.224  0.83%   146 4935s
 26119 16508 192397.897   25  130 191210.881 192798.923  0.83%   146 4940s
 26143 16524 191909.728   36  120 191210.881 192798.901  0.83%   146 4945s
 26174 16547 191855.899   33  108 191210.881 192798.881  0.83%   146 4950s
 26207 16568 192210.204   29  119 191210.881 192798.559  0.83%   146 4955s
 26239 16588 192149.802   29  127 191210.881 192798.517  0.83%   146 4960s
 26275 16614 191769.307   35  112 191210.881 192798.315  0.83%   146 4965s
 26311 16624 192344.303   25  130 191210.881 192797.558  0.83%   146 4970s
 26347 16648 191701.968   41  108 191210.881 192797.394  0.83%   146 4975s
 26387 16678     cutoff   46      191210.881 192797.262  0.83%   146 4980s
 26415 16692 192422.472   28  115 191210.881 192796.716  0.83%   146 4985s
 26452 16721 191750.546   31  120 191210.881 192796.699  0.83%   146 4990s
 26495 16722 192471.895   24  131 191210.881 192796.547  0.83%   146 4995s
 26524 16744 192249.358   31  101 191210.881 192796.334  0.83%   146 5000s
 26559 16771 191892.978   34  100 191210.881 192796.269  0.83%   146 5005s
 26593 16799     cutoff   49      191210.881 192796.269  0.83%   146 5010s
 26620 16814 191929.482   30  112 191210.881 192795.037  0.83%   146 5015s
 26646 16832 192022.859   32  126 191210.881 192793.952  0.83%   146 5020s
 26680 16846 191687.068   35  116 191210.881 192793.801  0.83%   146 5025s
 26710 16866 191401.361   44   92 191210.881 192793.563  0.83%   146 5030s
 26745 16881 191626.105   30  100 191210.881 192793.176  0.83%   146 5035s
 26772 16900 191298.602   42  118 191210.881 192793.130  0.83%   146 5040s
 26810 16914 192479.933   30  122 191210.881 192792.851  0.83%   146 5045s
 26841 16933 192284.937   24  130 191210.881 192792.473  0.83%   146 5050s
 26871 16955 192141.273   27  128 191210.881 192792.452  0.83%   146 5055s
 26905 16975 191784.853   29  115 191210.881 192792.275  0.83%   146 5060s
 26929 16985 191881.591   30  127 191210.881 192792.127  0.83%   146 5065s
 26961 17009 191460.714   34  109 191210.881 192791.074  0.83%   146 5070s
 26995 17027 192457.927   28  131 191210.881 192790.825  0.83%   146 5075s
 27025 17049 191784.323   32  121 191210.881 192790.812  0.83%   145 5080s
 27051 17063 191434.742   32  118 191210.881 192790.758  0.83%   145 5085s
 27089 17075 191361.505   37   90 191210.881 192790.324  0.83%   145 5090s
 27122 17086 192751.711   24  138 191210.881 192789.978  0.83%   145 5095s
 27152 17116 191517.661   36  108 191210.881 192789.978  0.83%   145 5100s
